"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4107831	0.0095065	0.7135485	0.2974513	0.1947699	0.4374740	0.1052753	0.2171568	0.3766478	0.4577446	0.5166408	0.4046750	0.4297871	0.3887035	0.3843187	0.0230374	0.5052525	0.3971460	0.6650988	0.1991834	0.5329532	0.5982303	0.7167317	0.3926340	0.3616987	0.3522009	0.3419802	0.5627867	0.6908875	0.3183515	0.3287611	0.0253486	0.0912083	0.0187280	0.0001782	0.3826351	0.0667670	0.0336477	0.7195347	0.3996637	0.6548712	0.6507998	0.2201328	0.0360035	0.3364123	0.5666919	0.6889659	0.0189515	0.4515236	0.2501152	0.5550236	0.3758244	0.5714765	0.6283489	0.0176730	0.6080182	0.6828908	0.5243279	0.3226501	0.1765249	0.0628990	0.2905267	0.6117157	0.0759782	0.6937913	0.5435079	0.5735986	0.6706886	0.6869634	0.6281582	0.0430424	0.1483153	0.6027057	0.6447774	0.1719624	0.7000488	0.5811360	0.0195587	0.6131289	0.1790666	0.6111724	0.0044747	0.3702270	0.7716965	0.0176070	0.1330964	0.3286564	0.3169958	0.5007229	0.0176964	0.6761970	0.5436145	0.0176541	0.0159509	0.0136277	0.6305491	0.5876953	0.1602142	0.6554113	0.2485446
50	0.3389573	0.3667069	0.6876361	0.3172075	0.1910154	0.4194425	0.0989453	0.5547589	0.1209631	0.6024330	0.4537888	0.5968433	0.5040165	0.3983772	0.4833400	0.0562763	0.5447610	0.3608659	0.5774498	0.4273556	0.5139553	0.4123530	0.6607087	0.3390369	0.2952187	0.3384079	0.2835784	0.6573740	0.6381061	0.3167989	0.3053486	0.0191472	0.1461295	0.0626590	0.0006981	0.4839570	0.0978356	0.3009867	0.7047715	0.5358630	0.3973744	0.3970307	0.1785966	0.0509714	0.2293596	0.5756683	0.7024600	0.0709020	0.4498136	0.3495192	0.5670552	0.5421562	0.6190891	0.5880429	0.0299667	0.3393430	0.6321036	0.5958721	0.4074898	0.1634743	0.0868470	0.0975521	0.5357620	0.0836746	0.6383630	0.5755435	0.6134780	0.6232440	0.5139703	0.6536698	0.0601648	0.1263901	0.6512331	0.1673115	0.4051830	0.7500509	0.6189177	0.0353981	0.5116358	0.1632330	0.5719676	0.0014045	0.3627559	0.7448934	0.4921865	0.2863529	0.2798888	0.3705555	0.4804269	0.0277621	0.4299303	0.5996353	0.2397423	0.0105962	0.3211969	0.2291817	0.5597835	0.0994713	0.5916265	0.2335152
100	0.3175262	0.5413668	0.6060614	0.2393275	0.2945980	0.4429604	0.1184069	0.5544771	0.0894496	0.5531968	0.3928717	0.6243602	0.5800549	0.4549026	0.4242692	0.0391224	0.6493907	0.2742616	0.5329146	0.4299524	0.5286905	0.4650868	0.6325525	0.3962105	0.4239971	0.4403915	0.1799269	0.5461046	0.5997747	0.2962372	0.2829812	0.0276626	0.1105420	0.0369267	0.0007861	0.4968752	0.1023221	0.3919603	0.5549970	0.5426159	0.3725041	0.6028067	0.0877727	0.0548601	0.2678849	0.5458841	0.6223344	0.0713365	0.3602149	0.3329823	0.5244893	0.4692868	0.5894117	0.7200019	0.0594389	0.2333649	0.6181780	0.4121427	0.3926665	0.1739009	0.0901648	0.0106960	0.6309305	0.0666029	0.6903598	0.6162562	0.7368723	0.6615450	0.7226317	0.5510621	0.0215300	0.1349024	0.6819555	0.0852381	0.5959930	0.6582288	0.6344416	0.0239774	0.6141535	0.1363037	0.4715674	0.0014713	0.4344749	0.7247164	0.5492734	0.2593764	0.3279430	0.2413922	0.4529341	0.0558729	0.3664750	0.6418365	0.2703589	0.0274824	0.4820527	0.3124416	0.6210288	0.0949277	0.5151945	0.1957666
150	0.3715530	0.5107386	0.6090094	0.2556699	0.2656509	0.3777436	0.0954304	0.5501249	0.0890698	0.5694734	0.3377451	0.4526323	0.5919393	0.4213942	0.4751457	0.0185933	0.6931098	0.2679518	0.5831023	0.5128417	0.6512051	0.5330239	0.5269189	0.4228722	0.3457675	0.4775028	0.1992609	0.7243384	0.5905666	0.3230956	0.3415897	0.0399034	0.1162499	0.0575572	0.0008569	0.4165133	0.0730833	0.3766606	0.5069378	0.6305509	0.2647626	0.4009854	0.0564627	0.0630089	0.3335417	0.5776758	0.6143666	0.1028120	0.3671930	0.2864036	0.5507080	0.7143411	0.6431437	0.7468629	0.0533545	0.1571296	0.6029593	0.4225281	0.3222413	0.1315652	0.0852193	0.0017627	0.6854392	0.0586588	0.6498194	0.5917682	0.6290798	0.5608268	0.5939116	0.7056596	0.0702040	0.1635868	0.6821126	0.1151620	0.5240918	0.3333838	0.6121025	0.0299570	0.6184403	0.1721075	0.5923939	0.0002212	0.4120582	0.5830715	0.5549776	0.2522849	0.3468511	0.2547803	0.5570906	0.0636763	0.3614944	0.6620334	0.2869710	0.0263695	0.4957710	0.2999438	0.5829068	0.1529119	0.5213900	0.2564374
200	0.3863000	0.6079925	0.5812116	0.2581173	0.2617885	0.4057672	0.1340048	0.5676401	0.1084622	0.6537131	0.3585684	0.5406647	0.6477741	0.5730742	0.5783378	0.0155751	0.5281569	0.1625341	0.6056514	0.5914888	0.4747474	0.5348857	0.5802352	0.3692112	0.3377032	0.4490617	0.1233024	0.5866710	0.6609265	0.3646277	0.2653963	0.0183590	0.0985194	0.0307973	0.0096743	0.4522338	0.0752906	0.3969242	0.4741402	0.6786905	0.3299269	0.3851793	0.0310612	0.0574854	0.3266536	0.5862020	0.6962640	0.0748153	0.3742566	0.3886634	0.7161956	0.5614168	0.5475409	0.6694823	0.0218815	0.1597944	0.6339777	0.5343411	0.3884616	0.1919299	0.0759241	0.0024739	0.6805527	0.0474028	0.6040772	0.5664965	0.7565951	0.6742518	0.6160778	0.6038947	0.0392489	0.1395760	0.6658992	0.0573576	0.4344630	0.1213541	0.5786883	0.0133850	0.6480668	0.2259928	0.6289002	0.0001542	0.3991067	0.5814926	0.4433358	0.3308927	0.3528460	0.2352530	0.5156381	0.0701803	0.2921274	0.6444692	0.3415725	0.0549411	0.4853121	0.2828922	0.6057755	0.1946068	0.5812065	0.1856429
250	0.3605303	0.5403177	0.6667445	0.3463040	0.2230838	0.4170585	0.1118586	0.5716474	0.0997132	0.5319083	0.2588212	0.5164703	0.7218995	0.6179754	0.4651380	0.0421818	0.5971185	0.1546900	0.4732539	0.4706185	0.5034882	0.4413582	0.7888143	0.3419787	0.4239437	0.6475193	0.1264304	0.7153927	0.5434069	0.2464979	0.3903731	0.0511043	0.1288263	0.0604706	0.0010041	0.4600670	0.1021220	0.4232769	0.4561785	0.6196286	0.2843410	0.4081052	0.0349773	0.0660284	0.3167769	0.5514710	0.7109684	0.1500659	0.4142158	0.3263271	0.6877835	0.6360117	0.6841328	0.5611570	0.0078100	0.1872543	0.6611822	0.4561292	0.3915184	0.1400218	0.0728061	0.0039742	0.8034708	0.0897164	0.6751931	0.6718730	0.7178795	0.5172359	0.6724623	0.6271871	0.0440251	0.0910228	0.6043867	0.1222740	0.5436111	0.0464943	0.6821207	0.0079277	0.6248468	0.1664875	0.5699248	0.0003451	0.3920482	0.5978978	0.4259105	0.2214317	0.4129684	0.3172393	0.4016173	0.0963978	0.2630316	0.5702384	0.3828207	0.0208907	0.5575104	0.3280648	0.5938286	0.1493373	0.5452144	0.1966440
300	0.3101396	0.6120787	0.6463971	0.3909941	0.1710402	0.3625879	0.1494446	0.5508853	0.0700408	0.4240477	0.1891130	0.6027162	0.5432613	0.5118066	0.5306816	0.0544723	0.5710685	0.1187684	0.6504933	0.5028702	0.5047692	0.4544984	0.5648737	0.2789492	0.3456692	0.5722798	0.1643783	0.6856385	0.6699780	0.3330330	0.3107106	0.0349394	0.1363094	0.0402849	0.0015516	0.4369583	0.0632265	0.4520733	0.4102253	0.6478867	0.2642816	0.4437444	0.0256029	0.0612951	0.3276916	0.4189167	0.6162694	0.1802513	0.3817070	0.3055854	0.4839733	0.5737208	0.6546968	0.6277584	0.0243616	0.1366479	0.5401371	0.5369302	0.3586527	0.2281874	0.0890436	0.0030982	0.6496066	0.0661420	0.7087830	0.7176886	0.6291460	0.5305831	0.6743606	0.6326267	0.0463449	0.1522520	0.6372809	0.0968133	0.5132268	0.0511711	0.5200422	0.0245863	0.6193142	0.2070279	0.5793389	0.0038745	0.4430916	0.5280367	0.4663787	0.2982259	0.2934115	0.2878946	0.4442321	0.1412527	0.2068336	0.6279842	0.3457424	0.0062767	0.5112772	0.2985614	0.6308031	0.0731424	0.5703642	0.2859981
350	0.4228025	0.5868387	0.6306283	0.2861444	0.2502151	0.3342771	0.1665361	0.6852287	0.0471892	0.4443188	0.2658950	0.5313336	0.5479039	0.5620693	0.4874748	0.0197937	0.7434345	0.1588908	0.6139791	0.4025606	0.5727658	0.5680972	0.6787537	0.2532438	0.3429163	0.4331852	0.1380185	0.7201439	0.5889592	0.3404487	0.3923620	0.0272691	0.1502111	0.0380881	0.0071830	0.4699320	0.0842816	0.4190600	0.4646426	0.6431936	0.2656320	0.5179119	0.0306601	0.0831723	0.5511172	0.4506293	0.5275373	0.1687739	0.3345426	0.3510935	0.5604468	0.6961844	0.6883556	0.5531897	0.0268917	0.1767005	0.6110630	0.5415901	0.3526171	0.2150298	0.0817147	0.0003326	0.5429603	0.0875569	0.6067218	0.7591263	0.6654910	0.6784070	0.5900707	0.5483506	0.0407877	0.1772997	0.5108893	0.0711092	0.4473016	0.0279463	0.5668565	0.0245777	0.5628300	0.1398924	0.4919087	0.0001487	0.3511202	0.5582156	0.5019362	0.2989850	0.2663961	0.2570899	0.4713692	0.1519950	0.1711260	0.6051386	0.3917739	0.0198268	0.5574988	0.2656161	0.6099174	0.0803507	0.6803035	0.2123716
400	0.4939004	0.6072775	0.6911217	0.4271455	0.2033539	0.3170092	0.0763913	0.6321393	0.0562657	0.4478155	0.2854164	0.5907933	0.7248326	0.4959189	0.5424676	0.0272038	0.6131309	0.0890030	0.6633750	0.3736143	0.5848366	0.5519188	0.6124724	0.2192344	0.2658844	0.5238011	0.1701323	0.5052696	0.6322018	0.3329772	0.3308496	0.0516019	0.1195195	0.0266113	0.0253288	0.3395443	0.0769139	0.5831956	0.3349373	0.5621105	0.2369446	0.4156813	0.0157177	0.0638758	0.4056331	0.4956472	0.5596187	0.1753854	0.3620992	0.3380011	0.4991928	0.6712207	0.6934232	0.5857332	0.0229603	0.2219022	0.5594932	0.5150220	0.3423998	0.1961579	0.0566483	0.0055194	0.6251598	0.0905430	0.5581699	0.5984043	0.7015002	0.6001221	0.6044729	0.6451207	0.0700975	0.1368376	0.6002776	0.0724241	0.5261078	0.0240916	0.6915617	0.0129781	0.6120891	0.1568486	0.5772451	0.0017581	0.4775021	0.5873233	0.6004470	0.2154087	0.2984036	0.3951780	0.4237036	0.2620264	0.1024302	0.6584789	0.3700633	0.0029135	0.5601548	0.2443303	0.6246680	0.0502899	0.5498795	0.2066722
