"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.7180098	0.0802315	0.6110519	0.4955140	0.3126460	0.4851804	0.4154681	0.0714692	0.6178237	0.1938820	0.5126140	0.5626096	0.5265454	0.2483076	0.6693601	0.1280639	0.2977891	0.4897572	0.3113473	0.6913876	0.2743264	0.0383908	0.7955567	0.3846877	0.0326362	0.0410138	0.1506677	0.7394185	0.4062547	0.7508316	0.4608085	0.7168130	0.1282233	0.7283641	0.4736000	0.3349503	0.5244702	0.5255165	0.5546142	0.3259982	0.0198857	0.2621362	0.2657724	0.5912655	0.7193314	0.0129578	0.1570024	0.6099489	0.4865511	0.4006018	0.2236348	0.6077589	0.0868579	0.5410580	0.5812039	0.1070592	0.3770068	0.6048348	0.6842916	0.5882028	0.6011038	0.8979917	0.3863606	0.2528503	0.2783365	0.5324778	0.2573567	0.2566818	0.8074125	0.2117148	0.1615233	0.1870973	0.1671871	0.3727644	0.4026920	0.1748904	0.0063883	0.6145351	0.5134251	0.2823476	0.2535996	0.2462365	0.5189669	0.0890913	0.4224809	0.7629469	0.2497600	0.5588199	0.3776536	0.6817944	0.3857793	0.4242411	0.5453221	0.7112443	0.6864741	0.7207716	0.2910974	0.7327448	0.7107289	0.7581530
50	0.6673503	0.0378297	0.4586458	0.3887538	0.2786030	0.4494698	0.6031172	0.0842859	0.6805541	0.2083803	0.5328967	0.5884803	0.5837970	0.3541286	0.6701915	0.1236211	0.3872277	0.6697561	0.1956809	0.7184429	0.1678940	0.0126833	0.3213507	0.4173365	0.0097394	0.0516779	0.1114635	0.4136188	0.5082796	0.7784320	0.4028508	0.5780247	0.0648573	0.6928501	0.5876277	0.5239451	0.4324541	0.6033105	0.3991561	0.3850580	0.6528979	0.1335416	0.3115172	0.7595574	0.6123088	0.0174969	0.0780354	0.2962034	0.1602179	0.6055644	0.2380065	0.2825849	0.0690528	0.4697539	0.5011031	0.1135334	0.3762232	0.6868090	0.6039867	0.6614762	0.6617371	0.6111241	0.5885316	0.1150889	0.2498035	0.4739627	0.5452219	0.1303206	0.6690085	0.1669800	0.1294166	0.1520858	0.0977307	0.5106417	0.1689533	0.3681992	0.0031262	0.4697644	0.5224170	0.2110249	0.3911540	0.2539948	0.4831407	0.1417033	0.3233967	0.6956023	0.2275126	0.8089739	0.4958024	0.6690045	0.3934966	0.4629307	0.5017519	0.5698374	0.8591309	0.7378578	0.2900449	0.5658166	0.6777200	0.5209835
100	0.6979912	0.0649295	0.5358928	0.4724373	0.2331092	0.4902723	0.5562559	0.0970835	0.6366445	0.3172064	0.4673602	0.6238628	0.6072099	0.4495868	0.7337845	0.1085399	0.5693904	0.5085972	0.2322119	0.7325929	0.2856414	0.0384270	0.1777583	0.3248799	0.0317119	0.0322969	0.0753310	0.4123201	0.4036537	0.6868734	0.4453275	0.5774886	0.1282766	0.6584415	0.5502033	0.5605049	0.5007238	0.6068290	0.3899584	0.3517040	0.5395702	0.0538310	0.3012956	0.8608898	0.7924328	0.0363384	0.1022006	0.2848161	0.0694279	0.6580104	0.1654724	0.1356975	0.0887548	0.4411250	0.6342999	0.1067094	0.3783231	0.5873518	0.7372053	0.7287158	0.6531197	0.6024181	0.6330696	0.1264847	0.2361001	0.6487389	0.5340925	0.0995898	0.7044337	0.2730784	0.1809674	0.2040165	0.1579955	0.4399745	0.0671715	0.2953141	0.0041275	0.4697757	0.5922158	0.1046411	0.3876651	0.1922938	0.4982117	0.1889462	0.2961052	0.8450757	0.3056092	0.8561063	0.5361991	0.6013210	0.4072869	0.4596863	0.5244478	0.7299764	0.6318780	0.7085903	0.3369357	0.5748231	0.6829370	0.5384494
150	0.6899253	0.0702189	0.5726847	0.4777707	0.2679608	0.5844053	0.6362279	0.0648157	0.6326719	0.2753331	0.5327786	0.6109089	0.6882307	0.3915364	0.7062201	0.1158643	0.4109940	0.7026033	0.2260012	0.7564572	0.2169796	0.0207968	0.1333723	0.2424394	0.0138232	0.0245435	0.0721967	0.2461103	0.3277084	0.6986678	0.3612478	0.7623288	0.0915678	0.9141788	0.5258768	0.6599651	0.5559876	0.4775527	0.4411911	0.4380534	0.6167451	0.0881063	0.2489241	0.7198473	0.6854736	0.0277286	0.1808944	0.2727668	0.0796845	0.6284720	0.1772240	0.2353339	0.0844127	0.5285988	0.6049923	0.1327945	0.3691300	0.5150672	0.5451480	0.5383661	0.6944693	0.6211661	0.6840042	0.0857329	0.2411169	0.4843508	0.5469704	0.1149441	0.7141856	0.2868230	0.1978028	0.3105797	0.2069041	0.4538393	0.0692897	0.3733049	0.0018064	0.4079687	0.6011209	0.1297914	0.3615043	0.2306756	0.5819602	0.1424054	0.3347532	0.6524901	0.2216907	0.7035848	0.4774581	0.7638205	0.4730059	0.4443265	0.5239992	0.8544953	0.6490168	0.7797771	0.5032081	0.6324827	0.7616986	0.4858802
200	0.8030820	0.1116202	0.4578178	0.5382118	0.3765184	0.6038463	0.5161040	0.0631657	0.5977560	0.2375077	0.5121160	0.7166209	0.5736071	0.4214734	0.6661472	0.1672032	0.5827035	0.6607816	0.2126582	0.7478903	0.3330428	0.0341375	0.1096458	0.2541373	0.0256404	0.0346882	0.1276792	0.2045652	0.2205147	0.6234942	0.4269618	0.7887084	0.1581787	0.7421195	0.5330707	0.4973619	0.4330789	0.5567474	0.3642635	0.3842916	0.6885650	0.1060695	0.2855888	0.6742656	0.5964422	0.0298096	0.2900069	0.3803449	0.0743354	0.6336508	0.2529708	0.1898792	0.0555236	0.4694275	0.6140088	0.0669441	0.3405596	0.5268120	0.7112417	0.5738755	0.6367406	0.6516481	0.7251393	0.0725561	0.2460842	0.4491983	0.6585250	0.1700921	0.7494811	0.3496494	0.2543267	0.4400325	0.2556127	0.5321733	0.0354387	0.5095744	0.0015312	0.3981395	0.6010384	0.1404566	0.3544133	0.2325628	0.6081343	0.1042258	0.3641557	0.7099562	0.1976550	0.6319625	0.4970940	0.5394520	0.3746073	0.4705157	0.4686268	0.7438811	0.6717399	0.7449227	0.3850738	0.6456793	0.6835735	0.4441197
250	0.7092245	0.1262353	0.5955482	0.5637708	0.2695091	0.6202963	0.6827303	0.0524121	0.6508132	0.1566153	0.5183103	0.5497575	0.6158541	0.4082958	0.6363143	0.1428138	0.5341343	0.6583149	0.2853969	0.6558001	0.3660228	0.0135386	0.1556767	0.2555765	0.0339502	0.0479192	0.0882675	0.1742388	0.2188777	0.6188412	0.3921159	0.6642806	0.1471323	0.7840097	0.5972426	0.5030666	0.4994773	0.4448443	0.2847999	0.3208659	0.5411989	0.0617012	0.2508406	0.7176958	0.7639119	0.0350415	0.1490872	0.3815948	0.0459367	0.5004422	0.3142563	0.1882774	0.0840720	0.6336132	0.7094663	0.1173257	0.4580366	0.4879883	0.6855645	0.6359683	0.7025447	0.5492650	0.7621363	0.0786599	0.2600057	0.3942237	0.5630964	0.1907873	0.7407847	0.3075789	0.3841438	0.5383376	0.4800499	0.4646722	0.0441474	0.4895747	0.0007900	0.4739324	0.5464976	0.1813682	0.3017841	0.2969030	0.4878114	0.2163647	0.3926945	0.6198249	0.2423792	0.7279296	0.5544930	0.7425897	0.4522284	0.3900295	0.4676693	0.6888039	0.8571269	0.6508936	0.4612737	0.6590777	0.7960546	0.4636517
300	0.7644257	0.1148176	0.5900762	0.5131948	0.2943516	0.7039740	0.5716086	0.0548345	0.6802174	0.2142262	0.4533960	0.7456421	0.6008063	0.3392125	0.7177454	0.1638128	0.4813177	0.6677988	0.2252012	0.7430576	0.2907828	0.0282978	0.1067036	0.1267326	0.0178538	0.0333496	0.0706631	0.1892091	0.2232902	0.6957806	0.3919120	0.7611967	0.1569950	0.5887454	0.5927162	0.5893796	0.4881416	0.6199925	0.2628088	0.4210516	0.5667623	0.0839097	0.2336665	0.7517082	0.8099092	0.0198360	0.1845469	0.3472793	0.1009976	0.4943611	0.3176531	0.1266061	0.0902087	0.4826538	0.5419471	0.1066602	0.4568655	0.5583907	0.5820048	0.5909288	0.8032603	0.6938609	0.6665241	0.0644227	0.2525784	0.2722796	0.7188105	0.1804878	0.6101426	0.2725713	0.5050186	0.6454585	0.5186238	0.5740018	0.0534350	0.5538751	0.0003349	0.5192046	0.6239110	0.1360005	0.2739773	0.3086860	0.5354285	0.0966901	0.3671130	0.7101109	0.2372339	0.7052402	0.7501717	0.6514313	0.3092427	0.3786961	0.5224879	0.6718526	0.7417791	0.6334688	0.4563018	0.5554134	0.7769837	0.4703609
350	0.7135286	0.1039999	0.4812790	0.4760775	0.2377298	0.6915545	0.6205456	0.0331804	0.6122807	0.2316066	0.4186205	0.5757357	0.5637545	0.3345304	0.7531462	0.1460260	0.5408802	0.6835265	0.2313173	0.7316164	0.2907140	0.0261509	0.1059334	0.2316388	0.0284886	0.0252479	0.1018726	0.2028914	0.2553881	0.9351700	0.3809397	0.7915698	0.2057104	0.6421844	0.5621414	0.6629686	0.3943622	0.4479462	0.3686681	0.4409988	0.6688821	0.0870937	0.1497688	0.9258197	0.6149869	0.0252440	0.2074253	0.3798783	0.0529339	0.4176908	0.2084856	0.2084431	0.0522094	0.6392613	0.7323596	0.1159010	0.4921644	0.4975358	0.8663318	0.5827142	0.6717950	0.5902062	0.7352400	0.0672234	0.3861489	0.3449472	0.6945407	0.2496480	0.8048324	0.2900788	0.5204931	0.7393002	0.5702299	0.7087340	0.0496780	0.4624023	0.0000000	0.6028974	0.5799824	0.0923655	0.3364953	0.2924196	0.4739221	0.1564896	0.4366847	0.7211538	0.2681601	0.6951942	0.5466011	0.5620401	0.4396923	0.3742003	0.4875784	0.7143082	0.7287671	0.7375254	0.4697333	0.6258270	0.7619617	0.4410939
400	0.6436344	0.1088786	0.4189291	0.4587499	0.2792278	0.6624325	0.6001088	0.0649139	0.5310498	0.2944059	0.5610395	0.5744338	0.5950875	0.3408011	0.8226542	0.1407037	0.4850119	0.5626804	0.2420684	0.6456761	0.2317917	0.0345954	0.1447061	0.1131737	0.0209830	0.0122571	0.0840605	0.2969136	0.1964269	0.6889426	0.3078800	0.6688062	0.0932756	0.8343301	0.6258611	0.5803116	0.4112672	0.5123218	0.2307551	0.4015048	0.5865681	0.1241599	0.1722914	0.8293477	0.7117290	0.0190464	0.2129987	0.3232364	0.1035600	0.5595736	0.2275806	0.1725210	0.0554579	0.4370451	0.5928965	0.0949353	0.5108402	0.5457939	0.6104402	0.4886303	0.7427925	0.6866948	0.7408567	0.1245480	0.3466161	0.3288740	0.6430360	0.2510247	0.6375663	0.3475288	0.7107599	0.5677339	0.5320411	0.6743093	0.0563288	0.4587900	0.0023251	0.4524434	0.5267752	0.1151488	0.3972924	0.2369494	0.5231140	0.1280343	0.3944603	0.8236629	0.2439763	0.6687830	0.5563645	0.7279072	0.3684083	0.3532341	0.4752314	0.7229319	0.7600759	0.6585804	0.5203744	0.7361268	0.6119223	0.5405860
