"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3762422	0.0176331	0.6065023	0.3043141	0.2243228	0.3674125	0.1751070	0.2858447	0.4946525	0.5579902	0.5907718	0.5341611	0.4244904	0.3357481	0.4311309	0.0300711	0.5195496	0.5132411	0.6462609	0.3336266	0.5908641	0.7470218	0.7728809	0.4933766	0.3884576	0.4031862	0.2642672	0.5825879	0.6212326	0.3821473	0.3286553	0.0604419	0.1188851	0.0352805	0.0012776	0.4648328	0.0607830	0.0370128	0.6546899	0.3716835	0.7022361	0.8218028	0.2534109	0.0692523	0.4318869	0.5339934	0.7275861	0.0176544	0.2974074	0.4176262	0.5759064	0.4978733	0.5786438	0.7380112	0.0625338	0.6785355	0.6309927	0.5947281	0.3945342	0.1689159	0.0987648	0.3787866	0.7135022	0.0958197	0.6926019	0.5410880	0.6195684	0.7808602	0.7197791	0.7639367	0.0671787	0.1359954	0.6460980	0.6693592	0.1367965	0.6450936	0.7088245	0.0282956	0.7280138	0.2513810	0.8111379	0.0015079	0.4645926	0.8507838	0.0197984	0.2369803	0.3185590	0.3118410	0.6072532	0.0424398	0.6870491	0.7287802	0.0455736	0.0209624	0.0232684	0.7159766	0.8124387	0.0944806	0.6595145	0.1683297
50	0.2638715	0.0126651	0.7246310	0.2983963	0.2644162	0.4620017	0.1343599	0.2261913	0.3168832	0.5997222	0.5018214	0.4775854	0.3373995	0.4733541	0.4424130	0.0605903	0.4194338	0.2885811	0.5561017	0.2530171	0.5412440	0.7429396	0.2197347	0.4974616	0.2660954	0.2951582	0.2760047	0.6490973	0.3120509	0.3246628	0.0728338	0.0243400	0.1545143	0.5297360	0.0075378	0.4345354	0.0975414	0.0595991	0.6277288	0.2713109	0.5976746	0.2430797	0.2693782	0.0524570	0.5446885	0.5898358	0.6982845	0.1020459	0.2650405	0.2907684	0.5519832	0.5289797	0.7503780	0.4549331	0.5863599	0.5406025	0.6632090	0.6128273	0.4016134	0.2060137	0.0701331	0.3111045	0.7669858	0.0224442	0.6018746	0.5544829	0.6782660	0.7332573	0.7250920	0.7369911	0.0499042	0.1727166	0.6899066	0.6999640	0.1393881	0.7034980	0.6998136	0.0047430	0.7189189	0.1873725	0.8016479	0.0002548	0.4826798	0.7243710	0.0118861	0.3088055	0.2747583	0.3081355	0.5830794	0.0662272	0.7574338	0.7378911	0.3587645	0.0433225	0.0210366	0.6265091	0.6184801	0.0685452	0.6235179	0.2366946
100	0.3459679	0.0200005	0.9105181	0.2311365	0.2300709	0.6238053	0.1846174	0.3525163	0.3516467	0.5323495	0.5800545	0.5519884	0.4858139	0.4648570	0.2698315	0.0807960	0.4724728	0.2539592	0.4216495	0.2161662	0.5691135	0.7644078	0.1114462	0.5519149	0.3716081	0.2927469	0.3988268	0.7397217	0.2299438	0.5447716	0.0248073	0.0834608	0.1603655	0.4531782	0.0019096	0.4616150	0.1190701	0.0367046	0.5413594	0.2074512	0.7024710	0.2325859	0.3650787	0.0563198	0.5822685	0.5595006	0.8137386	0.0262597	0.4694295	0.2729313	0.5848289	0.5181157	0.7614701	0.3594479	0.7528860	0.4763468	0.6288754	0.6114088	0.4648066	0.1134785	0.0777384	0.3554338	0.6964088	0.0230025	0.6499272	0.3834487	0.5832342	0.6728618	0.7001616	0.6842901	0.0323428	0.1687470	0.6701307	0.6571011	0.1317424	0.6121503	0.7199120	0.0036579	0.7199661	0.1468698	0.6061899	0.0000000	0.4907160	0.6986257	0.0136583	0.3089051	0.4120356	0.4275377	0.4693618	0.0238539	0.7372754	0.6721256	0.3975014	0.0318084	0.0105461	0.7294491	0.6698510	0.0811316	0.6888878	0.2187986
150	0.4244667	0.0145218	0.7028510	0.2564029	0.1758607	0.4711450	0.1403583	0.2317398	0.2582401	0.4373096	0.6214981	0.5625154	0.3619490	0.3969219	0.4100461	0.0821272	0.5168998	0.2193658	0.3573263	0.1502202	0.4795120	0.7999405	0.0502199	0.6547816	0.4802176	0.2107986	0.2896108	0.7081570	0.2237365	0.4525243	0.0087102	0.1960556	0.1742655	0.5838140	0.0021636	0.5356854	0.0671465	0.0272541	0.6428944	0.2468129	0.6573650	0.0948003	0.2221456	0.0782120	0.6161577	0.7220067	0.6324139	0.0434947	0.5346795	0.3177359	0.6334741	0.6398371	0.5298918	0.3203903	0.6080706	0.2749812	0.6516918	0.7159483	0.3423929	0.0740593	0.1146877	0.3023969	0.7090914	0.0140264	0.7291834	0.5897125	0.6835307	0.6013062	0.6488620	0.7085656	0.0461648	0.2056310	0.7515946	0.6624525	0.1175058	0.7352371	0.6077613	0.0009070	0.6722485	0.2020072	0.3387115	0.0287902	0.5450712	0.6984710	0.0069034	0.2545126	0.4266650	0.3873617	0.5256919	0.0228637	0.7280721	0.6238286	0.4675575	0.0153255	0.0038737	0.6255994	0.7308195	0.0828887	0.5508798	0.3916982
200	0.5175907	0.0289596	0.7485156	0.3718174	0.1874305	0.3555292	0.1511314	0.1710809	0.1994311	0.5327423	0.6342341	0.4662797	0.4105168	0.4085022	0.4636193	0.0801593	0.5639531	0.1723147	0.3656800	0.1815655	0.5879207	0.7161143	0.0430324	0.5863618	0.4050103	0.1782322	0.2804464	0.6725502	0.2050342	0.6652709	0.0017508	0.1537017	0.1830513	0.5962429	0.0008383	0.4905648	0.1077021	0.0404264	0.5358911	0.2541153	0.7148776	0.1714082	0.2301556	0.0684478	0.5565425	0.4649615	0.7518994	0.0462274	0.4316750	0.2423536	0.5440049	0.3748733	0.2909687	0.3088454	0.7448128	0.2388128	0.6333413	0.5506390	0.3693473	0.0815980	0.0920285	0.3972204	0.5973659	0.0102214	0.6864414	0.5769779	0.7579670	0.6097293	0.6503304	0.7377667	0.0602456	0.2183903	0.6150991	0.8132009	0.2276458	0.6271244	0.7206165	0.0001414	0.6392027	0.1625150	0.1130295	0.0929957	0.4498928	0.6611163	0.0088884	0.2644779	0.5625476	0.4645041	0.4859557	0.0363270	0.7030974	0.7763994	0.4850443	0.0376492	0.0155793	0.6457699	0.7819647	0.1015698	0.5250289	0.4212637
250	0.4884548	0.0147043	0.6918916	0.3389736	0.1834117	0.3505296	0.1665178	0.1558329	0.2278693	0.5311929	0.5623387	0.4149090	0.5521605	0.4350336	0.4342668	0.0978783	0.5992808	0.1684604	0.3492237	0.1024548	0.5916623	0.6461992	0.0664776	0.5617764	0.5206794	0.1911204	0.3603294	0.6207269	0.2395884	0.6022448	0.0068909	0.2669581	0.2844321	0.5933355	0.0041168	0.2767276	0.1303218	0.0733378	0.6348711	0.3015755	0.7359007	0.1316148	0.3353747	0.0481370	0.4725282	0.5680915	0.5748507	0.0472548	0.5877234	0.3042170	0.6035872	0.3991353	0.2090372	0.3232721	0.6920040	0.1875184	0.6977358	0.6205611	0.3913097	0.1407749	0.1173559	0.3650527	0.6589152	0.0062695	0.5841997	0.5126503	0.6456434	0.4049104	0.7116387	0.7374202	0.0291457	0.1498819	0.7018657	0.6777309	0.1751011	0.6380537	0.7276032	0.0027008	0.7850281	0.2777145	0.0790736	0.1785709	0.4284925	0.7166891	0.0272022	0.3149950	0.4427504	0.4929024	0.5442043	0.0304889	0.6001783	0.6929108	0.4599191	0.0210473	0.0082851	0.7549383	0.6670022	0.0989560	0.4306889	0.4456863
300	0.5523686	0.0109803	0.5954572	0.4646190	0.2045562	0.4395617	0.2406916	0.1173841	0.2669137	0.4190321	0.5620356	0.3151913	0.6209498	0.4536518	0.3819313	0.1039218	0.5630853	0.1836490	0.1954616	0.0861565	0.5938343	0.6048013	0.0300762	0.5778778	0.4953755	0.1645594	0.3412983	0.5492804	0.2695555	0.5481313	0.0035367	0.2966583	0.3842842	0.5922556	0.0075417	0.2331128	0.1952227	0.0357239	0.6619704	0.3739805	0.8020120	0.1812912	0.3177130	0.0629620	0.6815652	0.5638116	0.7114726	0.0439572	0.5371591	0.3698422	0.6127737	0.3951871	0.1829714	0.3016928	0.7456866	0.1534764	0.5400393	0.5496280	0.4618920	0.0780774	0.1223252	0.3567367	0.6546138	0.0267568	0.6439403	0.5004340	0.7832524	0.2864929	0.6608725	0.5858148	0.0649579	0.1507697	0.6764367	0.6842986	0.1456150	0.6561456	0.4998174	0.0031322	0.7463553	0.2981256	0.0353038	0.2575041	0.4433375	0.6819493	0.0343920	0.3246476	0.4843729	0.4931992	0.3574167	0.0357021	0.5880340	0.7054864	0.4523373	0.0277405	0.0287010	0.7855384	0.7263615	0.1032083	0.4678980	0.5878633
350	0.5276786	0.0124182	0.6262138	0.3905693	0.2299048	0.3577074	0.1651407	0.1143508	0.2974588	0.4042759	0.6113345	0.4450744	0.5933086	0.4331769	0.3479884	0.1415100	0.6895048	0.1632764	0.2292438	0.1498458	0.6097192	0.6982478	0.0167257	0.5198374	0.4272399	0.1879820	0.2018198	0.3985838	0.2379405	0.5521363	0.0010485	0.2983943	0.4945666	0.6222545	0.0149256	0.1666149	0.3353233	0.0703156	0.7349888	0.3755570	0.7151783	0.1574877	0.2628354	0.0760043	0.5630270	0.6474471	0.7229417	0.0668652	0.5567420	0.4108484	0.4960768	0.3848855	0.1948570	0.3345807	0.6300471	0.1546372	0.5777592	0.6980707	0.4126815	0.1560230	0.1086513	0.4615954	0.7043802	0.0790058	0.6425490	0.7214484	0.6828745	0.1257587	0.6780790	0.6117508	0.0384809	0.1374161	0.8495851	0.6359813	0.1733274	0.6933185	0.6744366	0.0005440	0.6430830	0.2792289	0.1140356	0.2847239	0.3974423	0.7755944	0.0050026	0.3134193	0.6996663	0.5336365	0.3904194	0.0270986	0.7382879	0.5932306	0.5918041	0.0489259	0.0081104	0.6740605	0.8647536	0.1144307	0.4169125	0.5507681
400	0.3986755	0.0047366	0.6222983	0.3270636	0.1709991	0.3245808	0.2103446	0.1843281	0.3197667	0.3905855	0.6318230	0.3091716	0.5348222	0.3424426	0.4166987	0.1480191	0.5641023	0.2104732	0.1605205	0.1428077	0.6049425	0.7012126	0.0170220	0.6970123	0.3039316	0.1101522	0.3671390	0.4011706	0.2330090	0.6415899	0.0061891	0.3209794	0.5123006	0.5469001	0.0051967	0.1072072	0.3424500	0.0752023	0.6521813	0.2842301	0.7010079	0.1948114	0.3113299	0.0695144	0.6197059	0.6081688	0.6726737	0.0430211	0.5079706	0.4331675	0.5005336	0.3764628	0.1296123	0.4189155	0.7681424	0.1882647	0.7420742	0.5517958	0.4638466	0.1204703	0.0966717	0.3283673	0.7521228	0.0509713	0.7034814	0.5595283	0.6478530	0.0924413	0.7758406	0.6744618	0.0254636	0.1433709	0.6387188	0.7052274	0.1272960	0.7083974	0.6196398	0.0019525	0.7667041	0.2185250	0.0902840	0.2464533	0.4768500	0.6347329	0.0168821	0.3569246	0.5314648	0.4806903	0.3254575	0.0421075	0.6877260	0.8928250	0.5541440	0.0277112	0.0075341	0.6606324	0.6451444	0.1024260	0.3559898	0.5427286
