"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3186206	0.2343629	0.5794561	0.4527119	0.0616904	0.5725063	0.4459444	0.5044508	0.6741207	0.1777898	0.3341711	0.0923329	0.1701839	0.2921007	0.1851562	0.2284767	0.5406655	0.3064069	0.4061957	0.3733859	0.1900623	0.1387255	0.4845548	0.3513536	0.5187779	0.4968324	0.2411154	0.5055266	0.0428104	0.0010042	0.1962154	0.3709389	0.5616744	0.2225050	0.1908061	0.1387265	0.5527381	0.0314299	0.6415909	0.2532309	0.7324339	0.0708552	0.5464273	0.0403569	0.0448906	0.7203465	0.3595713	0.1932014	0.4535105	0.5435888	0.0916508	0.7404058	0.4293598	0.6174538	0.6415737	0.4619630	0.0506345	0.0125684	0.0423971	0.6270507	0.0229062	0.1617724	0.2727754	0.3365565	0.1773803	0.5584429	0.0551727	0.0922932	0.2544971	0.0293717	0.5973123	0.2339867	0.1691773	0.0493306	0.3278281	0.0452615	0.6149168	0.4499079	0.2907585	0.3883363	0.3782931	0.3698551	0.5969031	0.0499929	0.5905155	0.5473515	0.0729075	0.5599850	0.0526100	0.5918380	0.6317401	0.6304254	0.0555749	0.4442186	0.0763317	0.4577433	0.5703871	0.6093324	0.0304286	0.5454807
50	0.6690509	0.1118509	0.5230555	0.3176363	0.1186944	0.5683919	0.5317880	0.1635678	0.3329628	0.2224545	0.2103635	0.1382834	0.1004199	0.2560667	0.0180980	0.2341525	0.5114857	0.2854835	0.4401312	0.3744502	0.1189872	0.0667793	0.1665183	0.4858534	0.6119146	0.6670005	0.2418298	0.3652950	0.1727759	0.0041475	0.2491412	0.2697574	0.5944648	0.2903243	0.1835337	0.3148107	0.6406705	0.0139341	0.6797367	0.2180466	0.5832857	0.0423782	0.5665527	0.0323012	0.3555426	0.6301983	0.3431844	0.1339198	0.4428160	0.4981912	0.0983111	0.4921038	0.5928442	0.4589673	0.7323948	0.5002195	0.0859185	0.0115428	0.0505352	0.5963199	0.0097850	0.4095739	0.1236268	0.3397199	0.1961711	0.4035340	0.3645513	0.0692028	0.2262708	0.2498107	0.7105602	0.2007499	0.1742399	0.0486176	0.3686743	0.0589695	0.6547473	0.6027732	0.2475262	0.3453718	0.4548281	0.4854198	0.6902964	0.3344213	0.5616197	0.2394244	0.1650721	0.5639690	0.0380353	0.5806875	0.2278031	0.6139062	0.0719529	0.4622131	0.0587819	0.5524370	0.5517633	0.5925145	0.0166515	0.5698773
100	0.5888452	0.0564036	0.7231523	0.2073240	0.1306259	0.6921619	0.5335665	0.2087830	0.3894880	0.3767306	0.2533628	0.1965881	0.1239994	0.1826530	0.0150333	0.2377155	0.5112612	0.3110860	0.4811233	0.5650291	0.1494198	0.0556379	0.0445442	0.4950431	0.5653295	0.5840857	0.2884124	0.3924114	0.2499950	0.0116994	0.2365080	0.3121057	0.6698611	0.3495418	0.1965249	0.3681408	0.5537880	0.0225630	0.6491513	0.2030000	0.4279065	0.1070658	0.5423547	0.0670676	0.4821700	0.6775186	0.1335698	0.0606046	0.3378157	0.3878633	0.1359989	0.6206287	0.5336788	0.2084007	0.6414113	0.5757803	0.1526921	0.0411603	0.0440310	0.6284212	0.0269368	0.4279985	0.1176006	0.4789343	0.1296429	0.4634458	0.4327666	0.0499586	0.2093877	0.2906489	0.8006425	0.1557072	0.1756397	0.0387786	0.3784602	0.0457602	0.4666956	0.3753349	0.3392592	0.3674396	0.4312544	0.4874956	0.5574794	0.5260383	0.6345539	0.0970408	0.3750188	0.6866047	0.0615227	0.5830088	0.1296518	0.4998941	0.0340673	0.4239930	0.0873491	0.7281430	0.5145992	0.6689618	0.0017600	0.6380479
150	0.5892916	0.0401326	0.5502219	0.2635266	0.0794090	0.5871290	0.5022940	0.1275179	0.2984340	0.4139230	0.2715734	0.2457933	0.1088535	0.3019317	0.0467846	0.2472885	0.5372419	0.2554063	0.4476438	0.5676744	0.0951311	0.0485547	0.0202696	0.6498193	0.5143091	0.6425438	0.3365494	0.3947900	0.2246804	0.0096936	0.2954037	0.2095111	0.6455255	0.2023708	0.3001938	0.3754078	0.5557194	0.0375088	0.6458914	0.2085378	0.4603259	0.1424432	0.3856662	0.0501743	0.4429025	0.5649470	0.0776743	0.0616856	0.2068356	0.4082404	0.0943753	0.6704246	0.6518194	0.1729175	0.6707392	0.6632304	0.2106447	0.0299499	0.0711236	0.6000542	0.0406101	0.5293281	0.1455426	0.4823077	0.1475392	0.3927530	0.4378030	0.0431836	0.3269847	0.3223131	0.6337902	0.1228395	0.1924618	0.0458578	0.4565563	0.0565042	0.5240811	0.3910518	0.2952557	0.4698847	0.3643550	0.3184070	0.5456756	0.5182070	0.6172130	0.0708097	0.4499596	0.6144748	0.0416921	0.6423034	0.1060779	0.6009225	0.0390455	0.3652750	0.1316305	0.5064106	0.5514313	0.5981033	0.0035752	0.6008925
200	0.5257985	0.0410931	0.7113373	0.2631283	0.1019656	0.7409082	0.4720018	0.1337666	0.3816682	0.3493128	0.3214734	0.2642818	0.1641566	0.2797198	0.0050371	0.3543659	0.5464249	0.2889055	0.5586930	0.5554985	0.0436076	0.0247474	0.0124181	0.6840694	0.5657436	0.5658280	0.2641952	0.4057602	0.2487031	0.0015638	0.2521409	0.2517281	0.6065259	0.2857874	0.2584964	0.4709407	0.6677875	0.0228999	0.4796704	0.1978162	0.4170633	0.1218983	0.3724982	0.0352499	0.3573467	0.6819456	0.0456900	0.0453396	0.1415563	0.3393013	0.0702958	0.6283603	0.4586751	0.1379356	0.5767711	0.7212487	0.1934106	0.0388141	0.0463518	0.6617047	0.0656769	0.4596760	0.0865696	0.4504266	0.0730157	0.4100840	0.4067608	0.0628718	0.1948984	0.3744788	0.6427909	0.1403313	0.1532458	0.0245745	0.3463273	0.0465268	0.5397098	0.3773228	0.2769270	0.6763308	0.3776909	0.3676554	0.5975486	0.5318588	0.5227326	0.0772958	0.5134944	0.7627744	0.0557119	0.6154786	0.0938745	0.6033785	0.0248762	0.4322155	0.0804420	0.5304207	0.5240293	0.6101566	0.0004253	0.5795007
250	0.6211125	0.0469331	0.7117952	0.2266667	0.1457091	0.6778223	0.5554737	0.1808533	0.3601883	0.3492929	0.2444211	0.1960967	0.2086197	0.2710678	0.0083172	0.2769171	0.5019460	0.2041080	0.4395234	0.5460311	0.1023720	0.1061118	0.0056548	0.5967292	0.5353964	0.4422446	0.2902747	0.4795536	0.2100743	0.0009179	0.3633399	0.2709420	0.5857349	0.2585375	0.2984222	0.3057513	0.6363531	0.0459368	0.6638920	0.2191866	0.4911068	0.1882820	0.4249246	0.0356630	0.4520834	0.4560542	0.0148304	0.0493716	0.1480460	0.3497671	0.0436122	0.6176192	0.5561357	0.1149716	0.5565577	0.5857102	0.2421786	0.0671637	0.0421066	0.6440404	0.0792784	0.4318196	0.0821256	0.4188780	0.0804202	0.4822179	0.4513315	0.1436185	0.2449724	0.4229298	0.6209760	0.1239522	0.1967153	0.0422306	0.4384015	0.0529026	0.4261655	0.5064344	0.3437249	0.4589530	0.3602903	0.3685664	0.6140437	0.5613708	0.6163503	0.0724931	0.6197037	0.6276772	0.0718365	0.7106140	0.0713806	0.6115833	0.0454992	0.4097917	0.0466652	0.6850834	0.3970911	0.6859497	0.0002609	0.5443014
300	0.6602243	0.0327494	0.6949559	0.2756131	0.0855106	0.6433433	0.5323752	0.1222250	0.3047783	0.4471813	0.2817594	0.2735571	0.1593531	0.2487965	0.0060749	0.3563562	0.6145649	0.2973717	0.5532892	0.5168022	0.0758428	0.1695760	0.0082236	0.5259600	0.7163159	0.5658189	0.2997566	0.4314350	0.2122254	0.0029455	0.3708222	0.2623268	0.7437395	0.3676923	0.2963605	0.3596304	0.6217229	0.0532304	0.6569133	0.2116578	0.3423111	0.1488211	0.3449301	0.0327890	0.4548133	0.4844563	0.0379317	0.0453552	0.1307500	0.3607444	0.0206584	0.5968248	0.5366306	0.1567050	0.5477987	0.6359819	0.3040165	0.0569194	0.0236349	0.6369521	0.1090463	0.5492983	0.0730825	0.4036652	0.0470619	0.5612225	0.4277264	0.1017022	0.3269351	0.3508449	0.5254008	0.1219835	0.2406504	0.0343802	0.5294313	0.0400276	0.4888497	0.4763740	0.2873246	0.5736299	0.2847465	0.3558313	0.6028263	0.5409764	0.4734233	0.0426473	0.3701077	0.6183603	0.0733349	0.5706232	0.1408320	0.6308235	0.0524749	0.3888561	0.0442376	0.6135636	0.4879663	0.5287894	0.0009998	0.5188952
350	0.7182063	0.0122353	0.6656279	0.2377102	0.1333961	0.5735350	0.4903621	0.1765730	0.3241816	0.4334389	0.2999332	0.3066173	0.1297927	0.2521471	0.0092275	0.2433696	0.4925040	0.2951807	0.4607912	0.5063142	0.0882990	0.1700752	0.0057052	0.6608630	0.5832069	0.5948550	0.3635147	0.3797308	0.2666639	0.0005109	0.3213328	0.2812445	0.7130191	0.3055075	0.3333027	0.3682975	0.5180083	0.0533546	0.7276058	0.1924066	0.4019307	0.2386906	0.3529240	0.0706021	0.4227716	0.4946688	0.0188911	0.0677967	0.1196334	0.3277918	0.0173299	0.6423960	0.5727978	0.2169147	0.6557791	0.5597065	0.3767021	0.0493694	0.0499953	0.4817201	0.1378195	0.4724282	0.1214827	0.4444557	0.0916773	0.5207313	0.4386243	0.1438474	0.2686539	0.3266025	0.5238180	0.1151594	0.1870892	0.0691331	0.3566272	0.0595543	0.4784310	0.3131325	0.2408800	0.6291224	0.3188789	0.3658285	0.6558493	0.6994707	0.5819061	0.0736750	0.2194325	0.6621619	0.0597582	0.6720257	0.1783974	0.7566790	0.0337211	0.3409292	0.0868672	0.6164120	0.4516204	0.5442507	0.0008983	0.5602247
400	0.7563172	0.0301817	0.6750575	0.2033404	0.1276190	0.5912737	0.4579387	0.1287140	0.3874452	0.4400949	0.3017085	0.3343190	0.1717827	0.3288928	0.0155837	0.1884569	0.4839419	0.2982470	0.4941412	0.4787545	0.0634404	0.0503913	0.0169383	0.5742778	0.6091010	0.3938771	0.3203509	0.4145630	0.2215386	0.0072710	0.3372607	0.3058827	0.5910532	0.2641523	0.2619821	0.3589516	0.6371769	0.1087736	0.6190575	0.1875697	0.4709054	0.2023392	0.3363651	0.0561665	0.5738261	0.4588578	0.0237732	0.1105404	0.1565563	0.3876928	0.0121376	0.6793337	0.6221895	0.1622558	0.6775673	0.5475386	0.3537585	0.0230017	0.0224552	0.5866876	0.1346892	0.5029212	0.0993775	0.3917857	0.0598233	0.5169525	0.4942360	0.0595616	0.2219380	0.3759695	0.6285905	0.1259392	0.1511020	0.0200876	0.4231054	0.0641571	0.3947391	0.3151425	0.2905277	0.4591116	0.4996461	0.3243337	0.5264900	0.5274730	0.6302552	0.0816259	0.1105856	0.5899324	0.0822365	0.6376833	0.1137677	0.6126655	0.0424034	0.4945729	0.0530169	0.6199288	0.4225249	0.5367986	0.0067562	0.5287432
