"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.2503626	0.0267539	0.8270179	0.3187504	0.1964450	0.4151844	0.1381297	0.2850612	0.3493053	0.5006716	0.5708375	0.5691737	0.5632930	0.4554797	0.4794330	0.0371734	0.5184353	0.5685979	0.5946834	0.2873778	0.6553255	0.7425927	0.7589092	0.4513542	0.3281107	0.4847733	0.4490024	0.6555492	0.7415997	0.4548758	0.3492329	0.0355447	0.0780786	0.0606243	0.0015684	0.4635395	0.1080162	0.0235685	0.6301120	0.3925795	0.6721313	0.6470638	0.3172127	0.0599161	0.3312168	0.5966668	0.6720858	0.0466173	0.3618162	0.3590904	0.6420901	0.4890380	0.7014124	0.7955625	0.0141396	0.7983954	0.7412757	0.6357737	0.4416527	0.1499065	0.0952782	0.3081669	0.8699720	0.0975624	0.7000854	0.5156917	0.7210425	0.6156425	0.7758395	0.5896121	0.0548652	0.1406374	0.7984589	0.6056088	0.1979804	0.7743406	0.6462149	0.0304863	0.7213591	0.2001965	0.7106184	0.0137190	0.5653724	0.7385275	0.0097550	0.1832038	0.4454021	0.3035589	0.5480644	0.0188273	0.6112384	0.7025342	0.0324617	0.0254041	0.0174915	0.7939902	0.6343893	0.1828722	0.6044929	0.2885149
50	0.2617929	0.0084017	0.6496147	0.2168839	0.1984189	0.4680828	0.1350780	0.2621626	0.3270564	0.5752468	0.5491754	0.6983761	0.5595209	0.4643959	0.3514875	0.0073631	0.6284643	0.2992363	0.6897978	0.2295564	0.5784845	0.5330967	0.4495817	0.3807881	0.3339476	0.4401886	0.2945816	0.6040916	0.7142956	0.3120360	0.2999643	0.0314007	0.1535679	0.0542928	0.0016721	0.4817426	0.0779375	0.0639229	0.6941452	0.4359281	0.6557468	0.7160194	0.1816913	0.0171727	0.4359618	0.5648230	0.4807632	0.0263471	0.3580176	0.3883087	0.6417193	0.5329971	0.1541910	0.3062054	0.1979393	0.6679343	0.3640098	0.5723554	0.4205709	0.1596823	0.0646947	0.2791184	0.7313168	0.0390364	0.6923717	0.4097402	0.7555143	0.6578951	0.5489610	0.6146886	0.0484264	0.1886655	0.6438425	0.4476437	0.1879704	0.7691432	0.7274885	0.0130269	0.2185498	0.1497522	0.7424014	0.0162012	0.2220852	0.6018401	0.0229246	0.1617626	0.2837047	0.3584918	0.8171014	0.0390496	0.3849995	0.6029127	0.0319438	0.4100980	0.0207690	0.8591814	0.6910821	0.1246655	0.6634200	0.2420756
100	0.1745640	0.0270408	0.6533840	0.1708311	0.2558371	0.6599589	0.1935800	0.2674115	0.3408206	0.6424203	0.5010449	0.6280782	0.5137664	0.4613353	0.2512423	0.0057726	0.6561073	0.1946341	0.5538873	0.3120778	0.7123003	0.7048550	0.2644596	0.4448037	0.3842682	0.5652617	0.3599431	0.7029839	0.6123004	0.3851770	0.3236165	0.0240665	0.3387725	0.0807456	0.0054568	0.2289837	0.1767761	0.0328225	0.7682779	0.4611022	0.7890546	0.6623790	0.1705064	0.0370522	0.3943507	0.6979557	0.5843123	0.0356903	0.3078188	0.4380346	0.4431152	0.3332685	0.0738095	0.0969529	0.3527672	0.6693973	0.2981935	0.6107641	0.4387999	0.1460913	0.0755532	0.2022684	0.7420275	0.0204344	0.7024091	0.4857746	0.8550061	0.4106840	0.5344441	0.7019434	0.0502363	0.1595339	0.7926721	0.3086016	0.1512052	0.6692699	0.5717978	0.0072618	0.1779653	0.1490087	0.6333605	0.0544726	0.1140522	0.6276269	0.0277674	0.3601674	0.4680788	0.4255390	0.5463070	0.0145306	0.2411442	0.6460227	0.0253220	0.4766863	0.0163886	0.9599859	0.6784356	0.1117832	0.4422812	0.2836283
150	0.2313163	0.0173328	0.7865441	0.2584339	0.2911290	0.5899640	0.1489324	0.3287219	0.2936724	0.6964274	0.5438644	0.5809215	0.5542111	0.4753557	0.3191976	0.0730422	0.6402503	0.1553874	0.8036975	0.1911337	0.6124062	0.6140395	0.2513616	0.3499736	0.4466764	0.6348035	0.4443717	0.6411944	0.6601996	0.1543061	0.2409344	0.0198386	0.5372968	0.1963795	0.0159783	0.1551097	0.2493264	0.0650836	0.6107209	0.4857868	0.7869552	0.6926887	0.1121491	0.0150497	0.3528530	0.5981652	0.5294820	0.0237359	0.3257035	0.5048697	0.4978255	0.2041585	0.0087100	0.0285955	0.4375361	0.6530201	0.2832723	0.6520293	0.5320436	0.1872929	0.0728937	0.2179442	0.5546568	0.0061537	0.7562762	0.4276688	0.5191536	0.3224267	0.4956842	0.7556203	0.0216725	0.1217633	0.6904526	0.3353970	0.1112919	0.8144261	0.6726406	0.0373651	0.2091431	0.1434640	0.4345608	0.0512101	0.1010175	0.8223228	0.0296512	0.3946239	0.6136759	0.4964728	0.6286795	0.0404400	0.2275174	0.5577463	0.0240115	0.4744046	0.0135769	0.7236460	0.6355940	0.1076380	0.3095522	0.4523709
200	0.3128408	0.0362754	0.7016111	0.1964849	0.3837570	0.4557065	0.1687553	0.3278164	0.2983953	0.6154708	0.5215533	0.6504320	0.5029990	0.4677264	0.3260781	0.0932475	0.7202713	0.1172748	0.7392597	0.1557077	0.6960876	0.7045060	0.2187285	0.3247901	0.3289102	0.4954734	0.5603333	0.6038897	0.7979810	0.0773762	0.1972369	0.0179981	0.6567226	0.3052868	0.0687666	0.0784503	0.3880033	0.0428506	0.7951866	0.4045405	0.7132277	0.7350846	0.1008174	0.0160249	0.4053950	0.7022357	0.5699772	0.0329522	0.3209234	0.3984494	0.4586769	0.0992853	0.0332713	0.0599513	0.3486603	0.4903676	0.2574238	0.5751275	0.4252792	0.1668677	0.0937627	0.2800614	0.6519964	0.0074215	0.7058118	0.5103222	0.2976707	0.1302270	0.4739768	0.7019366	0.0407214	0.0963693	0.6859660	0.3080811	0.1035516	0.6885760	0.7525412	0.1468548	0.1550296	0.3154716	0.3090242	0.0828980	0.1487525	0.7387168	0.1699912	0.6099579	0.5990072	0.6943878	0.6752039	0.0257092	0.1712577	0.6384629	0.0699510	0.4556374	0.0136173	0.8310885	0.6414439	0.1606515	0.0817137	0.4955804
250	0.3221584	0.0193284	0.8557621	0.2167186	0.2310199	0.5241971	0.1314727	0.3003049	0.2930082	0.5835526	0.4729570	0.5557643	0.5108788	0.3678878	0.3431858	0.1130364	0.5577615	0.1674257	0.7040394	0.1261422	0.6783272	0.6464832	0.1539989	0.3192481	0.3278589	0.5687240	0.3568741	0.6403723	0.7048690	0.0292953	0.2940320	0.0143755	0.5994596	0.3453863	0.0511256	0.0720811	0.5205573	0.0557619	0.6922230	0.4009950	0.7121762	0.7081017	0.1086925	0.0098849	0.3586109	0.5298720	0.5572255	0.0256709	0.3792406	0.4279629	0.4421556	0.0340581	0.0536471	0.0459549	0.3198700	0.4332887	0.3045159	0.6367194	0.5830322	0.2045882	0.0608881	0.2061799	0.5652133	0.0051834	0.8706603	0.4348637	0.2276906	0.1435468	0.5173593	0.6840157	0.0153092	0.0753093	0.7176462	0.3439777	0.0248919	0.6003001	0.6562083	0.1659811	0.1912753	0.2589279	0.2087277	0.0833739	0.0878516	0.7552848	0.4381941	0.6645292	0.5778609	0.6724734	0.5616004	0.0319269	0.2224018	0.6180552	0.0864939	0.5917821	0.0418377	0.6600138	0.6763282	0.1398368	0.0492703	0.4605982
300	0.2181545	0.0267670	0.6979213	0.2453499	0.2095989	0.5489589	0.1832468	0.3255081	0.3198926	0.6379294	0.6166124	0.7271182	0.5088596	0.2993126	0.2813040	0.1504200	0.6605126	0.2357325	0.7147241	0.1360564	0.6264365	0.7468385	0.2306507	0.3327950	0.4654440	0.6307346	0.3528507	0.6754856	0.7355317	0.0168821	0.2657874	0.0620225	0.6526313	0.3535112	0.0777473	0.0664399	0.4473213	0.0694439	0.5884809	0.4985695	0.7171828	0.6478489	0.1092762	0.0168174	0.3567599	0.5472895	0.5556322	0.0252631	0.3742503	0.3872261	0.5116413	0.0384028	0.0488771	0.0235648	0.4741273	0.2911072	0.2564284	0.7013380	0.4998723	0.1725914	0.0502367	0.1794516	0.6572341	0.0191013	0.6712472	0.4287879	0.1172778	0.1051529	0.4773752	0.7170277	0.0151986	0.0463987	0.6595165	0.2622853	0.0300986	0.5671342	0.6500372	0.1849257	0.1351034	0.2784086	0.2444192	0.0550786	0.1607823	0.6574464	0.3568890	0.5209418	0.6611436	0.6253783	0.6342539	0.0405590	0.1443286	0.5670518	0.1757608	0.6207261	0.0078726	0.6483711	0.5707724	0.0515508	0.0049669	0.5218601
350	0.2961516	0.0197505	0.7744278	0.3108915	0.2325168	0.5760390	0.1309005	0.3778304	0.4600758	0.5436667	0.5869965	0.6443777	0.4181375	0.3632202	0.3063198	0.0932461	0.7973491	0.1369743	0.6013887	0.1359652	0.7294618	0.7876650	0.2485313	0.3584918	0.2632695	0.7360923	0.3786524	0.7228054	0.8824617	0.0132016	0.1724888	0.0506162	0.5800408	0.4052552	0.0714728	0.0329968	0.5084725	0.0675814	0.7428608	0.3621659	0.6715467	0.5976786	0.1383066	0.0344311	0.3893457	0.6763210	0.5362455	0.0538767	0.2273012	0.3602339	0.4467051	0.0318525	0.0630124	0.0222790	0.4131546	0.3131256	0.3448380	0.6821749	0.5567624	0.1439014	0.0574598	0.1790802	0.5582838	0.0072531	0.7741467	0.5308354	0.0895709	0.1243913	0.6657071	0.8277242	0.0306308	0.0545713	0.7222584	0.2828432	0.0358120	0.6613235	0.6602127	0.1710146	0.1004282	0.2464479	0.2970655	0.0560808	0.0949867	0.6546153	0.4202884	0.5111923	0.7478909	0.6308715	0.5665744	0.0860522	0.1656919	0.5972390	0.2010752	0.6352096	0.0360264	0.7899158	0.7142043	0.0163601	0.0097487	0.5298095
400	0.2726281	0.0083849	0.7358910	0.2656588	0.1715428	0.5915193	0.1499378	0.5701899	0.4676251	0.7368694	0.5725875	0.7692041	0.4725158	0.4168559	0.2160533	0.1062390	0.7036682	0.1932361	0.6512072	0.1309825	0.7290243	0.7877328	0.2200433	0.3262886	0.3046634	0.7851789	0.4064306	0.6759971	0.6687450	0.0274118	0.2228076	0.0192808	0.5926527	0.5582707	0.0899054	0.0549720	0.4191014	0.0593779	0.6765211	0.5031151	0.6957297	0.6878452	0.1305273	0.0442461	0.4255258	0.7267950	0.4184852	0.0553281	0.2475068	0.3606083	0.3758755	0.0316609	0.0300242	0.0431840	0.6224715	0.3678610	0.2978906	0.6605106	0.5971820	0.1410376	0.1072813	0.2463915	0.6368001	0.0090260	0.6605461	0.4145741	0.0602920	0.1525922	0.5887646	0.8761983	0.0370741	0.0776777	0.6656178	0.3165026	0.0063217	0.6803062	0.6226115	0.2299073	0.1098939	0.3835719	0.2988389	0.0617223	0.0891038	0.7665706	0.4881798	0.5880508	0.4831836	0.5346848	0.6246905	0.1725994	0.1685441	0.6587042	0.2149755	0.4505561	0.0343608	0.6209927	0.6952040	0.0063555	0.0161743	0.5549973
