"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3344809	0.2061587	0.6450573	0.3850546	0.1018619	0.6884299	0.7024499	0.6038804	0.8406399	0.2672094	0.3437743	0.1241564	0.1475051	0.2656058	0.1569644	0.2397835	0.6130953	0.3374402	0.5973904	0.5118522	0.1091854	0.1417541	0.5920903	0.5646932	0.5283447	0.6706737	0.3077025	0.3629210	0.0555034	0.0041987	0.1435475	0.3340006	0.7222790	0.2786366	0.1599132	0.1199585	0.7299049	0.0324763	0.5275375	0.2551225	0.6059365	0.0818585	0.5341322	0.0877482	0.0763612	0.7782513	0.4267349	0.2950140	0.5679887	0.6231103	0.1751659	0.6394606	0.4988317	0.5351505	0.7057900	0.4010702	0.0673516	0.0184462	0.0607320	0.6728567	0.0040563	0.1095535	0.2323250	0.5042812	0.2093417	0.5919008	0.0461696	0.0857488	0.2590555	0.0781858	0.6176343	0.3133729	0.1988694	0.0261517	0.4014263	0.0601112	0.6060896	0.4912937	0.3668311	0.3676928	0.3757658	0.2486623	0.6540669	0.0563851	0.6590847	0.7121681	0.2563940	0.7193161	0.0237187	0.6628316	0.6854941	0.6762542	0.0490146	0.5342215	0.1130909	0.4576034	0.5640741	0.7456891	0.0387406	0.5402247
50	0.3187189	0.2224091	0.6421272	0.4413435	0.0794546	0.7256891	0.5534149	0.4380107	0.7645619	0.1393968	0.0690399	0.0465042	0.1932070	0.2924813	0.1077906	0.2364246	0.7564304	0.3520680	0.5189916	0.3694136	0.2014549	0.2574496	0.4362640	0.3551830	0.5932863	0.4406252	0.2262326	0.5456502	0.0946849	0.0024808	0.6687003	0.3593812	0.6365891	0.2956086	0.2301547	0.1622071	0.7310149	0.0285201	0.6107978	0.2504192	0.6799012	0.0586054	0.6928106	0.0175675	0.2707783	0.3154091	0.3108238	0.2526157	0.3069657	0.5172635	0.1662601	0.7285438	0.4789046	0.5850733	0.6609050	0.4077948	0.1063580	0.0313959	0.0414107	0.7683800	0.0069767	0.0927459	0.3405509	0.4007770	0.3553470	0.4873468	0.5655354	0.0133160	0.0737400	0.0304800	0.6721956	0.2667661	0.2925799	0.0502314	0.3894610	0.0503906	0.6808975	0.4534451	0.3162014	0.3154090	0.5226851	0.3075145	0.6093471	0.0549718	0.3071569	0.5935126	0.0477133	0.6354705	0.0560639	0.6995650	0.6835651	0.6362798	0.0743790	0.4278787	0.1111311	0.4574520	0.4280576	0.6428966	0.0263598	0.6492221
100	0.3015672	0.2172576	0.6997834	0.4638875	0.0814504	0.6514614	0.5643217	0.4533027	0.7218459	0.0974809	0.1202427	0.0769902	0.1521863	0.2703181	0.1834268	0.2360697	0.5081607	0.3064188	0.6114864	0.4722163	0.1137349	0.1602667	0.5689030	0.3985902	0.6605661	0.4175399	0.3038376	0.5403000	0.0577129	0.0014646	0.5390027	0.3522405	0.7773224	0.3442639	0.2635768	0.1683993	0.5956885	0.0627989	0.7967485	0.3078390	0.6179969	0.0684358	0.6422117	0.0145138	0.3953136	0.2463228	0.1431206	0.1760805	0.1506157	0.4862838	0.1645518	0.7192143	0.3644670	0.4824189	0.7997687	0.4119831	0.1063343	0.0255432	0.0566281	0.5826166	0.0084118	0.1238653	0.2839348	0.4657038	0.2377471	0.4729608	0.7445577	0.0084348	0.1019905	0.0195869	0.7839423	0.1856617	0.1747954	0.0295890	0.5917807	0.0331479	0.5254830	0.3725726	0.3112480	0.3210681	0.5495282	0.2900217	0.7032342	0.0216841	0.2159987	0.5209267	0.0674133	0.7812380	0.0778083	0.7113424	0.5160381	0.6743805	0.0532892	0.5449536	0.0748890	0.5151023	0.4481559	0.7397107	0.0030243	0.6683654
150	0.3244971	0.2246927	0.7628701	0.4675533	0.1189302	0.6349792	0.5715665	0.4485239	0.8076214	0.1345279	0.0916376	0.0544090	0.1498240	0.3466308	0.1246163	0.2943666	0.5171958	0.3770467	0.5092758	0.4704520	0.1961963	0.1798450	0.4787906	0.3813844	0.5074401	0.5597215	0.2848073	0.4961641	0.0660663	0.0040340	0.5509605	0.3858366	0.6838978	0.2982044	0.2067567	0.2263051	0.6103237	0.0672995	0.6795607	0.1819666	0.6437891	0.0921511	0.5671668	0.0131821	0.3737055	0.2058266	0.0838029	0.1476659	0.0989044	0.4510638	0.1393197	0.5894756	0.3617968	0.7069454	0.6136057	0.4842576	0.0634279	0.0360107	0.0468294	0.6179369	0.0192657	0.2044897	0.3042500	0.4796581	0.1692786	0.6246758	0.7106421	0.0085462	0.0881123	0.0312904	0.7561211	0.1280225	0.2067345	0.0726898	0.6208242	0.0651889	0.6751629	0.3998902	0.3546965	0.3791282	0.3924234	0.3491199	0.5849176	0.0450769	0.2713996	0.4739403	0.0222133	0.7328686	0.0621199	0.6564315	0.6855678	0.7058356	0.0518382	0.5254283	0.1128555	0.5573729	0.3817736	0.6321788	0.0008170	0.5907247
200	0.3020103	0.2143278	0.6874527	0.4011408	0.1018155	0.5714123	0.5362849	0.5271610	0.6362957	0.0969315	0.0417009	0.0382473	0.1248727	0.2125218	0.1594985	0.2484279	0.5527918	0.3024865	0.4740358	0.4597860	0.1527107	0.0573852	0.5510975	0.5451350	0.6042698	0.3066014	0.2882626	0.6116569	0.0502598	0.0028326	0.7331177	0.3860295	0.6923548	0.3876239	0.1994088	0.1068535	0.6740274	0.0885825	0.7367437	0.3015619	0.6338666	0.1580085	0.5460097	0.0163918	0.4540652	0.1616070	0.0484451	0.1345076	0.1093040	0.3983904	0.0768503	0.6570365	0.3920822	0.5197354	0.7723198	0.4873546	0.1063729	0.0392674	0.0734005	0.7004235	0.0071194	0.1444728	0.3063757	0.4825199	0.1043999	0.5094916	0.5818758	0.0103250	0.0584211	0.0171575	0.7039611	0.1660725	0.2129909	0.0519307	0.4768233	0.0487909	0.6375151	0.5025862	0.2647214	0.3159295	0.4347286	0.2451651	0.6478859	0.0385926	0.2948204	0.5488979	0.0483229	0.6764550	0.2509227	0.7216972	0.7032795	0.8302539	0.1200645	0.5209360	0.0749287	0.4399436	0.4022089	0.6080103	0.0008000	0.6689579
250	0.3695884	0.1775878	0.6358519	0.4479581	0.1163123	0.5892584	0.5521828	0.5029867	0.7096252	0.1133577	0.0757144	0.0346824	0.1029793	0.1911337	0.2453809	0.1919305	0.5739387	0.3230265	0.4532760	0.6028448	0.0787709	0.0046645	0.5795050	0.5997627	0.5553001	0.4383801	0.3233944	0.5904291	0.0844850	0.0061279	0.6145150	0.4604894	0.6855592	0.2949286	0.1875106	0.0519125	0.4888153	0.1300206	0.7292879	0.2516773	0.5752495	0.1859836	0.4955636	0.0114290	0.4141227	0.2318844	0.0451084	0.1204462	0.0726633	0.2821582	0.0430530	0.7050971	0.3101920	0.3331405	0.6842743	0.6058932	0.0875035	0.0329681	0.0582579	0.6220426	0.0264121	0.1176571	0.4000546	0.3974912	0.1468265	0.6969885	0.6460873	0.0109608	0.0572992	0.0289524	0.6909829	0.1377013	0.2304859	0.0363900	0.6686020	0.0376839	0.5311961	0.3538419	0.2997914	0.2912390	0.4054539	0.2275683	0.7113110	0.0357283	0.3433917	0.5034648	0.4650430	0.6516077	0.2423093	0.6517550	0.5751322	0.5787396	0.0324913	0.5239404	0.0810102	0.5918146	0.3891101	0.7883997	0.0002009	0.6533858
300	0.4035731	0.1569401	0.5784937	0.4070863	0.0949684	0.7548533	0.4639849	0.5018148	0.6069889	0.1378887	0.0216169	0.0381459	0.0923951	0.1692854	0.3515935	0.2642597	0.6854365	0.3823043	0.5593123	0.4825718	0.0891215	0.0255035	0.5542594	0.4992389	0.5642303	0.3554245	0.2600449	0.5969371	0.0647993	0.0123512	0.6488075	0.4855948	0.5896865	0.2550119	0.1545847	0.0566162	0.5954578	0.0924976	0.6302110	0.2460145	0.5401942	0.2641878	0.5387578	0.0046154	0.5187970	0.2198453	0.0579441	0.1372934	0.0697785	0.4266239	0.0518441	0.7390900	0.4776137	0.1913827	0.5830448	0.4907017	0.0835191	0.0333577	0.0581858	0.6015199	0.0130849	0.1195434	0.5671037	0.4136075	0.0981539	0.7958698	0.6331954	0.0062200	0.0725309	0.0186254	0.6622617	0.1646821	0.2267252	0.0344656	0.4725091	0.0588102	0.6412267	0.3256985	0.3430563	0.3114442	0.4079273	0.3361432	0.7175943	0.0553511	0.4370785	0.4949158	0.4138672	0.6148279	0.2613901	0.6874874	0.5757157	0.6404656	0.0669994	0.5512456	0.0905825	0.4606439	0.4919885	0.6572948	0.0014877	0.6814623
350	0.3790895	0.1777366	0.7228217	0.4961073	0.0946439	0.7876847	0.5653410	0.7064626	0.6788495	0.1330342	0.0214189	0.0608062	0.1157292	0.2261600	0.2953747	0.3109219	0.4349146	0.2867638	0.5971000	0.6745703	0.1310865	0.0111244	0.5227478	0.7390411	0.5221293	0.4428248	0.2969268	0.5082664	0.0761730	0.0011559	0.6973629	0.4224466	0.6204601	0.2438813	0.2007673	0.0278751	0.7061710	0.1745119	0.5827040	0.2989563	0.5722501	0.2288694	0.4545792	0.0014975	0.4221089	0.2195703	0.0386290	0.1603309	0.0455168	0.2884271	0.0733524	0.7405775	0.3287534	0.2038534	0.7452926	0.5753188	0.1071764	0.0135801	0.0605660	0.6950011	0.0131483	0.1309857	0.5544247	0.4559986	0.0911787	0.5944200	0.6907589	0.0135096	0.0715819	0.0516917	0.5904743	0.1650192	0.2026204	0.0841258	0.5715920	0.0401312	0.6492427	0.3162070	0.2775879	0.2726917	0.3882472	0.2586743	0.7046547	0.0473363	0.3852331	0.6352160	0.5881916	0.8258897	0.3639518	0.7507866	0.6562980	0.6580783	0.1103993	0.6074915	0.0736795	0.4301197	0.3290189	0.5790189	0.0009400	0.5677337
400	0.4021158	0.1897665	0.5764926	0.5482886	0.1207121	0.5491636	0.5523270	0.7123880	0.8447167	0.1437515	0.0380767	0.0460410	0.0886274	0.1979120	0.2761947	0.2380307	0.5597123	0.2829698	0.4367684	0.5167819	0.0674285	0.0296917	0.5808303	0.7098053	0.4803588	0.2986075	0.2689962	0.5440100	0.0562512	0.0036494	0.6662138	0.3187122	0.6937158	0.2451157	0.2048924	0.0405549	0.6598385	0.3850716	0.6925989	0.3044537	0.5584344	0.2111395	0.4693185	0.0128125	0.3680826	0.2054263	0.0318553	0.1398246	0.0409163	0.3332019	0.0398814	0.6254464	0.3288696	0.0925694	0.7759304	0.8319481	0.0909606	0.0112604	0.0742111	0.6518502	0.0254943	0.1120889	0.6257191	0.4615152	0.0999991	0.5539494	0.7038269	0.0226835	0.0725012	0.0277424	0.6931771	0.2243939	0.2423055	0.0405361	0.5228704	0.0929540	0.6893650	0.2835835	0.3289213	0.1883310	0.4166810	0.2142706	0.6777442	0.0449315	0.4019333	0.6806471	0.6771115	0.7269390	0.3299936	0.6872958	0.6276839	0.6279024	0.0612598	0.4509113	0.0573020	0.5767716	0.3898333	0.6582946	0.0051770	0.5189311
450	0.3563963	0.1128147	0.7194083	0.4550160	0.1378755	0.6173925	0.5143339	0.5823894	0.7328190	0.1147079	0.0437965	0.0476444	0.0575869	0.2087179	0.2243178	0.3050665	0.5291787	0.3514713	0.5650472	0.4318114	0.1898871	0.0349425	0.6396235	0.6226401	0.6506340	0.3520409	0.2141780	0.6081855	0.0497803	0.0009066	0.7486183	0.3275003	0.6870545	0.2262218	0.2021809	0.0294286	0.7158993	0.4127468	0.7574264	0.2365536	0.5514616	0.1889253	0.4893121	0.0024955	0.3839361	0.1736657	0.0647878	0.1902044	0.0319567	0.3741905	0.0249980	0.7188218	0.2641435	0.1437450	0.6002733	0.4273484	0.1089285	0.0128961	0.0715002	0.6327271	0.0129434	0.1257344	0.6701404	0.4847770	0.1506466	0.6958832	0.6161465	0.0205174	0.0909361	0.0308730	0.6092490	0.2319091	0.1821079	0.0366523	0.4859889	0.0342224	0.6837638	0.3354538	0.3175259	0.1706203	0.4317609	0.4367043	0.6398331	0.0345859	0.3946698	0.7565385	0.5363068	0.5658832	0.4982385	0.6387618	0.6158649	0.6565448	0.0383451	0.5729028	0.1320930	0.5539593	0.3147069	0.5709169	0.0003800	0.6742894
500	0.3239942	0.0943093	0.6174800	0.4470915	0.1338281	0.7004736	0.5669961	0.5748462	0.7188912	0.0979457	0.0355401	0.0440521	0.1327672	0.2381697	0.1647489	0.3140134	0.5716704	0.3978590	0.6750198	0.5217746	0.1259938	0.0472606	0.5705640	0.6514685	0.5807981	0.2614424	0.3400948	0.5248613	0.0655266	0.0064149	0.6391405	0.4053678	0.7003961	0.3601285	0.1990561	0.0207935	0.5954397	0.4763586	0.6761992	0.2992159	0.7302526	0.1586643	0.5679069	0.0044897	0.3324627	0.1987952	0.0409338	0.2129515	0.1183127	0.3595387	0.0489330	0.6687055	0.3893627	0.1850576	0.5262259	0.5603012	0.1168277	0.0500870	0.0813306	0.6529642	0.0074823	0.0991230	0.7293194	0.3947301	0.1431715	0.6172101	0.6033833	0.0283731	0.0580392	0.0251540	0.5379808	0.2265929	0.2267154	0.0299921	0.5352099	0.0387599	0.7253863	0.3407087	0.3027042	0.1132336	0.4324997	0.3836332	0.7653514	0.0446334	0.3875527	0.5273573	0.4672572	0.7057194	0.5723162	0.6694745	0.6351135	0.6502234	0.1131401	0.5313306	0.0956252	0.4654571	0.4393298	0.6150407	0.0002710	0.5701540
