"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4431155	0.1033977	0.0913587	0.0118605	0.1935552	0.6152139	0.3174802	0.0224232	0.3714050	0.1814072	0.4425875	0.7010989	0.2773834	0.0779843	0.5899535	0.6811898	0.1184003	0.7705504	0.2968116	0.7966516	0.1811130	0.3843522	0.2012192	0.4529678	0.3617879	0.1949032	0.3148993	0.3035060	0.2732285	0.3977063	0.2371145	0.7205013	0.4738355	0.8574647	0.5831536	0.1745478	0.4320307	0.7693217	0.4783991	0.4404101	0.1929397	0.5153478	0.4104913	0.5999593	0.5920134	0.1244185	0.3248120	0.0333918	0.7394504	0.3793352	0.6341095	0.3797566	0.1380602	0.3498463	0.4258104	0.2242117	0.3317269	0.0086889	0.2488896	0.0758760	0.2950415	0.5923985	0.6341840	0.5793629	0.2577165	0.6257328	0.4045195	0.4672652	0.3063133	0.2505425	0.2971738	0.3623042	0.5506903	0.1433376	0.1780581	0.6266986	0.1134688	0.3551939	0.3698436	0.5975729	0.2155870	0.4191258	0.0060378	0.1579636	0.6033841	0.7066327	0.2194973	0.2301597	0.5279582	0.0839964	0.6344131	0.6640021	0.5586894	0.6382190	0.3103264	0.7718829	0.6273416	0.0662953	0.6083899	0.6802882
50	0.4602740	0.1234848	0.0860103	0.0082644	0.0728357	0.4615184	0.6011319	0.0152925	0.3357198	0.2020502	0.3030292	0.6315639	0.3089926	0.1250228	0.1740077	0.7492144	0.0301090	0.2791372	0.7309511	0.4829795	0.0447850	0.3172471	0.1448467	0.3465645	0.3199690	0.1991459	0.3081995	0.3535995	0.5354437	0.5178180	0.2684458	0.7398660	0.2029780	0.6278380	0.3778542	0.3596012	0.4679140	0.6072070	0.3829823	0.4375308	0.2556467	0.5785422	0.5057957	0.5220953	0.5001976	0.0952059	0.4505591	0.0502963	0.6553557	0.3191674	0.6803515	0.2323528	0.1521186	0.3304053	0.3915024	0.1214085	0.3455281	0.3217160	0.2796389	0.1011382	0.1615075	0.5523615	0.6237647	0.5333089	0.1480446	0.6312023	0.2051154	0.5111618	0.3052617	0.3072939	0.1980943	0.2582196	0.5572077	0.0598740	0.2526757	0.5752974	0.0572011	0.3810353	0.2146375	0.6840455	0.2079643	0.4279555	0.0198997	0.4384148	0.6281707	0.5930649	0.1601659	0.3615607	0.4227820	0.0429320	0.7181698	0.6579557	0.5703374	0.6816445	0.2395467	0.8084635	0.6152817	0.0788584	0.6535576	0.7094906
100	0.5932709	0.1602562	0.0621653	0.0001380	0.0240595	0.5904127	0.6676250	0.0136588	0.3747186	0.2153283	0.3357558	0.6411978	0.2590366	0.1097272	0.1256118	0.8445783	0.0589159	0.2036346	0.6334929	0.4090124	0.0262491	0.2857228	0.1040681	0.3915945	0.2598969	0.1212742	0.4085538	0.3639953	0.6026521	0.4636614	0.3825383	0.6111259	0.2155453	0.5144929	0.2814082	0.3463077	0.3469869	0.7521763	0.3765267	0.5345676	0.2580070	0.5129035	0.5489980	0.5660473	0.5862544	0.0855697	0.5569341	0.0239279	0.5508968	0.2934153	0.6844818	0.2784167	0.1133803	0.3731303	0.2748976	0.0181332	0.3325587	0.3510089	0.2322223	0.1556487	0.1145487	0.5167807	0.6712758	0.4752870	0.1065667	0.5957984	0.1928526	0.6524890	0.3433135	0.3748423	0.2100037	0.2727798	0.4438007	0.0610101	0.2822384	0.5291158	0.0813724	0.3483934	0.4497587	0.6500980	0.2042178	0.5186272	0.0105831	0.5449419	0.5979193	0.6713997	0.1295079	0.3378526	0.3825520	0.0641211	0.7154062	0.7748317	0.5937978	0.5507777	0.4312499	0.9032024	0.7369904	0.1102040	0.7167262	0.6333867
150	0.4708123	0.1156595	0.0502414	0.0049546	0.0765773	0.4519529	0.5772927	0.0186677	0.2874920	0.1237290	0.2965587	0.6934317	0.2809606	0.1095522	0.0650337	0.7704410	0.0991335	0.1773478	0.7685117	0.3973367	0.0122567	0.3275108	0.0488037	0.4488912	0.2348019	0.1525730	0.4501663	0.3421885	0.6420340	0.4525345	0.2759906	0.6927020	0.1053482	0.6351429	0.2268738	0.3080513	0.1888239	0.6055951	0.4224504	0.5415197	0.2208470	0.5051092	0.6092051	0.5987056	0.5894648	0.0940055	0.4561186	0.0305104	0.7017246	0.3026590	0.8562430	0.3515423	0.0879683	0.3335212	0.2931547	0.0159157	0.3862472	0.4188691	0.2573422	0.0948915	0.1589309	0.7190483	0.6319028	0.6093618	0.1323609	0.7045967	0.1154177	0.5766969	0.4145700	0.5037068	0.2324081	0.2155920	0.2671645	0.0421015	0.2658299	0.3672404	0.1075376	0.3663433	0.4794558	0.6503680	0.2079084	0.4661603	0.0129808	0.4796694	0.6306503	0.6944015	0.0712187	0.3681906	0.3540183	0.0074410	0.6816987	0.5659396	0.5549061	0.5073660	0.4250793	0.7174053	0.7771805	0.1445269	0.8425722	0.5669109
200	0.4731006	0.1168133	0.0705600	0.0023404	0.0253173	0.4829454	0.7730865	0.0164601	0.2649361	0.1273037	0.3557433	0.7017920	0.2835649	0.1066910	0.0630983	0.6936979	0.0288403	0.1574077	0.6078828	0.3744817	0.0506566	0.3704499	0.0788309	0.3798336	0.1736930	0.1149186	0.4055257	0.3484648	0.6098204	0.4838018	0.3129017	0.7322986	0.1384290	0.6920545	0.2528589	0.3178249	0.1000703	0.9362091	0.3630385	0.4981033	0.1931254	0.6039655	0.6450354	0.4770383	0.6379737	0.0731292	0.5655257	0.0447532	0.6123093	0.3077793	0.6642332	0.4103935	0.0502616	0.3828792	0.2832803	0.0042594	0.3593676	0.4273122	0.2425401	0.1206877	0.1354212	0.4432957	0.5815527	0.5397297	0.1171375	0.8069587	0.2235056	0.6441614	0.3016591	0.3360526	0.2202563	0.2525086	0.2166203	0.0323196	0.2433344	0.2460766	0.2052412	0.4034175	0.4214379	0.6966635	0.2181800	0.5895264	0.0218122	0.5998889	0.6262670	0.5981004	0.0307975	0.3892504	0.2024674	0.0191665	0.7917893	0.6784980	0.6020686	0.6099726	0.5266317	0.6638838	0.6419236	0.1033489	0.6589089	0.7952714
250	0.4097493	0.1087427	0.0956979	0.0044187	0.0337603	0.3948034	0.6238591	0.0133861	0.2469859	0.1061717	0.2647789	0.8052064	0.2835861	0.1263239	0.0921621	0.6730339	0.0253149	0.1543300	0.6272762	0.3679933	0.1074406	0.3395304	0.0448242	0.4927011	0.2147734	0.1476329	0.4425013	0.4337910	0.5758363	0.4647640	0.3548373	0.7279428	0.0871604	0.5469128	0.3004356	0.3223603	0.1355029	0.8097168	0.2996254	0.4164925	0.1989937	0.4907215	0.6491200	0.5417887	0.6400482	0.0801608	0.5301478	0.0372553	0.8677609	0.4387214	0.6733947	0.3345841	0.1046661	0.4677191	0.2457108	0.0055062	0.2119684	0.3165609	0.3227563	0.1548419	0.1456598	0.6450817	0.5913017	0.4903546	0.1249003	0.6608036	0.1947359	0.6741940	0.2267310	0.3444259	0.2250022	0.2857977	0.1470762	0.0775506	0.1849006	0.1104664	0.3905616	0.3780398	0.5747639	0.7112067	0.2928245	0.3760264	0.0120452	0.4080087	0.4876349	0.6106350	0.0421572	0.4127406	0.3156904	0.0027636	0.6316757	0.8081867	0.6403620	0.5878629	0.5738374	0.6487415	0.6167209	0.1348562	0.7087250	0.7090886
300	0.4313746	0.1135663	0.1217946	0.0129569	0.0446947	0.4497415	0.6983240	0.0330540	0.2203286	0.1523902	0.3687666	0.7072789	0.3364599	0.0973786	0.1095768	0.6374315	0.0111495	0.1144014	0.6238475	0.3652852	0.1682129	0.4215375	0.0498265	0.4188497	0.2608277	0.1411713	0.4048002	0.4363420	0.5630110	0.4607967	0.2844200	0.5558512	0.0796854	0.4753134	0.2503249	0.2940557	0.1823955	0.8711196	0.2331062	0.4857195	0.2241196	0.5021209	0.6039181	0.5686040	0.6963354	0.0657535	0.3853346	0.0496433	0.6474289	0.3325698	0.7082184	0.4344789	0.0777723	0.3275880	0.3218779	0.0062152	0.2640357	0.3260652	0.2713035	0.1875137	0.1865234	0.5219979	0.6488418	0.5572425	0.0986533	0.6521286	0.1881661	0.7111997	0.3325920	0.3516569	0.2151909	0.2982606	0.2115800	0.1253949	0.1176612	0.0764232	0.4815134	0.4746622	0.6680343	0.6611315	0.2245072	0.4473439	0.0313001	0.5151685	0.5001372	0.8012967	0.0267412	0.3646530	0.2376164	0.0012430	0.6110830	0.7024322	0.6027388	0.5069689	0.6094767	0.6412928	0.6548039	0.0927916	0.6796021	0.6564963
350	0.4582221	0.1047400	0.0517929	0.0404161	0.0153547	0.4294821	0.6577311	0.0204095	0.2806798	0.0465530	0.2434562	0.7170067	0.3734363	0.2619031	0.0616336	0.7291155	0.0498210	0.1038465	0.5827652	0.3838907	0.1612937	0.4900261	0.0344773	0.4585195	0.2781955	0.2205474	0.4388930	0.5842339	0.5262234	0.4323564	0.2736231	0.6505672	0.0710616	0.6005465	0.2912088	0.3209393	0.1636215	0.7453355	0.2504151	0.6043369	0.1993889	0.5423145	0.5796351	0.6017142	0.6185742	0.0569342	0.4165968	0.0243637	0.7145932	0.2945296	0.7207045	0.6083356	0.1050672	0.3295478	0.2246602	0.0009919	0.1488609	0.3828542	0.2847954	0.1055513	0.0899091	0.5575070	0.8639723	0.5122661	0.1635282	0.6501294	0.2078692	0.5996196	0.3279150	0.3258916	0.1694949	0.2373723	0.1771412	0.2288406	0.0913877	0.0495883	0.6734447	0.6230900	0.6159880	0.7872710	0.2641541	0.4510944	0.0214431	0.4623791	0.5859586	0.6441164	0.0131115	0.4426962	0.2057090	0.0011620	0.8053918	0.7217179	0.5947718	0.4824385	0.5036644	0.6433609	0.6899230	0.1321029	0.6037609	0.6910132
400	0.4552637	0.1288487	0.0300747	0.0073289	0.0416430	0.5010415	0.6134363	0.0079688	0.3929845	0.0913397	0.3004604	0.6426982	0.5007479	0.3098743	0.0989738	0.6985438	0.0216063	0.0950639	0.7456291	0.4010990	0.0440521	0.4057183	0.0399956	0.3973293	0.1991599	0.1392819	0.4390343	0.6099136	0.5955436	0.4447569	0.2685404	0.7108058	0.0553268	0.4353985	0.2302687	0.3528590	0.1343605	0.6259215	0.2704745	0.6362198	0.2276879	0.4819307	0.6022990	0.5885404	0.5584766	0.0745197	0.3545420	0.0284910	0.6258302	0.2790451	0.8092336	0.4458965	0.1281015	0.3068859	0.2258258	0.0057616	0.1832192	0.3587824	0.3016959	0.1731682	0.0932730	0.6027293	0.6253390	0.3627054	0.1178850	0.7267557	0.1941110	0.5738371	0.3349010	0.2779773	0.1660148	0.2300409	0.1875010	0.2815408	0.0859380	0.0593045	0.5375993	0.6989341	0.6797008	0.6257476	0.4450582	0.5922713	0.0169334	0.4990132	0.5830416	0.7831041	0.0451903	0.3236632	0.2251591	0.0048864	0.7272926	0.6976224	0.6463857	0.5452433	0.4785425	0.7061096	0.6237068	0.1387022	0.6639028	0.5646988
