"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.7572073	0.1257426	0.4607517	0.4672565	0.2728797	0.4473279	0.4279031	0.0500392	0.5394111	0.2223441	0.6988505	0.5977475	0.6262820	0.2760723	0.5583646	0.2346771	0.3118970	0.4034512	0.2281023	0.7239667	0.2409018	0.0489776	0.6751437	0.3899012	0.0203737	0.0268495	0.1068759	0.6109972	0.4964252	0.8627599	0.5275024	0.7538069	0.0941037	0.8222662	0.6041066	0.3016622	0.4213709	0.4598472	0.4358173	0.3824844	0.0284956	0.2392742	0.2999020	0.6441537	0.7100583	0.0092728	0.1787132	0.4658261	0.5099987	0.5815064	0.2152236	0.6944798	0.1080587	0.4661418	0.8400016	0.1149766	0.4014842	0.6695162	0.6438864	0.5449574	0.6215022	0.7837393	0.4216469	0.2679324	0.2477981	0.6334710	0.2541019	0.3514976	0.6678958	0.1748926	0.1824903	0.1492443	0.1464033	0.3458022	0.3269957	0.1926653	0.0046021	0.4894263	0.5233378	0.1635146	0.2877296	0.2835948	0.5683257	0.1679946	0.4271215	0.6471933	0.2116189	0.5851016	0.3981448	0.6254718	0.4344074	0.5092030	0.5936693	0.8519842	0.6716734	0.7114621	0.3290563	0.7967199	0.6508322	0.8600261
50	0.6096065	0.0573098	0.0888147	0.4444403	0.1261052	0.5187889	0.5832241	0.0582739	0.5410737	0.2220864	0.6826577	0.6040519	0.1509636	0.3395536	0.7175962	0.1322624	0.3885944	0.3570123	0.2426135	0.6275598	0.2580698	0.0157144	0.4736291	0.3308270	0.0225314	0.0248803	0.1684613	0.7027805	0.5113307	0.4887610	0.4675560	0.4372130	0.1207423	0.6251832	0.5097497	0.3431565	0.6035013	0.4677755	0.3756754	0.0856895	0.0103842	0.2140977	0.3319516	0.7543818	0.8758861	0.0072411	0.0662449	0.5036974	0.5479778	0.3206683	0.1616888	0.6873021	0.0811754	0.4592002	0.6481254	0.1245406	0.3624505	0.5294190	0.6583509	0.6212044	0.7497688	0.6863593	0.6251279	0.0741456	0.2516486	0.4841351	0.3658501	0.2518405	0.8325515	0.0759669	0.2005842	0.2173113	0.2804695	0.4453255	0.3593223	0.2365887	0.0053257	0.7379335	0.4915525	0.1870551	0.3617802	0.3008613	0.5241536	0.2657727	0.3512609	0.2466592	0.1641224	0.5756154	0.5749633	0.5447813	0.4125073	0.5347546	0.5643842	0.7230130	0.6390209	0.5481578	0.4684619	0.3864764	0.7298904	0.2675865
100	0.7073204	0.0735153	0.0525135	0.1690192	0.0527678	0.6103184	0.5878299	0.0791196	0.7308362	0.1924414	0.5626649	0.4048328	0.0919801	0.2592293	0.8102129	0.1283280	0.1395612	0.4866328	0.3502976	0.7226417	0.2001839	0.0151771	0.2550363	0.3008387	0.0197581	0.0183569	0.1033694	0.7622434	0.5019670	0.3752248	0.4415564	0.5434308	0.1469922	0.6448127	0.4309656	0.2186971	0.4588382	0.4845691	0.4478984	0.0059622	0.0240377	0.2878883	0.3818483	0.6089394	0.6251708	0.0025215	0.0614417	0.4806192	0.5309782	0.2996234	0.0924402	0.6765057	0.0944439	0.3085780	0.5904199	0.1779568	0.3184758	0.4501390	0.5669642	0.5706042	0.7671476	0.7501520	0.6071844	0.0789092	0.2696494	0.5209813	0.4021880	0.3379372	0.6645443	0.0315600	0.2345658	0.2294551	0.2766861	0.4541676	0.4013222	0.1791310	0.0140882	0.7766253	0.5003293	0.1334630	0.3716562	0.2345811	0.5515423	0.1590105	0.4035666	0.1444456	0.1762709	0.4652072	0.6962961	0.6325502	0.4925803	0.6741346	0.5273642	0.7188432	0.6820409	0.6807216	0.4812335	0.3056230	0.6883832	0.1679300
150	0.5747081	0.0762768	0.0650284	0.0556088	0.0497237	0.6749313	0.5072336	0.0895803	0.6412714	0.2611934	0.6040672	0.4361162	0.1357668	0.3248669	0.7462859	0.1279997	0.0639766	0.3887259	0.4257295	0.7405553	0.1663780	0.0187274	0.2684492	0.3542117	0.0222990	0.0213441	0.0550180	0.6523913	0.7294215	0.4913876	0.5604860	0.4575753	0.1374925	0.6243167	0.2456028	0.2618046	0.3436896	0.4221019	0.4217169	0.0029131	0.0038631	0.3094342	0.2961874	0.6078162	0.8400840	0.0050149	0.0468754	0.4332530	0.4861675	0.3131944	0.1029645	0.5809067	0.0741316	0.2751573	0.5611342	0.3582311	0.3172656	0.2242035	0.5607118	0.6703806	0.6180215	0.6990634	0.7581792	0.0573078	0.3137695	0.3797106	0.3224509	0.2859204	0.6878361	0.0170699	0.1776986	0.1707003	0.1971806	0.4441079	0.4031769	0.1833967	0.0017504	0.7270947	0.6038538	0.2208359	0.4106005	0.2335334	0.5117154	0.0864787	0.3735558	0.2092609	0.1385406	0.5089863	0.6422300	0.6595960	0.5440555	0.7447538	0.5958985	0.6475014	0.6999686	0.6374495	0.6000101	0.1689979	0.7495660	0.1367423
200	0.5790329	0.0849661	0.0453867	0.0225719	0.0499950	0.5663388	0.5829405	0.0676383	0.7042247	0.2831671	0.6050608	0.4452946	0.0719908	0.2613839	0.7236277	0.1949136	0.0645212	0.4595831	0.4319619	0.6697306	0.1096813	0.0223994	0.2594713	0.2991930	0.0239074	0.0111093	0.0891569	0.6861936	0.5657171	0.4069197	0.4926144	0.5082308	0.2335069	0.7016298	0.2525044	0.3891888	0.4527624	0.4078159	0.3914799	0.0000999	0.0114653	0.2204586	0.3235857	0.6081601	0.7646024	0.0134343	0.0437312	0.3883247	0.4787044	0.2621008	0.0369536	0.6794664	0.0698159	0.2068989	0.6413822	0.3101214	0.2859711	0.2598850	0.5542011	0.5761530	0.7122253	0.6298618	0.6744734	0.0841212	0.2437258	0.3773047	0.3750796	0.2630059	0.5548696	0.0393792	0.2390568	0.1652100	0.1712797	0.4616211	0.3301040	0.1745237	0.0030276	0.8076187	0.5060962	0.1397009	0.3825550	0.2259646	0.5626958	0.1666968	0.3357844	0.0942772	0.1841663	0.6297711	0.5815800	0.7351164	0.4187550	0.6289447	0.5308184	0.7292811	0.7652604	0.6852082	0.6745336	0.2568491	0.7429868	0.1387400
250	0.4321553	0.0990460	0.0823623	0.0606969	0.0645880	0.6479443	0.5548540	0.1015130	0.5673081	0.2496410	0.6376865	0.5568406	0.1796446	0.5228896	0.6069528	0.2012085	0.1232443	0.4194554	0.4206479	0.5772661	0.1514338	0.0147776	0.2312843	0.2787009	0.0285541	0.0174078	0.0458105	0.7071074	0.5587383	0.5337005	0.5703297	0.3930444	0.2095331	0.7846535	0.1317001	0.4173201	0.4415792	0.4822054	0.3930423	0.0003746	0.0130110	0.3227535	0.2851964	0.6198236	0.7443164	0.0245305	0.0465027	0.4979043	0.6096686	0.3017841	0.0543739	0.7042418	0.0859581	0.2451979	0.5192325	0.3648432	0.2605797	0.2943594	0.5601624	0.4778243	0.7725481	0.7743100	0.7564050	0.0746016	0.3010085	0.3405372	0.3635693	0.2677377	0.5724816	0.0023538	0.1797621	0.1729112	0.1649310	0.4625906	0.3609754	0.1583391	0.0071505	0.7274004	0.7456269	0.1241996	0.2911789	0.2727791	0.5968985	0.1048051	0.3706712	0.1184913	0.1806393	0.6140307	0.6830672	0.6683269	0.4594852	0.6915920	0.6557773	0.6651260	0.6935976	0.7525421	0.4025365	0.2177668	0.6943944	0.0969989
300	0.5219167	0.0995228	0.0684860	0.0227890	0.0660040	0.6238311	0.7064568	0.1683656	0.7021921	0.4428117	0.6135156	0.6143479	0.1120435	0.3876327	0.6447532	0.1423939	0.1101340	0.3974611	0.4395058	0.7348829	0.1683653	0.0553390	0.2824855	0.2556304	0.0314632	0.0177208	0.0591980	0.6139204	0.6589700	0.4025228	0.4881678	0.4322483	0.1840605	0.7137599	0.2450795	0.2987854	0.5230632	0.4248812	0.5232995	0.0000071	0.0099012	0.2593654	0.3199912	0.6131784	0.6385117	0.0383075	0.0376379	0.5342744	0.5189203	0.2330845	0.0577988	0.6260917	0.1102748	0.2204785	0.5483729	0.4074098	0.2138307	0.3755036	0.5407235	0.5927771	0.7034096	0.7470037	0.7352759	0.1669869	0.3662345	0.3845688	0.2864264	0.2193799	0.7169933	0.0131381	0.2021772	0.1857431	0.1253091	0.4612811	0.3037855	0.1559400	0.0056678	0.6438427	0.5557661	0.1473321	0.3735953	0.2952348	0.5016491	0.1618357	0.3697905	0.1508800	0.1522096	0.5697975	0.6532365	0.6278589	0.3671358	0.6396542	0.5504781	0.6938358	0.6675085	0.6755926	0.5343828	0.2283253	0.5940554	0.1287638
350	0.5518048	0.1074170	0.0534460	0.0362488	0.0504523	0.6735514	0.5630317	0.1759064	0.6393991	0.4389319	0.7203995	0.5967177	0.1263783	0.3704982	0.7804306	0.1225790	0.2174769	0.5520917	0.4226205	0.7429870	0.1688444	0.0177105	0.3053286	0.2823304	0.0142825	0.0237339	0.0985101	0.6718972	0.6755048	0.4138723	0.6203087	0.5025988	0.1867877	0.6288181	0.1634712	0.2434137	0.4242088	0.4722373	0.4883573	0.0001931	0.0094446	0.3412076	0.2553268	0.6565121	0.7203201	0.0173720	0.0549125	0.5869063	0.5513547	0.2746775	0.0477774	0.6264679	0.0993753	0.1955174	0.5656041	0.3150523	0.3796937	0.2797086	0.5976734	0.5594468	0.7495366	0.6527769	0.5259441	0.1042204	0.3235702	0.5343160	0.3096574	0.2463144	0.6584226	0.0039308	0.1618739	0.1473097	0.1068951	0.4802049	0.4472710	0.1495762	0.0031674	0.6545640	0.5828691	0.0811990	0.3670880	0.3570409	0.4168476	0.1244722	0.3659571	0.1243299	0.1159147	0.6051198	0.6911214	0.6548945	0.3517277	0.6760340	0.4865045	0.7325642	0.7090269	0.7244303	0.5878089	0.2419614	0.7840708	0.1530808
400	0.5965732	0.1192661	0.0509449	0.0322885	0.0734765	0.6802650	0.5385297	0.1343994	0.6888422	0.5114376	0.6788125	0.6879936	0.1522501	0.2989030	0.7460621	0.1096291	0.1759874	0.5522403	0.3413828	0.7858423	0.1119602	0.0213790	0.3005771	0.2819822	0.0296823	0.0156394	0.0495072	0.6855811	0.5583216	0.4165327	0.5000860	0.3971235	0.2386268	0.6573040	0.2115679	0.4257337	0.5681960	0.4408133	0.4266034	0.0001468	0.0170535	0.3146406	0.2833026	0.6986490	0.6025571	0.0147791	0.0345234	0.4911557	0.5798380	0.3040544	0.0631254	0.6005459	0.1131256	0.2889329	0.5529604	0.2565294	0.2978979	0.2817310	0.5286607	0.5632244	0.6637101	0.5712049	0.7432004	0.0832844	0.2669472	0.3778871	0.3151927	0.2628124	0.6130323	0.0046118	0.2288324	0.1195251	0.0694594	0.3738468	0.5070136	0.1329518	0.0016660	0.7267235	0.5757175	0.1291144	0.2655966	0.2021394	0.5531694	0.1381058	0.3218518	0.1083275	0.1350652	0.5674114	0.5529615	0.6233547	0.4131841	0.5487037	0.5583568	0.6397303	0.6914217	0.6805582	0.4625400	0.2063046	0.8227109	0.1153024
