"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4491141	0.1317690	0.0239600	0.0091952	0.2951270	0.5819187	0.3118296	0.0479357	0.3210348	0.2394712	0.3977823	0.6878735	0.2847048	0.1422751	0.5230231	0.7950513	0.1698049	0.6444319	0.4570595	0.6955015	0.0539685	0.2640822	0.1926745	0.4855316	0.3584216	0.1389227	0.2662465	0.2613223	0.3095674	0.5399707	0.3551288	0.7149177	0.4931787	0.5839640	0.7676427	0.3001060	0.4916523	0.8011127	0.4387187	0.4337370	0.2094324	0.5431707	0.4716790	0.7460987	0.5423247	0.1597472	0.4388429	0.0556917	0.8645127	0.3288606	0.5934288	0.3767496	0.0908061	0.3541972	0.3647141	0.3317230	0.3299447	0.0062591	0.2361766	0.1360847	0.3231890	0.4830216	0.7069003	0.6718566	0.2424223	0.5770548	0.4644325	0.5408557	0.4492160	0.3239332	0.2551201	0.2763344	0.5787105	0.0594109	0.2165368	0.5918040	0.0515832	0.2672957	0.2809675	0.8666535	0.1799466	0.4028305	0.0173206	0.2344831	0.6095586	0.7643754	0.3518837	0.2473143	0.5788583	0.1232476	0.7358033	0.8080862	0.6159247	0.7469748	0.2842631	0.7209479	0.6475829	0.0960017	0.7540405	0.7784161
50	0.5416408	0.1027612	0.0686429	0.0010102	0.2038196	0.4956619	0.3242436	0.0218775	0.3785761	0.2720114	0.2644142	0.3887826	0.6123089	0.3031137	0.2834356	0.6655941	0.1050126	0.7042545	0.4981155	0.7109726	0.0676093	0.2984088	0.2106971	0.4769026	0.2432402	0.0666455	0.2298609	0.2965464	0.3485737	0.4978678	0.2478089	0.8178432	0.5303479	0.6304780	0.6762619	0.2273658	0.5613105	0.7476955	0.4826208	0.4019349	0.3612471	0.6414059	0.5298366	0.6002754	0.5106647	0.1834683	0.2766025	0.0037071	0.5544316	0.2676356	0.7257649	0.2066674	0.0995102	0.3500327	0.3859271	0.3619978	0.1288987	0.0063405	0.1896874	0.1155661	0.3593658	0.2623867	0.6031021	0.6761038	0.2303095	0.6515272	0.1348875	0.5765321	0.3591945	0.4138861	0.4439694	0.2061097	0.5290204	0.0323450	0.2639829	0.5732231	0.1198801	0.3338577	0.2920521	0.4407947	0.1238861	0.2773784	0.0203877	0.1216417	0.7871210	0.2588975	0.3316667	0.2453596	0.4511391	0.0978127	0.7275778	0.8404478	0.6391229	0.7619862	0.1766553	0.7196990	0.6859341	0.1476993	0.5843535	0.7918750
100	0.3515386	0.1381188	0.0820481	0.0093058	0.2553927	0.4795218	0.4448334	0.0158129	0.3922636	0.2458473	0.2499566	0.3356398	0.5231210	0.1715377	0.2175287	0.6087926	0.1334075	0.5430374	0.6514775	0.6259599	0.0384255	0.3536464	0.2376660	0.4414560	0.2671813	0.0165206	0.2312338	0.2849088	0.2388407	0.5112645	0.3110822	0.6444993	0.3970406	0.6225235	0.8531049	0.3021042	0.5618967	0.6705285	0.3916020	0.4935712	0.2529535	0.6787963	0.4250862	0.5746555	0.4514704	0.1405653	0.3947641	0.0031789	0.7311782	0.3272896	0.6868241	0.1090122	0.1396057	0.3567807	0.2793084	0.2398247	0.0479968	0.0007569	0.2603222	0.1169619	0.2798416	0.2768603	0.8289926	0.5910904	0.2648072	0.6317853	0.0781212	0.5870587	0.4203935	0.4152127	0.6878472	0.2502197	0.5660021	0.0064777	0.3733015	0.6560208	0.0831187	0.3079763	0.2633219	0.3390440	0.0623188	0.3922696	0.0130249	0.2680174	0.6921914	0.1010867	0.3662507	0.2727784	0.6344847	0.0937948	0.8156360	0.7300190	0.5969707	0.6979129	0.2154740	0.6872501	0.7907677	0.1379830	0.5845573	0.9354225
150	0.3343687	0.1010188	0.1180784	0.0028401	0.2619066	0.5842776	0.3080493	0.0297723	0.3419932	0.2407892	0.1880025	0.2947895	0.4928317	0.2183000	0.2536365	0.7356721	0.0946345	0.5554413	0.6341355	0.6963642	0.0259644	0.4104049	0.2099179	0.4066233	0.1770877	0.0214503	0.1999020	0.2827223	0.2576298	0.4130850	0.3185238	0.6107155	0.4016993	0.6457278	0.7349244	0.2664669	0.6459912	0.7309382	0.4056062	0.3131627	0.2903123	0.6469804	0.4075638	0.6055759	0.5122011	0.1490651	0.3727947	0.0000000	0.7748660	0.3480670	0.7371522	0.0892724	0.1301509	0.5402885	0.3244396	0.2491149	0.0598070	0.0001113	0.1622035	0.0609363	0.3333457	0.3134661	0.6308037	0.5742368	0.1583447	0.7317410	0.0367807	0.6868212	0.5743248	0.3957849	0.5996790	0.1793467	0.5351422	0.0011398	0.2562250	0.6633084	0.0478654	0.3777112	0.1381204	0.3618894	0.1297412	0.2984125	0.0154470	0.2676020	0.7470054	0.1371122	0.2763285	0.2609022	0.7125444	0.0753594	0.7096216	0.6227537	0.7260620	0.7137666	0.2983519	0.7073520	0.7882588	0.0751240	0.6076446	0.8091426
200	0.3701792	0.1644169	0.0797889	0.0073270	0.2477433	0.5591699	0.3431567	0.0316493	0.2686973	0.2456137	0.1355037	0.3073718	0.4414108	0.1780480	0.3466397	0.6211877	0.0959249	0.5062987	0.6390013	0.6387705	0.0773871	0.4180080	0.1995748	0.3736463	0.1817768	0.0407822	0.1502830	0.2671190	0.2781980	0.4546645	0.2583723	0.7760532	0.4921740	0.6619334	0.7693619	0.3360676	0.5511219	0.6678615	0.3490120	0.1644787	0.4739742	0.7200025	0.4727445	0.5575217	0.5436663	0.2097159	0.3340727	0.0030204	0.8577049	0.3416487	0.7299041	0.0602596	0.2079344	0.4397194	0.4240652	0.3581012	0.1258430	0.0091491	0.2488390	0.0746079	0.3422451	0.3396730	0.6332425	0.6306214	0.2029607	0.5795020	0.0113666	0.6632899	0.6271959	0.6828110	0.6794270	0.2386249	0.4813679	0.0000200	0.2445305	0.5900815	0.0650620	0.3609790	0.1753460	0.3829485	0.1294914	0.3642773	0.0180842	0.3741008	0.6928019	0.0968497	0.3301543	0.1890095	0.6914144	0.0806256	0.7827859	0.6494505	0.5271635	0.7365211	0.2523221	0.6039244	0.7356178	0.1359314	0.6166796	0.7439817
250	0.4180854	0.1817215	0.0801130	0.0187427	0.3094960	0.5116221	0.3407418	0.0449557	0.3162201	0.2347945	0.1866055	0.3269703	0.4191507	0.1425580	0.3536276	0.6370305	0.0767749	0.5043673	0.7319866	0.6612463	0.0280175	0.4567727	0.1994781	0.3795678	0.1354298	0.0478919	0.1524237	0.2783967	0.3175777	0.5487235	0.3275869	0.7408531	0.5279570	0.7524698	0.6158437	0.3477775	0.6336596	0.7013705	0.3671966	0.1426399	0.3060145	0.5960846	0.5417816	0.5484382	0.6138423	0.1559706	0.3772061	0.0008489	0.6015329	0.3405658	0.7183458	0.0430674	0.2710948	0.3396393	0.5356549	0.3089866	0.1285492	0.0024560	0.1324489	0.0994324	0.5650158	0.2429866	0.6371420	0.6161906	0.2832201	0.5709704	0.0101001	0.5873220	0.5756247	0.6871523	0.6455902	0.2543421	0.4788153	0.0000153	0.4503485	0.6138174	0.0962333	0.2729717	0.1364206	0.3362443	0.0948923	0.3550108	0.0139740	0.3996827	0.7136518	0.0681104	0.2930987	0.1887067	0.6058551	0.1014720	0.7501723	0.7192894	0.6766226	0.7287728	0.3210938	0.6457086	0.6910970	0.0917977	0.5704006	0.6682831
300	0.4704504	0.1408142	0.0269446	0.0253645	0.2658681	0.6551982	0.3011164	0.0737086	0.4535691	0.1937583	0.1436694	0.3402671	0.4598333	0.1691399	0.4041686	0.7182019	0.0491821	0.4113055	0.6752138	0.7485041	0.0445966	0.3248015	0.2064611	0.3146714	0.2117430	0.0958743	0.0640915	0.3230156	0.3775569	0.5611696	0.2754383	0.6684651	0.5450390	0.6081202	0.7307425	0.4440387	0.4863123	0.7072157	0.4591429	0.0905387	0.3844465	0.6479745	0.4137947	0.6094956	0.5790323	0.1696354	0.2977117	0.0052003	0.6164261	0.4201521	0.6057562	0.0927699	0.4042430	0.3315873	0.5617786	0.4683256	0.1820977	0.0155969	0.0619031	0.0585518	0.5417468	0.2442937	0.5657239	0.5286172	0.2258040	0.6680153	0.0019222	0.6894095	0.5521521	0.7202949	0.6680400	0.2682996	0.5132309	0.0001338	0.3504325	0.6415404	0.0722602	0.4197260	0.1646286	0.3423969	0.1537032	0.3609629	0.0120410	0.2476288	0.6583016	0.1072672	0.3797217	0.1392552	0.5546455	0.1195877	0.7623455	0.6713693	0.5805104	0.7614682	0.2505506	0.6608664	0.7354513	0.0866231	0.6277942	0.6230793
350	0.6246627	0.1708862	0.0516796	0.0037751	0.2118060	0.4860964	0.3049034	0.0519887	0.5196275	0.2129334	0.1894002	0.3162951	0.5286881	0.1723791	0.3267390	0.6613747	0.0635281	0.5429701	0.5888868	0.7303377	0.0531709	0.4016882	0.2007578	0.4142760	0.1500329	0.0694933	0.1163760	0.3238327	0.3462691	0.5490155	0.2379487	0.6975838	0.4795448	0.6184512	0.9156484	0.5477345	0.6625462	0.7380356	0.4135351	0.0661016	0.3953195	0.6314616	0.4652117	0.5645616	0.5842273	0.1608780	0.3198507	0.0014777	0.7426578	0.3663594	0.7221441	0.0799131	0.3410822	0.3641675	0.6815769	0.5334153	0.1305777	0.0033899	0.0888593	0.0371072	0.7884101	0.2389452	0.6481004	0.6184740	0.2620657	0.7343051	0.0017416	0.5593677	0.7432912	0.6018003	0.6572284	0.1777283	0.3714477	0.0002530	0.4011449	0.6762831	0.0769172	0.3008692	0.1437708	0.3683907	0.1082431	0.3422236	0.0176490	0.1735425	0.7945177	0.0851513	0.4295840	0.1011866	0.6515802	0.1020957	0.6590662	0.7308491	0.6359294	0.6570560	0.2940039	0.6993229	0.6442127	0.1551737	0.7922784	0.6735383
400	0.5968252	0.1493757	0.0879154	0.0055687	0.1108637	0.4966815	0.3920912	0.0405117	0.4617279	0.1450107	0.1882733	0.2453078	0.4273265	0.1813639	0.3489997	0.7024615	0.0673291	0.3790935	0.5853841	0.8098473	0.0506164	0.3279177	0.2172183	0.4396934	0.1507854	0.1211381	0.0769523	0.3306734	0.3229879	0.5382567	0.4429069	0.6055418	0.4067915	0.5258930	0.7048720	0.6295142	0.7223032	0.6899771	0.3318875	0.0707912	0.2908113	0.5759908	0.4288015	0.6534311	0.5064483	0.1455996	0.2969360	0.0011015	0.6484152	0.4705897	0.7711949	0.0892369	0.4116464	0.3791214	0.6264725	0.6450039	0.1614372	0.0047512	0.0821095	0.0213867	0.7605177	0.2393085	0.6508426	0.5401472	0.2289933	0.6552924	0.0063037	0.6100340	0.5446534	0.6893056	0.5634043	0.2077653	0.5459931	0.0022291	0.2847502	0.8213198	0.0345909	0.2410933	0.1355071	0.3511371	0.0942125	0.3008228	0.0161756	0.1450334	0.6573964	0.1005176	0.4303290	0.0529186	0.5527783	0.1030693	0.6354769	0.5893498	0.6818661	0.6515243	0.2889332	0.6690926	0.5992494	0.0762265	0.6682937	0.8501012
