"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3605846	0.0298209	0.7978169	0.3060747	0.1833537	0.4542665	0.1072400	0.2196178	0.3539998	0.4902633	0.5721095	0.5730329	0.5317222	0.3265113	0.3839921	0.0564198	0.4684251	0.5144010	0.6781466	0.3107190	0.6507580	0.7149565	0.6579168	0.3813692	0.3005009	0.4802821	0.2872007	0.6202095	0.7862092	0.3396225	0.2639499	0.0954505	0.1299165	0.0426781	0.0032387	0.4902599	0.0565070	0.0438167	0.5210327	0.3684152	0.6344021	0.8433194	0.3168460	0.0680666	0.3566146	0.5213871	0.6685710	0.0726206	0.2516429	0.4012469	0.5908618	0.5137319	0.6813710	0.7059187	0.0247391	0.6112892	0.6479225	0.5539167	0.4134066	0.1988776	0.0788402	0.2477372	0.5586882	0.0549389	0.6570669	0.5217225	0.7139561	0.6616488	0.6209917	0.7269563	0.0375565	0.1767840	0.6091875	0.7008571	0.2258557	0.6792956	0.6235845	0.0081672	0.7761609	0.1692353	0.6370572	0.0013220	0.4726630	0.6661935	0.0206739	0.1994480	0.2254538	0.3295525	0.4535655	0.0299769	0.6450671	0.7702815	0.0354212	0.0354619	0.0247678	0.7792282	0.7242007	0.1098275	0.6406624	0.2435156
50	0.3299749	0.0080030	0.6770631	0.3670531	0.2126884	0.3551905	0.0597825	0.2700705	0.2916068	0.4954999	0.6432352	0.5076537	0.4753774	0.2138584	0.3279781	0.0329800	0.4811304	0.5111349	0.7002952	0.3271484	0.6758755	0.5672095	0.7025881	0.5095104	0.3425172	0.2089860	0.3983942	0.7634183	0.7590757	0.3417171	0.2944311	0.0341249	0.1552923	0.0436542	0.0038091	0.5178617	0.2405962	0.0342262	0.6748909	0.4467896	0.7010509	0.4226285	0.2123205	0.0641194	0.1462083	0.5624798	0.7913795	0.0612821	0.2441452	0.2236107	0.5639352	0.5072225	0.6467840	0.2621600	0.0199360	0.4912923	0.6545826	0.4172122	0.3439758	0.0387203	0.0765004	0.2209968	0.6843405	0.1124579	0.4019783	0.5290927	0.6909945	0.5751236	0.5841851	0.7274138	0.0485580	0.1660042	0.3279271	0.6771962	0.5099162	0.6343124	0.6106538	0.0139329	0.5871527	0.2712925	0.6382262	0.0000000	0.2343868	0.8162867	0.0091252	0.1766852	0.2977012	0.3092620	0.5160379	0.0784042	0.6939118	0.7086789	0.0540752	0.0432897	0.0124541	0.6839485	0.6143348	0.0868138	0.7174837	0.1184615
100	0.3228490	0.0420755	0.7054251	0.3778527	0.2452414	0.3867700	0.0130707	0.2694972	0.3610717	0.5237254	0.6503186	0.3646906	0.4856836	0.1351254	0.3552553	0.0474610	0.4584815	0.4500716	0.7672526	0.2539606	0.6611089	0.7257795	0.6376314	0.4877866	0.3974091	0.2367966	0.4328549	0.6149828	0.7641605	0.2773604	0.2453136	0.0329916	0.0628547	0.0590466	0.0202375	0.4077800	0.3417908	0.0484715	0.6455474	0.3443380	0.7115490	0.2422662	0.2577501	0.0695249	0.1219661	0.6010644	0.7400889	0.0301135	0.3763506	0.2440660	0.5626406	0.4002407	0.6320619	0.2285574	0.0088032	0.4408019	0.5338063	0.5207381	0.3966341	0.0050380	0.0704467	0.2928454	0.7705719	0.0799771	0.2810906	0.3953009	0.8409653	0.6045926	0.6154708	0.6322849	0.0848664	0.0846697	0.2390127	0.6474851	0.6550974	0.7627216	0.7249941	0.0209990	0.6675994	0.2659246	0.7640364	0.0000000	0.2409728	0.6206667	0.0302350	0.2674889	0.5503083	0.4628025	0.5735165	0.1491312	0.5140057	0.7585357	0.0321185	0.0275872	0.0210614	0.5685562	0.5871282	0.0666018	0.4336830	0.1631368
150	0.2807931	0.0221814	0.6041484	0.3578233	0.1160292	0.3537119	0.0031968	0.1451079	0.3033558	0.4503414	0.6818789	0.3981181	0.5644950	0.0903194	0.4676105	0.0444037	0.3287224	0.5160909	0.6281007	0.2766447	0.6434179	0.6037455	0.6775158	0.5520753	0.3703617	0.2610914	0.2884482	0.6763886	0.6218878	0.1332606	0.2489182	0.0346389	0.0544341	0.0493897	0.0341100	0.3858348	0.3196332	0.0444058	0.6022094	0.3540837	0.6627926	0.2119784	0.2360936	0.0551209	0.1805490	0.6765793	0.7921705	0.0552079	0.5827256	0.1418259	0.5133951	0.5982897	0.6620784	0.1531399	0.0215236	0.5295752	0.2544283	0.5766886	0.3742778	0.0024112	0.1157209	0.2579658	0.6185497	0.1067049	0.2769730	0.4757297	0.7195612	0.6508434	0.6909539	0.6128644	0.0436698	0.1441344	0.2222263	0.7177943	0.7235822	0.6118862	0.5786812	0.0487797	0.6991038	0.2052123	0.6125225	0.0005423	0.1944401	0.7066638	0.0241437	0.3123137	0.5419048	0.4556314	0.5604997	0.0906902	0.4163877	0.7484054	0.0542907	0.0374261	0.0086068	0.6914517	0.6083696	0.0974498	0.5201761	0.2636313
200	0.3734706	0.0051634	0.6498939	0.3509530	0.1736038	0.4993250	0.0023344	0.1245812	0.2376361	0.5436470	0.5555275	0.4014055	0.4397989	0.1091950	0.3643243	0.0631805	0.2704565	0.5490913	0.5268729	0.3059282	0.5090159	0.6651583	0.6621293	0.6376653	0.3601330	0.2284190	0.3566332	0.6467911	0.5346092	0.0950756	0.3002273	0.0742787	0.0513321	0.0470422	0.0827232	0.3388501	0.3446526	0.0408710	0.6508687	0.3935772	0.7616216	0.2037308	0.2918304	0.0638356	0.1513835	0.5946064	0.7793385	0.0216477	0.4614524	0.0887465	0.5569422	0.4259996	0.6702466	0.1105983	0.0263075	0.5740761	0.1025875	0.5383705	0.3548826	0.0084527	0.0468244	0.2847935	0.8017166	0.1403655	0.2290502	0.4574432	0.6915152	0.6789381	0.6330706	0.6128883	0.0311698	0.1124747	0.2110117	0.7271978	0.6618734	0.7275541	0.6111635	0.0482783	0.6123772	0.2333772	0.3797781	0.0000000	0.1523213	0.6249256	0.0376235	0.4155146	0.6176147	0.5609762	0.5215753	0.1077082	0.4478194	0.7043466	0.0509095	0.0373309	0.0180132	0.7802666	0.6585078	0.1179674	0.4609250	0.2823518
250	0.2561519	0.0119609	0.5754501	0.3436913	0.2134877	0.4572457	0.0003543	0.2082372	0.2458941	0.4927206	0.5234622	0.3909821	0.4604086	0.1409443	0.4754843	0.0624784	0.1145148	0.5815052	0.7156549	0.3129260	0.6214219	0.5828191	0.7195334	0.7360093	0.3642865	0.3478926	0.2979114	0.6871286	0.5957244	0.0384451	0.2536924	0.0342153	0.0658645	0.0223436	0.0878578	0.3535529	0.3572465	0.0128480	0.6317362	0.3743380	0.7495195	0.2087719	0.2307215	0.0627433	0.1070733	0.5345677	0.7330569	0.0369190	0.5425424	0.1270253	0.4716974	0.3969757	0.6128765	0.1550739	0.0334168	0.6221237	0.0360391	0.4843374	0.3094647	0.0003280	0.0858426	0.3660647	0.6607702	0.1099956	0.3259314	0.4825053	0.5469252	0.7353853	0.7013792	0.6195442	0.0425776	0.1144612	0.3110969	0.7271399	0.5815564	0.6949473	0.6040212	0.0932692	0.5140753	0.1701370	0.3932529	0.0015030	0.1844144	0.6131280	0.0458353	0.4473523	0.6349911	0.6310312	0.4830304	0.1187558	0.4990221	0.7543588	0.0482820	0.0480942	0.0080836	0.7179305	0.6003592	0.0799824	0.4140357	0.3386265
300	0.3432376	0.0170737	0.6832050	0.2706104	0.2171693	0.4932847	0.0001498	0.1876688	0.2151962	0.5239598	0.5278122	0.4778452	0.5384431	0.1024135	0.4590694	0.0829749	0.1151180	0.5250518	0.6643413	0.2733625	0.6393610	0.7351780	0.7643813	0.5499113	0.4423889	0.2273756	0.3546880	0.6097511	0.6861890	0.0441042	0.3072896	0.0139076	0.0472256	0.0241303	0.1305083	0.3293641	0.4888616	0.0435509	0.7705218	0.3383132	0.7160086	0.2263939	0.3169833	0.0659199	0.0972385	0.5817167	0.6332073	0.0272487	0.6677750	0.1307532	0.5522593	0.3808477	0.5984246	0.1215194	0.0231928	0.4943567	0.0215543	0.5180115	0.3225639	0.0000000	0.0888824	0.3062577	0.7644687	0.1431479	0.1898603	0.5282688	0.7064766	0.6405928	0.6942491	0.5586572	0.0643326	0.1485176	0.2648610	0.7585074	0.7930315	0.6662277	0.7855186	0.0798233	0.6868010	0.1755213	0.5392652	0.0017190	0.1888783	0.7224156	0.0527083	0.5207023	0.6707373	0.5608111	0.6649886	0.1234644	0.4830862	0.8273033	0.0478682	0.0159480	0.0100289	0.5787211	0.6968402	0.0508051	0.3490738	0.3034017
350	0.3513173	0.0156956	0.7432663	0.2602534	0.1802738	0.5903641	0.0001744	0.1653601	0.2538382	0.4938924	0.4988006	0.4951829	0.5190743	0.0682208	0.4255545	0.0511731	0.1250283	0.3977297	0.6082075	0.2523808	0.4890809	0.6472261	0.7052945	0.4213709	0.3949574	0.2402270	0.3409769	0.6128141	0.6844651	0.0450763	0.2780660	0.0267202	0.0369904	0.0960430	0.1224218	0.3071120	0.3538461	0.0543564	0.6760831	0.3380247	0.6967644	0.2444082	0.2673971	0.0384656	0.0642631	0.5842343	0.6912093	0.0196334	0.5850307	0.1107944	0.5266656	0.4095192	0.6211825	0.0923939	0.0229596	0.4858271	0.0056256	0.4668180	0.3804913	0.0000000	0.0693137	0.2709246	0.6469048	0.0579408	0.3434667	0.4518110	0.7030205	0.6922123	0.6665729	0.7432274	0.0255449	0.1306112	0.2491091	0.6717826	0.8435177	0.7164570	0.7207540	0.0940043	0.5907636	0.1278068	0.5514822	0.0006155	0.2116296	0.6245834	0.0915749	0.5774018	0.5887012	0.5240331	0.4440908	0.0937615	0.5063579	0.6849373	0.0794328	0.0477776	0.0081487	0.6785119	0.7189643	0.0722132	0.3027887	0.3426622
400	0.3904927	0.0171520	0.5682235	0.3454410	0.2666247	0.5093024	0.0000015	0.1906530	0.2922246	0.5215352	0.5986760	0.4378609	0.4705510	0.0879987	0.4215799	0.0453250	0.0944592	0.3474586	0.6168027	0.2200552	0.5217361	0.6849083	0.5845193	0.5095531	0.4283758	0.2610776	0.3731290	0.6531367	0.7377730	0.0182733	0.3133061	0.0694219	0.0833534	0.0370767	0.1514781	0.3567565	0.4169253	0.0461463	0.5837055	0.3210926	0.7444127	0.2093893	0.2793313	0.0423346	0.1038494	0.6759478	0.8531009	0.0221305	0.6181478	0.0820325	0.6866231	0.4102899	0.6023425	0.1417399	0.0080855	0.5715331	0.0085172	0.5408013	0.4195305	0.0003646	0.1496217	0.2211579	0.6170802	0.0636878	0.2613975	0.3633860	0.5880068	0.5793288	0.7324296	0.6310192	0.0603183	0.1957594	0.2818031	0.6130259	0.6146657	0.6846990	0.7172924	0.0691833	0.6476681	0.1672491	0.4398358	0.0000157	0.1757184	0.7040981	0.0376544	0.3982574	0.5742179	0.5794715	0.5235962	0.1624409	0.4454006	0.6806684	0.0730757	0.0337601	0.0229912	0.6725409	0.6912774	0.0651269	0.3954392	0.2834434
