	-25.0	-24.406779661016948	-23.8135593220339	-23.220338983050848	-22.627118644067796	-22.033898305084747	-21.440677966101696	-20.847457627118644	-20.25423728813559	-19.661016949152543	-19.06779661016949	-18.474576271186443	-17.88135593220339	-17.28813559322034	-16.694915254237287	-16.101694915254235	-15.508474576271187	-14.915254237288137	-14.322033898305085	-13.728813559322035	-13.135593220338983	-12.542372881355933	-11.949152542372882	-11.35593220338983	-10.76271186440678	-10.16949152542373	-9.576271186440678	-8.983050847457626	-8.389830508474578	-7.796610169491526	-7.203389830508474	-6.610169491525426	-6.016949152542374	-5.423728813559322	-4.830508474576273	-4.2372881355932215	-3.6440677966101696	-3.050847457627121	-2.4576271186440692	-1.8644067796610173	-1.2711864406779654	-0.677966101694917	-0.08474576271186507	0.5084745762711869	1.1016949152542352	1.6949152542372872	2.288135593220339	2.8813559322033875	3.4745762711864394	4.067796610169491	4.66101694915254	5.254237288135592	5.847457627118644	6.440677966101692	7.0338983050847474	7.627118644067792	8.220338983050844	8.813559322033896	9.406779661016948	10.0
0	4.9878722559743906e-26	8.275135325887274e-19	1.083667125136075e-21	2.088016936674418e-25	6.062535041595239e-25	3.611104213049752e-21	2.3235487831679497e-26	1.0896573080712907e-22	2.8476210216706777e-25	1.0808038191248938e-28	8.066829722656054e-23	1.2726051196967691e-23	7.78363815920966e-23	6.854474505771854e-23	4.7350717743240905e-28	5.456983606283592e-25	1.5082265811480704e-24	3.6409346486257e-23	9.377623466069284e-22	1.0395896471022242e-24	3.067610804771272e-18	3.337079428180692e-25	3.4070114397046235e-26	5.559884530947504e-26	1.969814460503592e-25	1.2979593266958684e-21	1.3394757100631374e-21	4.238772809932694e-24	1.0373134672885707e-24	2.9494700322338177e-22	1.0505851410927574e-24	4.0098131636947145e-22	3.2483713329312494e-28	1.697045818789811e-26	8.655838692912936e-25	1.0620653489872825e-22	4.156037460095516e-31	7.374153247438018e-24	1.8649398267275417e-21	3.5471029283445516e-24	8.915250222137406e-23	2.6031044009896656e-20	4.445184321356553e-22	1.6458961997624232e-22	9.148246125335994e-26	2.4298714441975175e-28	4.5000439780459635e-21	2.603352787555158e-24	9.21554569351122e-22	6.905106206896836e-23	2.5477735655730297e-20	5.97709394203135e-21	8.995294925783631e-24	2.8646192336290404e-17	7.703703103256962e-19	2.0261519939799422e-21	2.489442018702652e-18	5.363566688919381e-24	1.767289078461019e-22	5.558098944978251e-25
1	6.52465735001406e-20	1.323984133322108e-23	5.865319224777784e-22	1.6541101164763565e-23	1.008259554094111e-19	6.35464403527544e-22	2.2294635402454203e-25	1.2102169832580869e-24	2.94113082505318e-25	1.462984852050982e-16	5.98278111472177e-23	9.246568048168985e-23	1.2455513057968206e-18	6.03023974333311e-25	5.427833595094748e-23	8.220646499281612e-21	6.99905055388447e-17	1.8398066015581323e-22	1.7846006982231892e-19	4.031964461609451e-19	9.265280970231979e-29	1.6377061063542812e-19	2.337925839732446e-20	7.690890223171375e-24	4.10027452021136e-21	9.845421462877798e-22	4.145017716821694e-21	9.048242095833296e-23	7.994439352630675e-18	5.331764288460515e-21	7.622581209983958e-23	1.0327623980095313e-24	1.3176084011406069e-20	1.0269747008794117e-23	3.185097858191416e-21	2.0121796507363556e-27	9.828732205022467e-22	1.5181531150538113e-22	6.164933128794084e-24	1.2543909621984732e-21	3.546486489110386e-24	6.971214251340451e-22	7.099025202895737e-22	6.177541883203351e-23	1.2731735519855182e-24	1.0270804426063948e-21	7.422472579595923e-25	8.65155597857235e-20	3.030037971802361e-21	4.537732060348637e-23	1.24088494818395e-18	3.6021251248299755e-23	5.0115992718845125e-18	2.327461686281704e-22	1.1561013815537947e-22	2.18628707893009e-22	1.1896167427291824e-20	9.244430300508306e-22	1.0335179100042315e-19	5.594806002048413e-20
2	3.067323258943339e-17	5.034687619939768e-19	5.4324777272573295e-18	3.812121830321674e-14	1.1232108874690293e-14	1.4224813409163238e-12	1.4616231159813332e-13	1.2248909806202146e-17	6.7460899798139386e-18	4.414120883956161e-17	1.064101231384767e-13	1.0973795134631406e-15	1.3924698738635918e-17	6.784307587303647e-13	2.9326682393049665e-17	3.030998620361554e-13	1.0735273820379616e-15	1.3051143094597216e-12	6.31158862649597e-14	1.565141039731e-17	3.77542142259547e-13	1.8574725685228077e-11	1.8434852296581171e-16	3.0925237794012287e-16	1.911187382303932e-19	7.770024865186727e-16	1.400715326200927e-15	5.865756851481315e-14	6.290938641547328e-17	8.833031295259042e-17	5.324125393043984e-16	1.377045142086117e-16	4.406344314229958e-15	1.292771119097628e-15	1.5457911085122077e-17	5.210146389221883e-19	6.76116363325339e-15	2.9818652812426426e-17	2.1063562557438416e-13	4.0871595050716455e-17	2.074514295147628e-14	1.5197127525924193e-16	1.7169178416881145e-17	4.5806894343044826e-17	3.187410152856865e-14	9.156923861728785e-15	3.793089084142147e-17	9.075835927026339e-17	5.265649506759566e-13	5.136310777776922e-16	5.631386573383528e-15	9.424740638709763e-17	1.578218586131717e-13	9.509285461378461e-15	1.0435352653909238e-15	2.743577781222893e-15	1.966456823531764e-18	6.1171175307960355e-15	8.660593733154487e-14	5.351073432969724e-15
3	1.889620176873522e-21	4.8137277255175325e-19	4.833480580084308e-19	1.4896898516241038e-21	2.385346849246626e-21	2.7552414151076358e-17	3.692728562387539e-19	1.076154069932586e-21	3.6358041134987243e-19	4.736032690816149e-25	1.379434858518858e-21	3.0146608780916952e-18	1.6564273764003535e-18	1.7636579689381457e-20	5.953251735822423e-23	8.715199081514722e-24	1.1100248554927872e-17	1.7885170291876798e-19	3.539069735654681e-19	2.4231561004048e-16	1.807440411502154e-19	7.489064148169584e-21	4.1667925253700896e-19	1.754576469194988e-18	1.155033674857156e-19	7.741682938451955e-23	2.6360549081782845e-15	1.2872720141120192e-17	1.5952006214892812e-21	1.4036649617194653e-18	3.592666059348407e-26	3.91297130727431e-18	1.5726079093742036e-18	1.0857035982823064e-22	2.342901613052803e-21	2.1529800383654533e-17	9.16288646796889e-19	1.9892155081111358e-19	1.5310157061862365e-20	1.9495428948986485e-18	2.407955805233317e-16	1.0491870022860437e-22	9.298339219576282e-22	3.1430671888831526e-17	1.8502371244647612e-19	6.245882573339612e-20	1.3304413457117755e-21	2.516233889049903e-22	1.183666198686933e-18	3.443669623586976e-19	6.510699229535258e-21	1.3000325825577316e-19	7.209880126941632e-20	1.0562982696210816e-20	1.9930954585027195e-15	7.460928671292207e-18	2.3957406446804698e-18	1.2260228566118475e-19	4.342469304975723e-18	7.767381769865023e-19
4	3.1237669765040583e-13	4.510619997185639e-18	1.4382825767686734e-17	3.2282452727214676e-15	2.1870947944343758e-16	9.530177220223346e-13	3.5042184558140215e-15	1.8900431902681515e-13	5.0489204445071874e-17	1.7065543372968732e-14	2.668533022157208e-13	4.050795374603089e-13	7.908204554329911e-14	1.090955487985023e-16	2.783939969705067e-17	1.7885331273583085e-15	7.852971371097685e-15	4.552062874357818e-17	7.886688461564374e-16	1.3523811334650091e-15	4.389591436623339e-18	2.1214998162413803e-17	1.1434677018676606e-16	2.147224380405789e-13	7.921302024181887e-17	3.0584324336413003e-16	2.579409796954445e-13	1.338427690106564e-11	1.4875667765193022e-18	1.815274933197011e-14	2.7457365626744164e-16	3.2176279982601167e-18	2.8584608547112663e-16	1.4217547424253478e-17	2.877311631641133e-14	2.5167446084580332e-15	1.9505495177070805e-15	3.332213613645324e-18	3.40591579205314e-15	4.323088348508424e-12	1.768851005224618e-19	3.189489152894569e-16	1.7944781856327033e-14	1.1968379921480774e-13	5.778895055062976e-15	2.6932335584831825e-15	2.937131968866821e-14	1.377342885839659e-14	1.4220754845332925e-14	2.4508834331823207e-14	1.17317889036068e-15	2.513429741055537e-13	2.207890815257184e-18	1.7613563439573918e-19	5.660873859753377e-18	6.162231577508803e-16	4.4046421548184616e-18	2.2312012940528883e-14	6.463995993241212e-16	1.4120625490830713e-15
5	9.769438646536363e-12	2.1261807776544395e-16	4.311854264764991e-13	1.9097529115579423e-12	1.3207298662481283e-12	7.64493293182535e-14	1.4857903402577484e-14	5.349499042695117e-12	1.6979249982797335e-14	2.4966655294254356e-14	1.2461523672341281e-11	3.180054048951024e-14	5.827186562749408e-14	3.6999963517047875e-17	1.0413565410648455e-13	3.232427063398804e-12	3.466245378844467e-12	6.607293064760028e-16	6.66439429472859e-17	2.6800711998903784e-14	2.1299215967379345e-15	2.460991412425415e-13	2.1557392679801227e-14	4.064340824891979e-16	1.16584381837101e-13	9.659876279831415e-13	1.6010430965615018e-11	1.0875808799563858e-14	1.602973718827686e-14	7.515947786411553e-13	5.857048347528512e-14	3.93705890015284e-12	1.9997707810651303e-12	1.536762908426538e-11	1.1421114273065583e-16	1.136867916166766e-11	3.6690760842827326e-11	3.385077030918964e-15	1.2917605956002266e-11	5.006454189447181e-13	3.764597439992905e-14	7.093885623917908e-16	7.095187384445542e-15	7.604325344495049e-14	1.958576439407616e-13	2.345076325460315e-16	3.38629214315329e-14	2.3833296167859975e-11	1.6450876074761738e-13	1.2073091342036739e-12	1.4202514448448646e-12	2.226392655981013e-15	1.6345515848146463e-14	3.0052632918838705e-15	1.0188934258327625e-12	6.184624701539151e-13	8.527242935338853e-15	6.436023760741309e-15	1.7290736940599567e-14	3.2108093360573156e-12
6	2.8514263920932773e-14	3.499493415359052e-13	1.2226187299355568e-16	2.8402918143587357e-14	9.24965797733572e-16	8.747381273282689e-14	3.6037500229713056e-15	2.6453203222957977e-14	1.5883139334221205e-15	1.2282427803303725e-12	1.1562545725527363e-14	2.1312208005791602e-16	9.993444909850763e-15	1.6997916519837673e-15	1.2023842866643005e-14	1.064184689659433e-14	8.307707210023844e-14	3.1186431419432316e-14	7.778589235693933e-18	4.665226574902525e-19	2.396929496809369e-17	3.786190271517198e-16	4.095860433855759e-15	1.9623182992273165e-15	1.025290665769773e-13	5.5289451860943734e-14	4.274462817508503e-17	1.9714523596281852e-17	5.486883640067602e-14	9.455205813783816e-14	2.0591687007210453e-14	2.2522991147264366e-13	7.234138517959e-16	6.589471339507363e-16	1.1675525608405437e-13	1.0830122929594729e-14	3.1641909727104362e-15	1.1577418912346604e-15	3.7697779006593715e-18	9.62777133865583e-19	2.45586692998496e-15	1.331029211133337e-13	1.1415494316100939e-13	1.1448684918210819e-17	3.66562304188974e-15	7.87220462095296e-14	3.2062793584566476e-13	4.6539182914670486e-15	3.091103139043434e-15	4.747237413490156e-14	1.1352275514265411e-14	1.553167294966444e-13	8.950588225250313e-15	4.711306257870994e-14	1.6321200922599847e-14	5.921241235910058e-13	3.1249185718950387e-14	1.774825281857972e-16	2.727578384591363e-16	4.033737925381822e-16
7	1.1558922026646069e-17	4.979321954108924e-14	2.7058896246547734e-16	7.142078682724425e-12	2.7424166754310434e-16	6.8344069673192356e-15	1.4343459781807426e-14	1.3367135715506251e-13	6.873496688351697e-14	4.5620537427461577e-14	1.75192795141164e-14	3.470580368017485e-13	1.6742721339409876e-17	2.810132421101393e-13	4.9892567048613094e-14	4.3598012235876964e-13	1.8530130817517296e-14	2.7998671356159536e-13	1.023172884739331e-14	2.2805009184069816e-19	1.917669636111069e-16	6.828410094766281e-15	1.0030526278076332e-15	2.036953213531503e-15	7.180946325618722e-15	5.490165745838662e-15	2.840317054273594e-14	6.822122166591555e-15	4.919518977587948e-15	2.0609498566111854e-13	1.786412932275838e-16	2.1784038018179976e-14	9.455435107645253e-16	1.820091025464815e-14	9.056037236967676e-14	2.0538223701488575e-15	3.627882817574883e-14	1.3347871319892677e-14	8.080100085383928e-14	1.5649728380794632e-15	7.987431136499362e-12	2.224064975121164e-14	2.0183353614869248e-17	1.4493703455863897e-16	6.010502645483862e-15	4.817227675039162e-15	7.284201030542559e-17	3.5751473301796124e-16	1.391490930503658e-12	2.3717679940130433e-13	3.9228034108459384e-16	3.6926024628007165e-14	1.2700137757562351e-14	4.218970458866398e-17	5.89697926814814e-14	2.135317556681314e-13	3.245865158369811e-14	3.567726193342147e-17	2.2883876235846776e-13	2.0525410871770844e-14
8	1.324476749200473e-27	3.0798792026678514e-23	2.7695911513860477e-22	7.929323244800223e-24	1.7823508484557903e-20	5.194821741606037e-22	1.7420589149699357e-19	1.5118307228640225e-21	7.550815640344149e-22	1.8450050716968367e-20	7.301207080874338e-25	4.413337268885197e-27	3.179262689942777e-21	4.075893599643514e-21	2.7237433219296483e-23	2.587014257376406e-19	1.77661696708893e-25	3.0203753198481314e-20	1.8578540755596912e-20	9.55602815488078e-21	9.246120146743557e-22	2.1016803021771405e-22	2.1303457199718727e-20	9.85137575195473e-26	1.3235344513853006e-22	2.198322925545754e-22	4.981660653736598e-21	2.242797868226472e-21	3.180909797201075e-21	8.734188743303183e-19	1.6883689593030752e-20	1.1251969560417507e-22	3.7413317375216484e-20	1.0640310015751045e-22	1.3450679181170125e-20	1.6163358559291765e-21	6.023991380800801e-21	3.733528805069469e-24	1.5430117236178473e-22	2.2916454352121436e-24	4.386575382066942e-19	3.1838834126795994e-18	4.875474584183524e-23	1.2603097912165924e-22	7.0338480746190495e-25	2.1921618799612023e-23	8.535913378033902e-21	6.635045570987766e-25	1.5797033764971797e-23	8.913169108328529e-26	3.1492728771391077e-23	1.8112506323950928e-22	1.2916886289166856e-23	1.4538614023419085e-21	9.339138306256908e-21	1.5008094074432091e-24	4.805637334828597e-22	7.79895481102378e-20	2.1307090297543794e-20	1.8105606604093964e-18
