"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.2953533	0.2078137	0.6445588	0.4425280	0.0953448	0.6523531	0.6632107	0.5441084	0.7526320	0.2165477	0.3798427	0.0999183	0.2193123	0.2757919	0.1308835	0.3084276	0.5867037	0.2361937	0.6168326	0.4428204	0.1869045	0.0895366	0.6006220	0.4050289	0.5354618	0.5256698	0.2983401	0.4200578	0.0706133	0.0041283	0.1630953	0.3737520	0.7414005	0.2451189	0.1643815	0.0780893	0.5755188	0.0390262	0.6249145	0.2522147	0.6693219	0.0336946	0.5253320	0.0263198	0.0778470	0.7138898	0.4944968	0.2849561	0.6163736	0.6255143	0.1405707	0.6365350	0.5187723	0.4138194	0.5649077	0.6325651	0.0987803	0.0148183	0.0451733	0.5952446	0.0257419	0.1268274	0.3067948	0.4320368	0.2328704	0.4782665	0.0432805	0.0741502	0.3305470	0.0417570	0.6393580	0.3359597	0.2582440	0.0467124	0.3647795	0.0205907	0.6451857	0.4298550	0.2690665	0.3346426	0.4012680	0.3398241	0.6259711	0.0769891	0.6273105	0.7146109	0.1104818	0.5684092	0.0412786	0.5238641	0.6485727	0.5647039	0.0607569	0.4618276	0.1085479	0.5410740	0.5640158	0.5753904	0.0144252	0.6467626
50	0.6381915	0.2095168	0.5988709	0.4405925	0.0863127	0.5868636	0.7395047	0.4232253	0.6493249	0.2304722	0.4623086	0.1512846	0.3660110	0.3052617	0.2297786	0.0678686	0.5035158	0.1432527	0.4648672	0.2538724	0.1849807	0.1613434	0.6393072	0.3616987	0.4985531	0.5581951	0.3154651	0.4730955	0.0979466	0.0004834	0.4969060	0.5780568	0.7048479	0.3425640	0.4224486	0.3409687	0.5631900	0.0265987	0.6194473	0.2666132	0.2357593	0.0464701	0.6031816	0.0457895	0.0472051	0.3623632	0.3114658	0.0836393	0.6092963	0.5553265	0.3199406	0.5230596	0.3111001	0.6432631	0.6853587	0.5400735	0.1289217	0.0206389	0.1178521	0.6175959	0.0051191	0.0903082	0.3150422	0.4866407	0.3072766	0.6249848	0.0340215	0.0503770	0.2662087	0.0484298	0.6529840	0.3204219	0.1964034	0.0320907	0.4435768	0.0591998	0.6121855	0.3094430	0.2811478	0.3061587	0.4428300	0.2471335	0.5267440	0.1039278	0.5491674	0.5759092	0.0336326	0.6613751	0.0931000	0.7265168	0.6244104	0.6949429	0.0453495	0.5148061	0.0598343	0.5419431	0.5626339	0.6823631	0.0147179	0.6428665
100	0.6724483	0.1879176	0.5668995	0.3203687	0.1430322	0.5975833	0.6168722	0.4106751	0.6328914	0.2129011	0.3347481	0.1653353	0.3013540	0.2749335	0.1656077	0.0444953	0.6565178	0.0729219	0.3550824	0.2875439	0.2143457	0.2596004	0.4457076	0.4442329	0.5641924	0.5782271	0.3914900	0.4686909	0.0852476	0.0047985	0.5399934	0.4524067	0.6638295	0.4148153	0.5018476	0.4509933	0.6727203	0.0003504	0.7450217	0.3134943	0.2177621	0.0782314	0.4910962	0.0562912	0.0648395	0.2751152	0.3620929	0.0447176	0.6313340	0.5527084	0.2987681	0.5600135	0.3952035	0.5196162	0.6446768	0.6332403	0.1077074	0.0193528	0.0394912	0.7536140	0.0147229	0.0986515	0.2549856	0.5235123	0.4136501	0.6171804	0.0555177	0.0705984	0.3044431	0.0456054	0.6316912	0.3106778	0.1897771	0.0908848	0.4512997	0.0613210	0.6922339	0.3535111	0.2366593	0.3531234	0.4966789	0.3363301	0.5345045	0.1539595	0.4769744	0.6507469	0.0197746	0.5392525	0.0214968	0.7021785	0.8036323	0.6591957	0.0410644	0.5551883	0.0632637	0.4210533	0.5114440	0.6866395	0.0154070	0.5590874
150	0.5981046	0.3246334	0.5246204	0.2923833	0.0871407	0.7439186	0.5342413	0.4572712	0.7714471	0.1853063	0.3544560	0.2561883	0.3013556	0.3255498	0.2596609	0.0712921	0.5814846	0.0557088	0.2654714	0.2158733	0.3024289	0.5558809	0.4592787	0.2335670	0.5600616	0.8168812	0.4573518	0.5024993	0.0984664	0.0374690	0.5180126	0.6074727	0.6773413	0.5226545	0.6462948	0.6308669	0.6640119	0.0003260	0.4975114	0.2290119	0.1856948	0.0351253	0.6021924	0.0450761	0.0626383	0.2221073	0.3632003	0.0288292	0.4473544	0.6434622	0.4304468	0.5371406	0.3737018	0.4135496	0.6299796	0.5832526	0.1588704	0.0231028	0.0633160	0.7306030	0.0309180	0.0769585	0.2444598	0.5810703	0.4149141	0.4402273	0.0770005	0.0850387	0.2681909	0.0941906	0.6453020	0.2792820	0.2335654	0.0451924	0.5219112	0.0499362	0.7685392	0.3225741	0.2091095	0.3608515	0.4313294	0.1755599	0.5548969	0.1772817	0.4618074	0.4248714	0.0019933	0.7489058	0.0522092	0.7663190	0.6284955	0.6670379	0.0559120	0.5030694	0.0816993	0.5130523	0.6341420	0.6485848	0.0622749	0.6268276
200	0.7490689	0.2864117	0.8512674	0.4289753	0.0682600	0.7282541	0.6872747	0.3393414	0.5818029	0.2573718	0.3601063	0.1957794	0.2910240	0.3247397	0.2487711	0.0644029	0.7344463	0.0811154	0.1741785	0.2297220	0.2823298	0.3976603	0.4306740	0.2424594	0.5938595	0.6398912	0.4685177	0.5880944	0.1159872	0.0183969	0.5861433	0.5648615	0.5249885	0.4061642	0.7617215	0.5695875	0.6565464	0.0000114	0.6425716	0.3251885	0.1667480	0.0328178	0.5267502	0.0512221	0.0539185	0.1989366	0.2740909	0.0371963	0.5029039	0.6279990	0.3801719	0.5332096	0.2184350	0.3934830	0.6210778	0.5885034	0.1087230	0.0268931	0.0370564	0.6881517	0.0394864	0.0703150	0.2464579	0.4556431	0.5060082	0.4255270	0.0987801	0.0502040	0.4426051	0.0865733	0.6519336	0.2258006	0.1322952	0.0250858	0.4627649	0.0431609	0.7197232	0.3317582	0.1970309	0.3016526	0.3737157	0.2105710	0.5415031	0.1595916	0.3488439	0.3627374	0.0000675	0.5852537	0.0183614	0.7533570	0.6800046	0.5234849	0.0574091	0.6191509	0.0712185	0.6024124	0.4915304	0.6274246	0.0111248	0.5952673
250	0.7341014	0.2792687	0.6756588	0.2788245	0.0671624	0.5750372	0.7471571	0.3653639	0.7351824	0.1789203	0.3921033	0.1614840	0.2832658	0.3961927	0.2445544	0.1209025	0.7266643	0.0511366	0.1595876	0.1663741	0.2348042	0.3513126	0.3876524	0.2890830	0.6209286	0.6547968	0.2974119	0.4589578	0.1057338	0.0035803	0.5812686	0.4926777	0.5902521	0.4771654	0.5335430	0.5220845	0.7204525	0.0000056	0.6466944	0.1906515	0.2395367	0.0483584	0.5733120	0.0318766	0.0432429	0.2419428	0.2408481	0.0176636	0.5215113	0.5119751	0.6238049	0.4214079	0.2522735	0.4737182	0.6183706	0.6819250	0.0939196	0.0262575	0.0598276	0.6867343	0.0315811	0.1062002	0.2797153	0.5086760	0.4455303	0.4074426	0.1180417	0.0358510	0.4417209	0.1489070	0.6244976	0.3159491	0.1648664	0.0384316	0.4418038	0.0758517	0.6440145	0.3368547	0.1825795	0.2933270	0.3334931	0.2184838	0.5522800	0.2808940	0.3609274	0.4000866	0.0001633	0.5635274	0.0322908	0.7432198	0.7246136	0.6494004	0.0626507	0.5578005	0.0707652	0.4947853	0.5283797	0.6959339	0.0429204	0.5972549
300	0.7761556	0.3287976	0.6518700	0.2164633	0.0564600	0.5975698	0.6661986	0.4345038	0.6395009	0.1961533	0.2651422	0.2299467	0.3824737	0.3501318	0.2046358	0.0639618	0.5264713	0.0777004	0.1167680	0.2105062	0.2292115	0.4182121	0.3454791	0.3323772	0.6202074	0.6720532	0.3605851	0.4729700	0.1005141	0.0110454	0.4834321	0.4891623	0.4846166	0.4049207	0.6840361	0.5835565	0.7229510	0.0029002	0.5093181	0.2363036	0.2812409	0.0638432	0.4853072	0.0551642	0.0540907	0.1805810	0.2426563	0.0382837	0.3103485	0.4452693	0.5145217	0.3916098	0.2135607	0.4914268	0.6198703	0.6107943	0.1302747	0.0207264	0.0638653	0.7110260	0.0335130	0.1013848	0.2505343	0.4795465	0.4542443	0.4281617	0.1149608	0.0580006	0.3862356	0.0957945	0.6932234	0.3448592	0.1744788	0.0258509	0.4652339	0.0254905	0.7315251	0.4338896	0.2919596	0.3670280	0.4269556	0.1551999	0.6191102	0.1702541	0.3066909	0.3154393	0.0002848	0.5336697	0.0469211	0.7914792	0.5920595	0.7953515	0.0406307	0.4812515	0.0847567	0.5410784	0.5635613	0.6911313	0.0440267	0.5635812
350	0.6459465	0.3095096	0.7213788	0.1726754	0.1288438	0.6654098	0.7804152	0.3951590	0.7178804	0.1612844	0.3596363	0.1431495	0.3930144	0.3489749	0.2343612	0.0961457	0.6957535	0.0679441	0.1390172	0.2879237	0.2108064	0.4638732	0.4199170	0.2360924	0.7079524	0.6180138	0.3742539	0.5555437	0.0795534	0.0046345	0.6092902	0.4917300	0.5864166	0.4351366	0.6588577	0.5818045	0.6156021	0.0005012	0.7343696	0.2787947	0.2841205	0.0114711	0.4657063	0.0412832	0.0436737	0.1985288	0.1686510	0.0432745	0.4541579	0.6713871	0.5040707	0.3493853	0.2570121	0.5196211	0.6063383	0.5191375	0.0703131	0.0131684	0.0600527	0.6263295	0.0190047	0.1171246	0.2060123	0.5886211	0.6061473	0.3539416	0.0961884	0.0673838	0.3665233	0.1136561	0.6695176	0.4207719	0.2122272	0.0565778	0.3127512	0.0382013	0.5525755	0.4141797	0.2581391	0.4655495	0.3940157	0.1367694	0.5183338	0.0977684	0.3080421	0.3650277	0.0016903	0.6000676	0.0303383	0.8454255	0.7308300	0.7034091	0.0796715	0.5996055	0.0797994	0.5335510	0.5969063	0.5586132	0.0287354	0.4776799
400	0.5700172	0.3005441	0.6943090	0.3148157	0.0527443	0.7200897	0.5951633	0.3701471	0.7149812	0.1690723	0.2850658	0.2310374	0.3859336	0.3857216	0.2012428	0.0914768	0.6890960	0.0453515	0.0660142	0.2071805	0.2987592	0.5361745	0.3236850	0.1775157	0.7077942	0.7767494	0.3609003	0.6022003	0.0664507	0.0186634	0.4417070	0.4486826	0.7419614	0.4902743	0.5553215	0.4658289	0.6815764	0.0005706	0.5720316	0.2887969	0.2645276	0.0214381	0.4583364	0.0341964	0.0336407	0.2314276	0.2005174	0.0172237	0.5037459	0.4614206	0.5220328	0.3836280	0.2493461	0.4540630	0.6095822	0.5539982	0.1133777	0.0183195	0.0362616	0.6724260	0.0207974	0.1104225	0.2658612	0.5149937	0.5795823	0.3203748	0.1170009	0.0411006	0.4069150	0.1173776	0.5698884	0.4003879	0.2306808	0.0723862	0.4192927	0.0456508	0.5871172	0.4247764	0.1871119	0.3891028	0.4172418	0.1511917	0.5453270	0.1363237	0.2109792	0.2830593	0.0003158	0.4794949	0.0327552	0.7450580	0.6610969	0.6690070	0.0527112	0.5457161	0.0580839	0.5801813	0.5118945	0.5814444	0.0189675	0.5184084
450	0.7392629	0.3189198	0.5867173	0.2743717	0.1236755	0.6977112	0.6248473	0.4669492	0.7721791	0.1619371	0.3447934	0.1884935	0.4617974	0.3699054	0.2552164	0.0880100	0.5458739	0.0579811	0.0860898	0.2412894	0.2473762	0.3875113	0.4167689	0.1205525	0.6158683	0.5791956	0.3969501	0.5801513	0.0900679	0.0154760	0.6001763	0.5711862	0.6831371	0.5803363	0.5994826	0.5665664	0.6158162	0.0003707	0.7081990	0.2840713	0.2624154	0.0441834	0.5623078	0.0441006	0.0882433	0.4095558	0.3357950	0.0085046	0.4171404	0.5944489	0.4827018	0.3084964	0.3199851	0.4514824	0.5393835	0.5086207	0.1239601	0.0183768	0.0492553	0.6325447	0.0248955	0.1274461	0.2461104	0.4835360	0.6334727	0.3487032	0.2766740	0.0695271	0.4321892	0.1247184	0.7203878	0.2261647	0.2349395	0.0421654	0.3765123	0.0444868	0.5184244	0.3560426	0.3111954	0.3908941	0.3267056	0.1366852	0.5733864	0.1746133	0.2712366	0.2143809	0.0003889	0.4924185	0.0455714	0.6557953	0.6976123	0.6419819	0.0565176	0.4740408	0.0711222	0.5171183	0.4929456	0.6074729	0.0323694	0.5978487
