G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0	0.0	0.0	-0.687189539661631	0.0	-0.25271399854682386	0.0	0.0	0.0	-0.7275939912069589
0.0	0.8213445357961738	0.0	-0.336216606432572	0.0	-0.20390500128269196	0.0	0.0	0.0	-0.15390926855616271
0.0	0.0	0.2925194447478572	-0.9519517689477652	-0.16569381718305726	0.0	0.7329612718961954	-0.6502973902970552	0.0	-0.3671363757457584
0.0	0.19411450251770856	0.7010605460116932	0.0	0.0	0.0	0.37620704575179215	0.0	0.0	0.0
0.0	0.0	0.2876259406647006	-0.5266798583324999	0.31285139640079956	-0.03351118019782007	0.0	-0.9357106043025851	-0.0210632742382586	-0.8338682025205344
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8398494306020439	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.1836657133068345	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-0.12956313765607774	0.0	-0.14553541759960353	0.0	-0.687871815636754
0.0	0.0	0.4073305760128716	0.0	0.0	0.0	0.5961616025373161	0.0	0.0	0.0
