"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6500049	0.0770436	0.5239134	0.4525623	0.3051760	0.5489397	0.4046454	0.1084050	0.6276434	0.3004169	0.5165397	0.6544512	0.5029814	0.4811160	0.5877443	0.2779616	0.3822947	0.4199179	0.1795606	0.7648350	0.3228376	0.0132652	0.9240578	0.4117955	0.0183701	0.0471901	0.0644622	0.5961650	0.4728145	0.7794882	0.4591922	0.6235090	0.1364863	0.7955985	0.6164788	0.3373900	0.4414051	0.5407882	0.4856611	0.3712532	0.0239072	0.2470292	0.3342994	0.6841920	0.7337610	0.0016162	0.1154049	0.5226410	0.3997034	0.5153131	0.2276250	0.6726124	0.0461042	0.4052162	0.6121454	0.1759804	0.4783976	0.5000574	0.7358459	0.5814101	0.5646717	0.7263163	0.3106603	0.2509189	0.2624660	0.4035864	0.2904623	0.4023187	0.7064282	0.1913535	0.2252600	0.1707115	0.2363974	0.3489915	0.3452077	0.1707603	0.0013372	0.5741348	0.5517335	0.1790081	0.3408421	0.2447082	0.6004550	0.1402124	0.3895624	0.6997288	0.1728026	0.4668695	0.5382595	0.6054559	0.4151666	0.4077164	0.4985719	0.6769285	0.6933597	0.7801145	0.3723709	0.8384342	0.7117668	0.8762164
50	0.8962115	0.0330619	0.4386443	0.6241517	0.1785126	0.5063050	0.5998217	0.0910519	0.6931342	0.2251683	0.6980446	0.5616653	0.5070702	0.3238029	0.1821022	0.2279297	0.5590636	0.7104368	0.2287976	0.5633562	0.3324949	0.0219936	0.4864074	0.3273124	0.0096744	0.0083034	0.1277428	0.6418265	0.4693238	0.2852861	0.4544073	0.7286262	0.0741714	0.6332560	0.5962785	0.2989980	0.6179178	0.6302394	0.1694840	0.2653466	0.0162614	0.2364048	0.2889643	0.6092195	0.7370592	0.0042329	0.1256142	0.3676292	0.1555601	0.4682298	0.2200703	0.5932073	0.0824268	0.5935298	0.5511775	0.1476845	0.4546602	0.6044574	0.6489876	0.5936441	0.5883372	0.6834170	0.3487950	0.4736218	0.2329856	0.4710501	0.4780901	0.2377459	0.8749705	0.1579668	0.2379929	0.0888703	0.1151227	0.2621554	0.2854451	0.1055037	0.0202208	0.4227077	0.5704805	0.1895241	0.4373874	0.3272552	0.5946094	0.3998001	0.1414145	0.7913368	0.0806514	0.5529731	0.4030536	0.5908122	0.3550303	0.5221415	0.4901037	0.6495168	0.7190784	0.6316455	0.2972108	0.7606015	0.7178546	0.3836177
100	0.7530729	0.0935642	0.4016243	0.3353020	0.1617101	0.5593886	0.6743238	0.0993707	0.5588998	0.3231270	0.6657356	0.7028018	0.5800595	0.2894114	0.0386342	0.1819768	0.4086274	0.6583628	0.2825814	0.8077950	0.1530709	0.0235983	0.2922775	0.3874513	0.0173833	0.0160383	0.1286989	0.5773528	0.5524994	0.1654891	0.5108837	0.7926860	0.0913682	0.7325278	0.5676053	0.2748139	0.5427438	0.6512435	0.1466010	0.3411178	0.0117251	0.1063790	0.2308340	0.7141147	0.6090368	0.0311858	0.1590266	0.5047063	0.0575961	0.6641196	0.2501958	0.5773849	0.0521181	0.5681773	0.5347312	0.1496301	0.3891134	0.4573611	0.6192366	0.4472250	0.6983316	0.6174813	0.3830686	0.4499794	0.2823925	0.5578692	0.5316060	0.1995667	0.5537573	0.1579967	0.1145310	0.0623512	0.0741896	0.2050962	0.2211592	0.1658326	0.0053815	0.6054528	0.5388023	0.1368104	0.4801371	0.2095244	0.7106877	0.4012864	0.0641311	0.7401041	0.0235838	0.5045748	0.3804597	0.6139472	0.3048551	0.3361288	0.5265595	0.5750250	0.5753953	0.5753521	0.3294066	0.7350898	0.6436379	0.3517830
150	0.7547445	0.0662590	0.5418371	0.1690602	0.1436067	0.4735723	0.5599170	0.0862531	0.7267074	0.2428064	0.6276601	0.4324442	0.4943859	0.3723952	0.0100541	0.1734554	0.3376253	0.6250941	0.3050682	0.6400709	0.1592518	0.0199342	0.1912254	0.3372176	0.0226054	0.0431658	0.0964837	0.7104684	0.5748407	0.1365858	0.6128446	0.8119762	0.0517417	0.6659180	0.4885632	0.2834684	0.5569284	0.7426799	0.1150974	0.2514645	0.0145148	0.0956218	0.2609579	0.7364596	0.7202912	0.0039450	0.1940096	0.4759282	0.0174931	0.5511556	0.2079231	0.7355078	0.0889169	0.5519522	0.6719807	0.1249289	0.2652862	0.5358920	0.7272185	0.5207602	0.7265087	0.6891974	0.4576254	0.5008345	0.3562333	0.4603279	0.5452117	0.2554601	0.5526690	0.1454211	0.1741155	0.0843736	0.0963494	0.1827036	0.2021860	0.1288064	0.0092751	0.5250980	0.5866015	0.1576461	0.5450463	0.2228111	0.6517501	0.4182624	0.0175424	0.6725935	0.0408245	0.5218325	0.4860451	0.6206921	0.3489630	0.3455082	0.4720549	0.5800248	0.6645695	0.7316652	0.2564929	0.6945443	0.7864319	0.3841622
200	0.6244947	0.0559354	0.5082310	0.0707253	0.1442438	0.5625335	0.7255534	0.0599700	0.7165270	0.1607458	0.6834459	0.6308261	0.5862888	0.3499135	0.0034291	0.2083414	0.3980816	0.6664710	0.4280294	0.6991331	0.1148428	0.0340498	0.3013382	0.3414573	0.0122183	0.0117619	0.0513512	0.6347993	0.5635335	0.0815136	0.6779177	0.8224778	0.0352665	0.5814997	0.5173801	0.3006942	0.5979709	0.6283099	0.0908985	0.4063699	0.0094091	0.0805057	0.2590082	0.6352860	0.7501935	0.0102853	0.1255179	0.4516725	0.0125120	0.6110360	0.1767869	0.6919004	0.0234027	0.4862029	0.5740834	0.1718125	0.4614773	0.4462630	0.6109382	0.6476790	0.6621632	0.6134144	0.3766234	0.6084022	0.2231804	0.6434773	0.5639224	0.2669887	0.5527897	0.1507271	0.1671782	0.0950663	0.0636848	0.1776090	0.2372045	0.1301314	0.0069652	0.5475415	0.5419706	0.1703379	0.6597434	0.2694716	0.6772841	0.6015601	0.0490926	0.6875289	0.0339150	0.5245453	0.5243686	0.5856411	0.3525056	0.2989923	0.5200870	0.6291292	0.7351290	0.7076481	0.2359773	0.6293900	0.5724066	0.2555181
250	0.6389269	0.1118876	0.5286467	0.0727838	0.1454588	0.6797255	0.6068012	0.1141225	0.6324849	0.2437311	0.6672133	0.6367998	0.6248713	0.4138395	0.0044711	0.2467938	0.3266342	0.6993492	0.3564038	0.6318597	0.1209732	0.0280455	0.2169795	0.2586055	0.0111543	0.0109544	0.0819790	0.7166215	0.6256902	0.0645347	0.7007390	0.7281833	0.0744377	0.6111802	0.3929313	0.3811598	0.4752884	0.5912507	0.1217760	0.3125201	0.0152456	0.0982629	0.3684827	0.6436758	0.6339423	0.0232177	0.1671576	0.3086881	0.0062326	0.5395813	0.2194698	0.6298637	0.0339383	0.4390483	0.5591048	0.2610475	0.3271635	0.5178456	0.6529282	0.6121868	0.5916663	0.7071095	0.2959182	0.5355912	0.2684849	0.4662853	0.5234274	0.2509176	0.6372036	0.1392449	0.1577450	0.0401532	0.0470804	0.1694611	0.2745089	0.0799972	0.0076005	0.5340059	0.5442756	0.3195800	0.5643911	0.2961542	0.6447632	0.5059434	0.0174613	0.6095330	0.0435076	0.4942552	0.4491741	0.5435159	0.3777634	0.3581479	0.4779893	0.5765363	0.5955130	0.7721362	0.2822347	0.6497259	0.8832430	0.2827771
300	0.6702595	0.0405942	0.5662728	0.0816432	0.1256400	0.5665247	0.5165221	0.0915240	0.6004327	0.1936760	0.5665027	0.5954825	0.6326284	0.4099576	0.0024787	0.1889127	0.4090190	0.6816073	0.3334035	0.6906061	0.1625711	0.0133922	0.1895177	0.1690887	0.0181056	0.0142779	0.1463910	0.6535369	0.5247233	0.0856132	0.7676357	0.7584510	0.0557169	0.6209569	0.4666299	0.4209454	0.6127549	0.6754113	0.0747404	0.3745872	0.0056123	0.0327090	0.3803048	0.8897612	0.7404633	0.0159872	0.1483982	0.2886166	0.0093758	0.5688197	0.1677743	0.6436761	0.0206705	0.5185130	0.6484091	0.1728081	0.2765232	0.4579521	0.7369452	0.5435477	0.5916489	0.7070212	0.3601467	0.5582690	0.3151622	0.5001117	0.4948667	0.2600613	0.6152724	0.1879659	0.2078306	0.0947117	0.0623671	0.1247138	0.2157119	0.0878926	0.0054238	0.5556011	0.4313495	0.1397858	0.5829608	0.2878324	0.7828504	0.5326981	0.0152010	0.6899923	0.0427316	0.5085924	0.4572205	0.4888716	0.3374728	0.5218954	0.6056796	0.6751973	0.8126285	0.6220998	0.2889243	0.7903949	0.9155903	0.2558127
350	0.5489793	0.0468968	0.6431259	0.0779878	0.1671999	0.7228906	0.6078406	0.0787259	0.5534078	0.2229736	0.6209198	0.7494072	0.5769007	0.3570897	0.0008814	0.1479118	0.2632035	0.6668746	0.3351442	0.6370351	0.1182004	0.0212295	0.2361808	0.2424905	0.0247557	0.0117057	0.0710550	0.6161142	0.4814354	0.0757399	0.7238707	0.7767589	0.0590389	0.6646691	0.4120394	0.3344729	0.4845852	0.6523546	0.0937188	0.3376942	0.0146367	0.0439447	0.3032335	0.5919147	0.6431826	0.0202644	0.1020905	0.3796554	0.0046966	0.7464862	0.1535321	0.7020541	0.0195941	0.5234396	0.5330817	0.1676356	0.3744828	0.4394158	0.6884149	0.5465689	0.5529232	0.6878167	0.3325692	0.6371893	0.2640994	0.5440094	0.5317202	0.3285950	0.7527442	0.1556017	0.1378161	0.0306532	0.0917116	0.1405799	0.1832557	0.1525667	0.0086671	0.5461605	0.5078605	0.2090587	0.5299587	0.2526830	0.6475138	0.4826349	0.0040049	0.6488464	0.0437768	0.6371971	0.5221473	0.6305281	0.4747212	0.4572499	0.6889450	0.6340617	0.5936653	0.5976688	0.3138957	0.6378097	0.6783237	0.3248840
400	0.5986099	0.0784441	0.6088364	0.0372101	0.1378256	0.7009998	0.6440407	0.1018494	0.6532890	0.3187720	0.5895445	0.6198870	0.4520143	0.4081645	0.0012731	0.2055390	0.3388451	0.5979230	0.2989232	0.7725653	0.1144213	0.0288575	0.2359186	0.2200546	0.0113946	0.0059902	0.0954254	0.5910465	0.4338456	0.0779388	0.6947163	0.6869056	0.1075614	0.6118368	0.3290978	0.2713890	0.4880054	0.6102337	0.0572163	0.3089558	0.0436184	0.0753445	0.3289832	0.7182641	0.6053293	0.0155126	0.0735363	0.3297935	0.0029915	0.7258199	0.1489032	0.7084146	0.0412484	0.4059609	0.6015624	0.1475869	0.2492987	0.5604032	0.5273810	0.6237985	0.5447174	0.6884592	0.3704292	0.5821550	0.1992779	0.6098059	0.5536452	0.2015364	0.8247134	0.1857525	0.2117521	0.1125660	0.0763922	0.1984176	0.2479742	0.0927334	0.0061756	0.6956051	0.5056190	0.2036733	0.5861260	0.2661889	0.6436619	0.4550709	0.0040420	0.6178850	0.0232762	0.4905552	0.4959165	0.5727746	0.4001743	0.4038185	0.5242656	0.6116219	0.6148450	0.7185484	0.2358263	0.7222375	0.8047805	0.3241410
