"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4734851	0.1164314	0.1038264	0.0025128	0.2538159	0.5084254	0.2719973	0.0204774	0.4912095	0.2176823	0.4886861	0.6365551	0.2354099	0.0828663	0.4486892	0.7385936	0.0855387	0.7484735	0.2491597	0.6599241	0.0699769	0.3748201	0.1717757	0.3969782	0.3790602	0.1364866	0.3320153	0.2137813	0.3051848	0.5601262	0.3052211	0.6000019	0.3696479	0.5481608	0.6289446	0.2522757	0.4665427	0.6303887	0.3197695	0.4442709	0.2164846	0.5862364	0.4662297	0.7461484	0.4594794	0.1120796	0.3658312	0.0766314	0.6418260	0.4148983	0.7431455	0.2838218	0.0809597	0.3087543	0.4368137	0.2503438	0.2544465	0.0079419	0.1517556	0.0767159	0.3221548	0.5977803	0.6729054	0.5838789	0.1907068	0.6108557	0.3516814	0.6771468	0.3409965	0.3164821	0.2452670	0.2693273	0.5175335	0.0489510	0.1784275	0.5576955	0.1036924	0.3765430	0.2597816	0.6421096	0.2054143	0.3725350	0.0108494	0.1355101	0.6181365	0.5891764	0.1986782	0.2962289	0.4264081	0.1114575	0.7548026	0.7124361	0.7918874	0.5521111	0.3249918	0.6897932	0.7035224	0.1184728	0.7295502	0.8903263
50	0.5762683	0.1036263	0.0716414	0.0138859	0.1274749	0.4899051	0.2641573	0.0134784	0.5409186	0.2767532	0.3942146	0.2453611	0.4995865	0.0971691	0.4973930	0.7635314	0.0438644	0.5607810	0.4055289	0.6493043	0.0620440	0.3203828	0.1650168	0.4345888	0.4160781	0.1124721	0.3093065	0.2904859	0.4241853	0.4481578	0.3685969	0.6747278	0.3513478	0.5271313	0.5994565	0.3703531	0.3870728	0.6956236	0.3795420	0.3498929	0.4288375	0.4809221	0.3906292	0.5076987	0.6000329	0.1351119	0.3709271	0.0298744	0.1190085	0.3577796	0.7229631	0.1627997	0.1979693	0.3054043	0.2635173	0.2214305	0.2575858	0.0185105	0.3102691	0.0733477	0.2355131	0.5109376	0.7418976	0.5316778	0.2407920	0.6706220	0.3426314	0.5047731	0.4529695	0.3422973	0.2131621	0.1669504	0.5180064	0.0745518	0.1426657	0.6962632	0.1066421	0.1120438	0.2640270	0.2938059	0.2460147	0.3320656	0.1800594	0.1397781	0.6380527	0.7212017	0.2045449	0.2750164	0.5190882	0.0929609	0.5969246	0.6889272	0.5736534	0.6975771	0.2876311	0.3486795	0.7223801	0.0768884	0.7985952	0.4952733
100	0.5429526	0.0666119	0.0570452	0.0040389	0.1404293	0.5944982	0.2998525	0.0031844	0.4329363	0.1960386	0.4971930	0.2976075	0.3901186	0.0700876	0.5156382	0.7605399	0.0274845	0.6147722	0.6166025	0.7059436	0.0304290	0.3568442	0.1471812	0.4639612	0.4116242	0.1498693	0.1958535	0.2651634	0.2973678	0.5627863	0.2447997	0.5532295	0.2689660	0.6447402	0.5115375	0.3703586	0.5048545	0.6400849	0.4290267	0.3310441	0.5084216	0.5213274	0.4698780	0.5833866	0.5852917	0.1762177	0.3937426	0.0450592	0.0776870	0.7490254	0.7455182	0.1235509	0.4003363	0.2757669	0.3796017	0.2279312	0.3063697	0.0006053	0.3608422	0.0686780	0.3161987	0.6013789	0.6256307	0.5537121	0.1458661	0.6888894	0.3837837	0.6234791	0.4786864	0.4622674	0.2910874	0.2186837	0.4644194	0.1267904	0.1657540	0.6402134	0.0988508	0.0306038	0.4059410	0.2780479	0.2402102	0.0930470	0.2372076	0.1605634	0.7502937	0.7278791	0.1542212	0.3673540	0.3821425	0.0681489	0.7385805	0.6172871	0.5236625	0.7036460	0.1839286	0.1311247	0.9006269	0.0857009	0.5985601	0.4441422
150	0.4002217	0.1061593	0.0770339	0.0041441	0.0632063	0.5795052	0.2691979	0.0007301	0.5015942	0.2394080	0.4308187	0.2598451	0.3381292	0.0262608	0.5598815	0.7084730	0.0047884	0.4097803	0.5395729	0.5847008	0.0397935	0.4021706	0.0922780	0.3561673	0.3439415	0.1747143	0.2079435	0.2562812	0.3847043	0.3986689	0.3341391	0.7386789	0.3491849	0.5857831	0.5565126	0.3270888	0.5009478	0.6564073	0.4164170	0.2208295	0.5077348	0.4703797	0.4121788	0.5638993	0.6242952	0.2564626	0.3506242	0.0564857	0.0983755	0.5675269	0.6696134	0.1082658	0.3453420	0.2239980	0.3792955	0.3054424	0.3943669	0.0181577	0.4643241	0.0430489	0.3747516	0.5114275	0.5385999	0.5814192	0.1436079	0.7046301	0.3447176	0.5514913	0.5062251	0.4389307	0.2592437	0.2299539	0.4477951	0.0530278	0.1829790	0.7441873	0.0394376	0.0099025	0.2621998	0.1823030	0.2087067	0.0431913	0.2900356	0.1255792	0.6359155	0.7653895	0.2726966	0.2654762	0.4535525	0.0404496	0.7229244	0.6604707	0.5119444	0.6923267	0.0693170	0.0676760	0.6687365	0.1042539	0.6042369	0.5619503
200	0.3421111	0.1038777	0.0763886	0.0278470	0.0712462	0.6325515	0.3516100	0.0051374	0.3433754	0.2413264	0.3761203	0.2364484	0.4133656	0.0297630	0.5977592	0.7852777	0.0154218	0.5088328	0.5553703	0.6138084	0.0271871	0.4304748	0.0911200	0.4110336	0.2874816	0.2110580	0.2590722	0.2986815	0.2901010	0.5083396	0.3472491	0.7170945	0.2919200	0.5934767	0.6097110	0.3107538	0.4919511	0.5890027	0.3848516	0.2609032	0.5436675	0.6032219	0.4434238	0.6330064	0.6789245	0.5614350	0.3404956	0.0640744	0.0705246	0.6013004	0.5589783	0.0817662	0.3642707	0.2109526	0.4420758	0.2546130	0.5244505	0.0188826	0.3023128	0.0389157	0.5049879	0.5247336	0.5059461	0.5322417	0.2032327	0.6307559	0.3370516	0.6261327	0.4409824	0.4700943	0.3073059	0.1997783	0.4516608	0.0252201	0.2387919	0.6460254	0.0419254	0.0007816	0.3146737	0.1398299	0.2395161	0.0503765	0.5044434	0.2284829	0.6449764	0.6265189	0.2331981	0.2502858	0.3868268	0.0809089	0.6025247	0.5855590	0.4916685	0.7468654	0.0321680	0.0528700	0.6655049	0.0919984	0.7425881	0.4954654
250	0.3259834	0.1956700	0.0750894	0.0070419	0.0858891	0.5206743	0.3434909	0.0068846	0.2511513	0.2551408	0.4583190	0.2905086	0.3393218	0.0136434	0.5737000	0.6414821	0.0044039	0.6445493	0.5556799	0.6173193	0.0536084	0.4206779	0.0838649	0.3531953	0.3481343	0.2397810	0.3712243	0.2981721	0.2943136	0.4889312	0.1977305	0.6024057	0.2821783	0.6014901	0.4563773	0.3980625	0.5098612	0.5024229	0.2938128	0.1680027	0.5641698	0.5710435	0.3926642	0.6265356	0.5551880	0.5594614	0.3131174	0.0505107	0.0533041	0.6424699	0.4362767	0.0819721	0.4181389	0.1080001	0.4375503	0.4490085	0.6729774	0.0183677	0.3147342	0.0314814	0.5139596	0.4122912	0.4177778	0.5088574	0.1949066	0.6162070	0.2902776	0.7296979	0.5862528	0.5783263	0.2442985	0.2457451	0.5287807	0.0168389	0.1528910	0.5910422	0.0190713	0.0000000	0.2047717	0.2079330	0.2207710	0.0350549	0.4524729	0.1764275	0.6321310	0.8324666	0.2870646	0.1909720	0.3234071	0.0849570	0.7049286	0.7550326	0.3852232	0.6223855	0.0264896	0.0248370	0.7410241	0.0593516	0.6862792	0.4492454
300	0.4712165	0.1291799	0.0637673	0.0072621	0.2264917	0.5462604	0.3184226	0.0132853	0.3341546	0.1829548	0.3864402	0.2655143	0.3570900	0.0432948	0.5889852	0.6070703	0.0118552	0.6365161	0.3213794	0.4030088	0.0480916	0.4092617	0.0659153	0.3930947	0.3537371	0.3744056	0.3178339	0.2928748	0.3070565	0.5925066	0.2944927	0.6950017	0.2874966	0.4999511	0.6053086	0.3381353	0.4124902	0.5545573	0.4021719	0.1038734	0.6582456	0.5230673	0.3382362	0.6010392	0.5993373	0.6252612	0.3547004	0.0754160	0.0815712	0.8253239	0.3011712	0.0558491	0.5041776	0.0602102	0.4846374	0.4919038	0.6082970	0.0155483	0.2708188	0.0334030	0.4697474	0.4246356	0.3693793	0.5630787	0.1835320	0.7220036	0.3479146	0.6840930	0.7634892	0.5299586	0.2739756	0.2787159	0.5963768	0.0101399	0.1767269	0.6182606	0.0369763	0.0004504	0.2524590	0.1645859	0.2782655	0.0632781	0.3143144	0.1928774	0.6677207	0.6051312	0.3077097	0.1145216	0.3571350	0.0442744	0.7193765	0.6317219	0.4988743	0.5785438	0.0306237	0.0178692	0.6015346	0.0907540	0.6899379	0.4596793
350	0.5240663	0.1162751	0.0308077	0.0061407	0.1677558	0.6599015	0.2768944	0.0070783	0.4069392	0.2162479	0.5226930	0.2018565	0.4293720	0.0219999	0.4542229	0.6181350	0.0168524	0.6915422	0.4801212	0.2783488	0.0373127	0.3266507	0.0630525	0.4429700	0.3684029	0.4553489	0.4495352	0.2989013	0.3069792	0.6223672	0.3308407	0.6776908	0.2331657	0.5325669	0.6108082	0.3645631	0.4979812	0.5977914	0.3348568	0.1214096	0.5900035	0.4537216	0.4133791	0.4668560	0.5440400	0.6652353	0.2992420	0.0364571	0.1115584	0.5833295	0.1149350	0.0981611	0.4787403	0.0471405	0.6369026	0.6045387	0.5322974	0.0007427	0.2420108	0.0202543	0.6286756	0.3512739	0.2989399	0.6460578	0.2251255	0.8760139	0.2120492	0.5412392	0.6735002	0.5818774	0.2960389	0.2055067	0.4799025	0.0082828	0.2159333	0.7032516	0.0673332	0.0027421	0.2163293	0.1440797	0.2309209	0.0527812	0.3804549	0.1206839	0.7768225	0.5567209	0.4393168	0.1332655	0.5091396	0.0528829	0.6922157	0.6404913	0.4304352	0.6088592	0.0177113	0.0145066	0.6947222	0.1147003	0.6535416	0.4850823
400	0.5330163	0.1067952	0.0705242	0.0101479	0.0769056	0.6612358	0.2961923	0.0064386	0.4561939	0.2274718	0.5742684	0.2603245	0.4174512	0.0315973	0.6273208	0.6202090	0.0131447	0.5818397	0.5154878	0.3115722	0.0324463	0.4201164	0.0536359	0.3532691	0.3409765	0.4594941	0.5004891	0.2447660	0.4530836	0.5791785	0.2348165	0.6187396	0.2121415	0.5484808	0.5649451	0.4032829	0.4668594	0.6736142	0.4480569	0.1233979	0.6705558	0.5759041	0.3765687	0.5002742	0.6520651	0.5878559	0.3586645	0.0532312	0.0994025	0.6862958	0.1446868	0.1025129	0.5076628	0.0460868	0.7504551	0.5701448	0.6286396	0.0069550	0.2575833	0.0199051	0.5774737	0.4348203	0.2679932	0.5037126	0.2296893	0.7007030	0.1967732	0.5098633	0.6343963	0.6852838	0.2376183	0.2592091	0.5689134	0.0098553	0.1973051	0.6312063	0.0687291	0.0036618	0.2133487	0.2187293	0.2308319	0.0478242	0.3669795	0.0661986	0.7179206	0.6390965	0.4086068	0.0551538	0.4654744	0.0342143	0.6117778	0.6261239	0.5048890	0.6447506	0.0111435	0.0151702	0.7733256	0.1259526	0.7736506	0.4710803
