"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4159166	0.2306211	0.6939054	0.3825461	0.0548207	0.7041074	0.6181304	0.5350810	0.5972289	0.1960769	0.3522386	0.2259182	0.2364456	0.2826656	0.1296020	0.2357284	0.6157810	0.2554620	0.5789302	0.4905769	0.1522026	0.2274005	0.6081928	0.3465339	0.5776367	0.7364846	0.2363404	0.4533121	0.0752882	0.0043760	0.3086428	0.3574402	0.6690328	0.4036403	0.1915276	0.1485697	0.6738290	0.0192303	0.8543536	0.2768835	0.6861052	0.0294826	0.6752207	0.0455163	0.0568033	0.6215366	0.3985425	0.1972151	0.6492033	0.7042314	0.1885788	0.7245506	0.4726473	0.6475920	0.6329656	0.4161111	0.0913521	0.0138380	0.0339915	0.6534976	0.0299958	0.0893230	0.3354346	0.5445004	0.2784703	0.6021883	0.0744319	0.0541267	0.2376541	0.0382987	0.6416322	0.3888733	0.2517431	0.0301054	0.4003926	0.0388108	0.5815755	0.5211405	0.3224305	0.4726317	0.4582938	0.2847262	0.6530505	0.0449378	0.5771050	0.7500317	0.0351898	0.7376705	0.0310172	0.5930997	0.7012938	0.7008282	0.0650853	0.5937646	0.0764764	0.4862399	0.5538389	0.7441744	0.0127585	0.6383404
50	0.4885956	0.1941255	0.9054439	0.1446621	0.3964864	0.6659691	0.6094881	0.4793805	0.7257731	0.1952934	0.3170158	0.2107058	0.3604462	0.3076289	0.3208025	0.2741866	0.5476316	0.3497178	0.2718399	0.3869462	0.2020908	0.4469618	0.4213389	0.4059973	0.6997938	0.6430162	0.3568576	0.4506008	0.1630238	0.1225811	0.2495033	0.5188379	0.6536930	0.3524408	0.2175484	0.3012714	0.6614143	0.0099001	0.6198094	0.2665632	0.5494373	0.3683831	0.4914063	0.0170226	0.0579200	0.6935439	0.4336696	0.2377788	0.6068053	0.6647845	0.3330805	0.6854543	0.4356305	0.6086735	0.8183867	0.6316565	0.1547859	0.4787794	0.0620614	0.7010716	0.5138906	0.1277405	0.2598573	0.4558733	0.2853393	0.5123261	0.0576945	0.0878673	0.2961334	0.0294898	0.8268514	0.1445299	0.3380017	0.0526291	0.4565960	0.0318181	0.6219323	0.5730026	0.1149070	0.4388446	0.4493876	0.5680038	0.0850179	0.1273501	0.3000108	0.4821021	0.0121630	0.5308395	0.0401574	0.6523652	0.5672116	0.7090831	0.0924602	0.4306770	0.0804987	0.6797975	0.5065026	0.4498992	0.0350707	0.5084021
100	0.4973956	0.2276192	0.6967171	0.0929620	0.4348831	0.6292937	0.4821815	0.4341409	0.6361368	0.1870468	0.3955844	0.1887341	0.4337640	0.3689193	0.4071917	0.3511019	0.5129158	0.3447532	0.1062343	0.3563119	0.2396672	0.4161882	0.3291176	0.4683463	0.7553772	0.5661093	0.3797481	0.6294481	0.2225041	0.1217168	0.2361849	0.4606532	0.6112257	0.3649441	0.3814520	0.3230631	0.6377894	0.0039206	0.5102044	0.2848742	0.6668874	0.4400216	0.3804350	0.0018759	0.0686010	0.7884490	0.4702822	0.1407087	0.6493809	0.5751429	0.3639928	0.6281713	0.3473892	0.5652726	0.6928335	0.6411085	0.1796503	0.4621437	0.0667324	0.7352287	0.6151123	0.0788730	0.2375494	0.4463284	0.2187504	0.3195238	0.0344109	0.0428896	0.4575449	0.0299768	0.7351603	0.0943618	0.3567836	0.0387379	0.4402426	0.0546497	0.5317875	0.5323445	0.0724687	0.3386704	0.4880010	0.5114742	0.0527256	0.0904412	0.2109836	0.3864803	0.0041381	0.5610304	0.0328020	0.6383359	0.7823194	0.6191142	0.0949634	0.3994684	0.1149140	0.6663241	0.4564369	0.4795511	0.0431099	0.5989905
150	0.6360899	0.2265319	0.8759264	0.0992969	0.5594046	0.6834387	0.3627888	0.2824938	0.6094197	0.2199593	0.3627303	0.1955484	0.4138808	0.3708490	0.3174243	0.4156214	0.6536266	0.4388853	0.0670899	0.3766318	0.2244608	0.5014536	0.3469167	0.5230455	0.6602026	0.6687947	0.2805023	0.6839460	0.2442618	0.1636162	0.2982888	0.5030987	0.8013450	0.2568451	0.2206869	0.5550518	0.4619301	0.0108691	0.3110238	0.2831140	0.6614397	0.5249756	0.4143654	0.0012460	0.0858935	0.7128538	0.4024574	0.1803436	0.4391020	0.5612519	0.4184004	0.4959508	0.3741458	0.6434270	0.6171130	0.6201885	0.1494960	0.6166030	0.0581878	0.7019162	0.5431221	0.0639995	0.2242053	0.4421509	0.1671266	0.3531372	0.0519936	0.0730861	0.3230429	0.0341281	0.8718788	0.0400867	0.2856454	0.0393883	0.4304183	0.0892587	0.6723763	0.5975537	0.1450974	0.4800336	0.4920890	0.4218675	0.0262714	0.0933737	0.1181231	0.2763269	0.0019515	0.4696810	0.0338448	0.5567325	0.7429967	0.5940548	0.0796195	0.4351593	0.1044902	0.8156731	0.5837762	0.4854106	0.0268195	0.6027273
200	0.5162154	0.2554094	0.6621849	0.1183208	0.6568402	0.6186404	0.4214702	0.3607076	0.7111435	0.1832358	0.3376070	0.2149994	0.4162122	0.3544539	0.4206948	0.4750083	0.4875627	0.5086394	0.0470809	0.3005007	0.4436130	0.4766331	0.2366002	0.6498624	0.6488812	0.6277660	0.3866959	0.7252549	0.3447283	0.2004960	0.2863630	0.4354932	0.6682274	0.3054829	0.2059993	0.4708574	0.4298280	0.0004289	0.1560849	0.3430508	0.6147946	0.5304422	0.3578668	0.0056776	0.1509844	0.5949808	0.3667677	0.1607469	0.3057783	0.6770110	0.4535462	0.4195037	0.3373802	0.5059861	0.7045535	0.7628124	0.2592068	0.5910714	0.0238609	0.6906509	0.6048353	0.0534494	0.2748843	0.5727448	0.2278962	0.4472784	0.0480508	0.0904250	0.4055360	0.0386132	0.8252568	0.0309056	0.2685785	0.0468476	0.4366501	0.0536592	0.7760093	0.5193972	0.0827337	0.3611831	0.4510900	0.3662291	0.0403250	0.0865432	0.0967763	0.3316838	0.0024323	0.4633544	0.0412636	0.6440809	0.7151828	0.6713680	0.0627948	0.5292048	0.0969904	0.7905763	0.4641522	0.4947266	0.0385728	0.6583284
250	0.5180436	0.1713418	0.7164063	0.1105860	0.8633818	0.7537639	0.4293239	0.3139396	0.8267275	0.2175805	0.3022366	0.2278241	0.4540259	0.3566140	0.4516196	0.3124526	0.6499993	0.5738863	0.0280439	0.4359735	0.5323278	0.4370149	0.2672512	0.6841494	0.6248485	0.7074464	0.2806960	0.6407381	0.3257829	0.2119224	0.2405803	0.5101693	0.8383089	0.3181720	0.2428339	0.4505865	0.4425599	0.0002092	0.0835999	0.5057757	0.6041971	0.6600693	0.3328399	0.0030668	0.1781995	0.5991226	0.3429572	0.1755565	0.3488613	0.6993455	0.4501264	0.4203263	0.3305497	0.6342325	0.6771505	0.9002596	0.2533083	0.5585578	0.0926462	0.7715827	0.6739324	0.0853951	0.2937850	0.5090957	0.1764604	0.3553042	0.0533930	0.0525409	0.3424704	0.0202833	0.7270107	0.0313074	0.3130189	0.0512924	0.3742026	0.0571927	0.5421880	0.5170774	0.0741186	0.4217560	0.3738407	0.4744851	0.0551327	0.0888946	0.0849099	0.1818487	0.0033893	0.3825514	0.0647365	0.6126815	0.6263621	0.9221585	0.0659577	0.4448381	0.1761632	0.6789732	0.5235175	0.4951749	0.0183055	0.6124718
300	0.4805215	0.2470614	0.6948805	0.0833851	0.5138642	0.6890359	0.3680306	0.3444513	0.6478603	0.2525498	0.3478762	0.2346771	0.5063423	0.3136776	0.3823862	0.3656274	0.6758776	0.5438416	0.0197624	0.3766660	0.3833552	0.5156831	0.2388298	0.6586007	0.8428678	0.6347644	0.3229497	0.6208627	0.2475773	0.1920904	0.2133978	0.5117152	0.7652900	0.3308131	0.2010059	0.5000602	0.4943849	0.0011781	0.0859149	0.5190655	0.5104509	0.5575061	0.4386076	0.0007117	0.2286105	0.7958337	0.3300522	0.1658086	0.2878552	0.5182205	0.4208132	0.4074343	0.3268152	0.5519791	0.6668135	0.7430658	0.3923294	0.6197595	0.0452559	0.7227371	0.5359595	0.0822038	0.3503337	0.4647209	0.1607621	0.4316396	0.0604193	0.0750846	0.3472642	0.0459463	0.7203977	0.0099710	0.1914254	0.0424190	0.4771794	0.0695201	0.7281800	0.4593153	0.1218727	0.4715379	0.4556191	0.3853133	0.0358013	0.1176497	0.0947189	0.1540675	0.0025144	0.5201688	0.0583797	0.6821800	0.5357650	0.8981400	0.0730996	0.5465398	0.1057910	0.7301405	0.4598966	0.4552937	0.0150686	0.5027439
350	0.5541454	0.1611987	0.7272941	0.0416960	0.6209300	0.6873246	0.2756145	0.2477687	0.6293276	0.1958567	0.2834742	0.1608151	0.5776538	0.4295062	0.3697395	0.4902920	0.7141686	0.3454002	0.0256896	0.3098329	0.4058575	0.4846201	0.2742363	0.6892404	0.5988450	0.5878355	0.2981391	0.5877866	0.3445936	0.1818104	0.2620501	0.4083764	0.7053895	0.3390545	0.2046884	0.5541154	0.4407922	0.0023200	0.0816091	0.5723657	0.7028229	0.5990901	0.4173747	0.0026258	0.2065153	0.7158535	0.2204965	0.1723082	0.2493527	0.4222345	0.3791505	0.4558446	0.2598024	0.4370183	0.6193054	0.7263586	0.4033956	0.5766235	0.0538785	0.7113105	0.6056418	0.0676947	0.2879703	0.5590539	0.1351196	0.3780955	0.0559739	0.0604390	0.3339953	0.0569277	0.6549111	0.0105035	0.2436942	0.0564598	0.5459040	0.0422261	0.7547215	0.4099789	0.0522239	0.4976666	0.3088083	0.4335790	0.0332218	0.1292010	0.1521339	0.1249936	0.0067251	0.4220534	0.0409416	0.6012707	0.5995648	0.9111434	0.0634578	0.4665187	0.0851963	0.7582633	0.5039356	0.5588806	0.0424415	0.6461896
400	0.4823612	0.1939179	0.8173828	0.1109840	0.6910493	0.6480434	0.3293418	0.1943760	0.7043036	0.2735593	0.2918178	0.1916427	0.4653975	0.2854716	0.4828128	0.4994231	0.6109464	0.4080939	0.0043752	0.4530975	0.5159752	0.4627111	0.2501099	0.7583900	0.9017998	0.5819800	0.2879796	0.7179678	0.2799894	0.1499036	0.1858750	0.3757754	0.7639482	0.2481541	0.2022573	0.4827451	0.4784888	0.0000000	0.0855493	0.5245315	0.7083740	0.5109072	0.3907043	0.0062000	0.2055969	0.6539945	0.2087851	0.1543489	0.2582968	0.3959700	0.3966453	0.5374153	0.2949218	0.4922261	0.6729672	0.5951556	0.3578722	0.5136429	0.0330088	0.7351737	0.6872675	0.0501041	0.2508979	0.4617461	0.1194625	0.3870277	0.0515608	0.0639080	0.2675668	0.0163938	0.9108443	0.0095958	0.2112539	0.0315354	0.3913713	0.0351148	0.7973284	0.5314499	0.0768078	0.4531206	0.4086119	0.3100454	0.0406669	0.1162512	0.1060851	0.1530240	0.0012996	0.3542344	0.0302769	0.7265843	0.7059809	0.7043929	0.0633864	0.4975484	0.0977893	0.6256947	0.4919085	0.4633821	0.0221403	0.5727505
