"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3564623	0.0076801	0.6057625	0.3282790	0.2135200	0.6359075	0.1678872	0.2560236	0.2658578	0.5817194	0.4761354	0.4424939	0.4183080	0.4740830	0.3040477	0.0477134	0.4806335	0.4360194	0.5677056	0.2478966	0.5397344	0.6009861	0.6732300	0.3549971	0.4360791	0.4355806	0.3853826	0.7045390	0.6111083	0.3330834	0.3113992	0.0335978	0.0953526	0.0377308	0.0010802	0.4621983	0.0555951	0.0309183	0.6184495	0.3605011	0.6357965	0.7645463	0.3218059	0.0581590	0.3481989	0.5504062	0.7915817	0.0396808	0.2315706	0.3421944	0.5159404	0.4450247	0.6067929	0.6359033	0.0200622	0.6778961	0.6359789	0.5100110	0.4567202	0.1923612	0.0686699	0.3777648	0.6603617	0.0821267	0.6688490	0.4589506	0.6019947	0.7376307	0.5592019	0.5557147	0.0556541	0.2377302	0.6520377	0.6687983	0.1581295	0.5971115	0.5716977	0.0345648	0.7289674	0.2035462	0.6562568	0.0012900	0.3682987	0.5244738	0.0057412	0.1612347	0.3345791	0.3345829	0.5720764	0.0433347	0.6702008	0.7695874	0.0231478	0.0352592	0.0257053	0.6606762	0.7084860	0.1320802	0.6342391	0.1895547
50	0.2782075	0.0116230	0.7293355	0.2717004	0.2570273	0.4460715	0.1648152	0.2030158	0.3339797	0.5050800	0.5164421	0.3777634	0.3849790	0.3661020	0.4692332	0.0070816	0.6203276	0.4116264	0.6246749	0.3059050	0.5840403	0.6284338	0.6193637	0.3930644	0.3834550	0.3474283	0.2398057	0.6508604	0.7047047	0.4120983	0.2671909	0.0267646	0.1243719	0.0171629	0.0008330	0.3897407	0.4253675	0.0708783	0.4529300	0.3177900	0.6662024	0.6032355	0.1318431	0.0209101	0.3471689	0.4613433	0.6114074	0.2536049	0.2145388	0.3247970	0.6335982	0.3619349	0.6022851	0.7238438	0.0198351	0.7532927	0.7338040	0.5498226	0.2415813	0.1541845	0.0561842	0.2610286	0.6228114	0.0211512	0.5244703	0.7089221	0.5410331	0.6678438	0.2394246	0.6883841	0.0562908	0.0460789	0.2449239	0.2218861	0.0815353	0.7188005	0.7103057	0.0021215	0.6626744	0.2447339	0.6480751	0.0688456	0.1799774	0.7262202	0.0079602	0.1654974	0.6154042	0.1854854	0.4408368	0.0438415	0.5406331	0.6249160	0.0334625	0.2266695	0.0129194	0.6267992	0.6882312	0.1453166	0.6194901	0.1107356
100	0.3409928	0.0122530	0.7037181	0.3264835	0.2072628	0.4875473	0.1399004	0.2218814	0.3435851	0.3982711	0.5245721	0.3501125	0.3884288	0.4061594	0.3522355	0.0000777	0.5885426	0.4235317	0.6435019	0.1952089	0.6282813	0.5690414	0.6892030	0.5239756	0.3717109	0.3317885	0.3056660	0.5433793	0.6245833	0.3568809	0.2475120	0.0404415	0.2194798	0.0145268	0.0008540	0.2972308	0.5152539	0.3841931	0.5002771	0.5689620	0.5183857	0.5459848	0.0872693	0.0204732	0.3278098	0.4039052	0.7439371	0.3573898	0.3028265	0.2915858	0.6342673	0.4186650	0.5887827	0.6355916	0.0219649	0.5564122	0.7642903	0.4847541	0.2510199	0.1322269	0.1380041	0.2159843	0.6791173	0.0041228	0.4383749	0.5926258	0.7649256	0.6812210	0.0873122	0.6629316	0.0665047	0.0199281	0.1963097	0.1168823	0.0822728	0.5718542	0.7494490	0.0031969	0.5721084	0.1229974	0.6848085	0.0732586	0.1340139	0.7193470	0.0254423	0.2167459	0.5047675	0.1520980	0.4794122	0.1313583	0.6546635	0.7071491	0.0414960	0.2134599	0.0102528	0.6219682	0.7866234	0.2318186	0.5718043	0.0465279
150	0.4503498	0.0220609	0.7295176	0.2396504	0.1835933	0.4009162	0.1914039	0.1576040	0.4228927	0.4511329	0.6123120	0.3923084	0.3630293	0.3840372	0.3114990	0.0026726	0.5560402	0.3945883	0.6602227	0.3783095	0.6238824	0.6703155	0.7788888	0.4214923	0.3373615	0.4461994	0.2509217	0.5913646	0.7707994	0.3157489	0.2676204	0.0497644	0.1849052	0.0327749	0.0116900	0.1574966	0.6124564	0.5020983	0.3230471	0.6148685	0.5968599	0.7262622	0.0887105	0.0323504	0.3963245	0.4966443	0.5128207	0.3358590	0.2426504	0.2493169	0.5907793	0.3914314	0.6667475	0.5935290	0.0240719	0.7010299	0.3726028	0.5798571	0.1984649	0.1651817	0.0526191	0.2255657	0.7274207	0.0007716	0.4544716	0.6996294	0.7742654	0.6650323	0.0274564	0.6995682	0.0320307	0.0028673	0.1772452	0.1370683	0.0445574	0.2679442	0.5732220	0.0000797	0.4879030	0.2112572	0.6134098	0.0996050	0.1636087	0.7221623	0.0185678	0.1953978	0.6571708	0.1115215	0.5429255	0.3020783	0.3588838	0.6146345	0.0227006	0.2743522	0.0096686	0.5888393	0.6610373	0.2945947	0.7241359	0.0219782
200	0.3672445	0.0052203	0.7966744	0.3384231	0.1824725	0.4495624	0.1569399	0.1527705	0.3836207	0.4197668	0.4703451	0.5077376	0.3429290	0.3322431	0.4168327	0.0027509	0.5516475	0.2315724	0.6955188	0.1924919	0.5104910	0.7344986	0.7753596	0.3278018	0.3004318	0.4533787	0.2099642	0.6773733	0.6479927	0.4434145	0.3109750	0.0418806	0.2099512	0.0578254	0.0027855	0.1694406	0.6163675	0.5756406	0.4217599	0.5751775	0.7361206	0.5976383	0.0590540	0.0319008	0.3145052	0.2800211	0.4420707	0.3116858	0.2035210	0.2967202	0.6557406	0.3170797	0.6814252	0.5619773	0.0152819	0.6164644	0.3683745	0.6157754	0.2063893	0.1887495	0.0480424	0.1448001	0.6675608	0.0032984	0.5054534	0.6516033	0.6748771	0.6173731	0.0115546	0.7500727	0.0635810	0.0015069	0.2451073	0.1017688	0.0285411	0.0822978	0.5315644	0.0007999	0.5592266	0.2389742	0.7061085	0.0894740	0.1561963	0.6167109	0.0220640	0.1828956	0.4591130	0.1969152	0.5109038	0.3109898	0.2118776	0.6228503	0.0414338	0.2148777	0.0216469	0.6153553	0.5724075	0.2511715	0.6079848	0.0427057
250	0.5121832	0.0013158	0.7136117	0.2251204	0.1545925	0.4398077	0.1207830	0.2180271	0.3773867	0.5122162	0.4096077	0.5198879	0.3786181	0.2682819	0.3900141	0.0000000	0.5708206	0.1990528	0.6407065	0.2002226	0.5476045	0.6675147	0.6951548	0.5132258	0.3493584	0.4046645	0.2340800	0.6368120	0.6376580	0.4124969	0.3869021	0.0086261	0.1613725	0.0442136	0.0026154	0.1580427	0.6068725	0.5118847	0.3727839	0.6349392	0.6822721	0.6518704	0.0225441	0.0534764	0.3741434	0.2959576	0.4792836	0.4111441	0.2925224	0.3077664	0.6117009	0.4860438	0.6501127	0.7377453	0.0137428	0.7011121	0.3133825	0.5487339	0.1917600	0.1573441	0.0399984	0.0785453	0.6170941	0.0006470	0.4787553	0.7918270	0.7847052	0.6914394	0.0159284	0.7123163	0.0452467	0.0001934	0.1945805	0.1090399	0.0074221	0.0631738	0.7016985	0.0000115	0.5799650	0.1783521	0.5171859	0.0598431	0.1730450	0.6300148	0.0153214	0.1494171	0.5943980	0.1613346	0.4864902	0.3443232	0.2037671	0.6497661	0.0215424	0.1884776	0.0102894	0.6277135	0.6854865	0.1668651	0.6948200	0.0341800
300	0.3496030	0.0010272	0.6885510	0.4776792	0.2199828	0.3684237	0.1678745	0.1698696	0.4579426	0.5182153	0.3490596	0.5452947	0.2777544	0.3365812	0.4234227	0.0041038	0.5296940	0.2275509	0.7248814	0.1662587	0.5736718	0.7328813	0.6207530	0.4530016	0.3033346	0.4016126	0.2730054	0.5677758	0.6834484	0.2899966	0.2638055	0.0225088	0.1796743	0.0643846	0.0011739	0.1636167	0.5829279	0.4605478	0.3848505	0.5902679	0.6916917	0.7576897	0.0492579	0.0746177	0.3529304	0.2836032	0.6105328	0.4187865	0.2826691	0.2519665	0.5377874	0.3629973	0.7145715	0.6019019	0.0043767	0.7905497	0.3482675	0.5744636	0.2308244	0.1441943	0.0498700	0.1264649	0.7176050	0.0007546	0.4288525	0.7225978	0.4702070	0.6739883	0.0078130	0.5902395	0.0443966	0.0010342	0.2003855	0.1248260	0.0255170	0.0240590	0.6222670	0.0017713	0.5709227	0.2065157	0.7408332	0.0830813	0.0924891	0.7490631	0.0074908	0.1850804	0.5200652	0.1640995	0.5428770	0.2777763	0.1230044	0.6358706	0.0702981	0.2164118	0.0037161	0.6670511	0.6561391	0.2584671	0.6846484	0.0253734
350	0.4084775	0.0056683	0.5842216	0.3075282	0.2362544	0.3948376	0.2972404	0.0990878	0.3602056	0.3982404	0.3629672	0.4611319	0.2756376	0.3451318	0.3655078	0.0006198	0.6177946	0.2004409	0.5943922	0.1294044	0.5491611	0.6323177	0.6016084	0.3786307	0.3000629	0.3463451	0.2706981	0.5458539	0.6186225	0.2141710	0.3851231	0.0380507	0.1178371	0.0432490	0.0011063	0.1819976	0.6707065	0.5719776	0.3764654	0.6767251	0.7009182	0.7910278	0.0521860	0.0505340	0.4568022	0.2319337	0.5402691	0.3257100	0.2117059	0.3267452	0.6796610	0.3399933	0.5713943	0.6003655	0.0150232	0.6747215	0.2622601	0.5272301	0.2064652	0.1369838	0.0253664	0.0938239	0.6695469	0.0015228	0.4010706	0.5904393	0.7601882	0.8119632	0.0058350	0.6064084	0.0292298	0.0005972	0.2566712	0.1754413	0.0039292	0.0247985	0.6060397	0.0001201	0.5592768	0.2794452	0.6290830	0.1104645	0.0992917	0.6777565	0.0177902	0.1727517	0.5226693	0.1622072	0.3878088	0.3348468	0.0839424	0.6369421	0.0420621	0.1875592	0.0362287	0.7289653	0.6113541	0.2293794	0.6779274	0.0524075
400	0.5070005	0.0057280	0.6188955	0.4128319	0.1789184	0.3424411	0.6212014	0.1149946	0.4207896	0.4083687	0.3341427	0.4868928	0.3263394	0.4040821	0.3267326	0.0000000	0.5257726	0.1194399	0.8349657	0.1128713	0.6204380	0.6915184	0.6617478	0.3887227	0.3994254	0.4994615	0.2647730	0.6235711	0.5775793	0.3245717	0.3478116	0.0449107	0.0925965	0.0477830	0.0004068	0.1526928	0.7461981	0.5343571	0.4931442	0.6273011	0.6762003	0.6951961	0.0537287	0.0347334	0.5067309	0.2678238	0.5124549	0.4264897	0.1922832	0.2966415	0.6181009	0.4532068	0.6022299	0.6783748	0.0588822	0.7510976	0.2615208	0.4373462	0.1807312	0.1124253	0.0227813	0.1073300	0.7739028	0.0000000	0.4074279	0.6563463	0.5600383	0.5502743	0.0046096	0.5131897	0.0834280	0.0002788	0.2118977	0.1217103	0.0021963	0.0167487	0.6769561	0.0000000	0.6396040	0.2000527	0.8575623	0.1027178	0.1736119	0.6811058	0.0270165	0.2059052	0.5809205	0.1605748	0.4624240	0.4766841	0.1271751	0.6296919	0.0152696	0.2453622	0.0124053	0.6558134	0.6133157	0.2307550	0.6687256	0.0691325
