"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3728090	0.1932617	0.7806148	0.3972517	0.1063736	0.6364644	0.4279925	0.4157688	0.6257016	0.2313224	0.2944394	0.1307115	0.2441276	0.3347145	0.1117040	0.2107424	0.6519300	0.3876233	0.5435993	0.4601315	0.1860006	0.2132862	0.5642343	0.4735395	0.6249127	0.7138715	0.2949249	0.4294047	0.0957123	0.0042431	0.1396739	0.4061317	0.6500966	0.3084301	0.1963033	0.1629040	0.7431396	0.0432016	0.5536089	0.2734750	0.7649536	0.0483503	0.5487713	0.0402218	0.1190322	0.7408311	0.3576358	0.2129160	0.6487754	0.5509550	0.1228830	0.7853229	0.4812222	0.4652645	0.6209371	0.5196769	0.1484150	0.0529923	0.0332205	0.7120862	0.0311968	0.1483927	0.2488482	0.4155750	0.2441483	0.5414585	0.0498849	0.0596223	0.2988449	0.0248326	0.6090564	0.2981022	0.2637096	0.0467287	0.3514623	0.0968683	0.6009297	0.5270910	0.3406447	0.3880591	0.4535089	0.2053982	0.6817612	0.0311414	0.5469949	0.7163207	0.0737492	0.7654640	0.0387060	0.7255321	0.6758795	0.7569035	0.0458003	0.4284951	0.0747668	0.5570993	0.5046401	0.6674540	0.0195832	0.5873518
50	0.3066434	0.2760262	0.3532797	0.1205457	0.0919667	0.6656249	0.4500166	0.3294192	0.6526631	0.1904850	0.3272516	0.1568268	0.1720385	0.2986820	0.1832609	0.1725279	0.7525852	0.1699843	0.4486977	0.5751454	0.2220058	0.1021551	0.6493985	0.5052802	0.6651616	0.6572803	0.3029097	0.4554136	0.0746762	0.0481493	0.2430291	0.4922868	0.6590418	0.2923374	0.3800169	0.1306870	0.4046471	0.0071613	0.6698522	0.2544439	0.6775311	0.0561470	0.4804496	0.0385750	0.3933124	0.7022062	0.3323209	0.2513221	0.5078896	0.4529486	0.1032519	0.8219501	0.3576259	0.5137979	0.6725477	0.5112697	0.1121142	0.0346792	0.0045491	0.6499253	0.0170977	0.1489216	0.1498292	0.5424955	0.1607903	0.5780266	0.0389495	0.0818520	0.1539865	0.0402661	0.6192972	0.3203743	0.2607573	0.0470626	0.3334107	0.0327745	0.5803059	0.7629341	0.3057020	0.4765448	0.5798190	0.2197319	0.6512890	0.0377053	0.5383641	0.7118141	0.0067739	0.8457617	0.4855178	0.7523427	0.2519305	0.7991017	0.0377307	0.4683107	0.1142093	0.4589766	0.6026973	0.8822960	0.0381288	0.6742770
100	0.2936210	0.2880577	0.3023213	0.0157870	0.0763990	0.7259990	0.6413866	0.3111338	0.7133836	0.0606200	0.3533898	0.1924045	0.1528116	0.2437014	0.2037431	0.2069348	0.6899940	0.0674293	0.4195431	0.5580813	0.1488187	0.0984612	0.5973509	0.5121356	0.5986978	0.6791948	0.3774236	0.3647825	0.0476447	0.0484346	0.3027916	0.4127008	0.6447060	0.2902566	0.2827117	0.0891946	0.4904763	0.0062121	0.7479097	0.2772394	0.6708841	0.0792723	0.4264911	0.0057865	0.3971153	0.6493797	0.0749180	0.1040352	0.2864952	0.4284617	0.1315104	0.7220490	0.3266960	0.5621693	0.8640693	0.4343418	0.1122133	0.0591945	0.0093464	0.6419416	0.0211991	0.2054752	0.1430716	0.5783073	0.2216526	0.5061442	0.0605749	0.0483710	0.1589630	0.0468381	0.7351090	0.4735617	0.1839094	0.0735066	0.4160566	0.0323200	0.5936141	0.6824994	0.2941298	0.4442959	0.6942147	0.0981692	0.7458789	0.0400326	0.6919943	0.7102475	0.0611949	0.7527054	0.5307444	0.6696472	0.2004940	0.6422299	0.0546426	0.5820532	0.0853028	0.4449542	0.5164627	0.5948148	0.0342438	0.6086401
150	0.3498577	0.2555061	0.2843565	0.0049625	0.1203262	0.7010584	0.4682238	0.2378715	0.6992086	0.0380789	0.4421731	0.1318595	0.1542760	0.2812350	0.1528314	0.1787545	0.6707307	0.0535477	0.4261263	0.5455653	0.1177116	0.1337717	0.6752961	0.5010247	0.6082915	0.6232943	0.3130269	0.2539530	0.0515391	0.0601142	0.2494461	0.4182272	0.6671586	0.2807088	0.2138391	0.1140722	0.5232664	0.0075014	0.6456877	0.2811331	0.6836805	0.0904241	0.4328525	0.0082621	0.4598667	0.6212813	0.0302978	0.0979899	0.1580361	0.3423630	0.1521178	0.6157743	0.2342858	0.5326094	0.7463853	0.3915433	0.0839822	0.0345914	0.0000445	0.7837617	0.0358432	0.1445392	0.0902260	0.5202418	0.2227753	0.5697794	0.0362899	0.0475227	0.0706840	0.0290736	0.6124560	0.4041744	0.2204952	0.0396055	0.5872767	0.0587718	0.4612406	0.7401674	0.3439832	0.3643777	0.6236700	0.0434586	0.6951545	0.0555685	0.7006293	0.7466849	0.0346619	0.6373271	0.5617316	0.6640272	0.0844411	0.6412929	0.0744154	0.5872633	0.1165732	0.5374832	0.4902858	0.6200684	0.0316662	0.6197011
200	0.3051955	0.2401558	0.3116688	0.0060493	0.0718986	0.8103016	0.5177619	0.2495081	0.6318679	0.0103674	0.2685167	0.1635263	0.2180412	0.3375854	0.1615479	0.2178137	0.5594741	0.0790704	0.2896932	0.5243971	0.1909322	0.1543692	0.5978102	0.4469916	0.6069250	0.7087226	0.3881482	0.2697985	0.0560598	0.0937507	0.3507880	0.3348499	0.6001452	0.4052672	0.1469310	0.0882871	0.4096292	0.0308825	0.6733187	0.2631177	0.7988845	0.1999315	0.4187377	0.0074410	0.4817858	0.6173557	0.0575031	0.0908762	0.1188399	0.4281411	0.1468960	0.6228544	0.3315076	0.5352169	0.6675483	0.3886990	0.0938932	0.0250082	0.0031963	0.8056679	0.0045208	0.0646778	0.1504025	0.5914273	0.2244230	0.5589050	0.0373395	0.1017936	0.1051653	0.0544846	0.8330259	0.4305275	0.2825552	0.0301296	0.4655261	0.1196759	0.5712960	0.6674273	0.2372659	0.3834204	0.6125118	0.0121095	0.6819853	0.0753234	0.6623413	0.6772585	0.0105694	0.7479749	0.6840614	0.7769866	0.1677658	0.7413657	0.0334777	0.5984161	0.0720084	0.5464570	0.6047271	0.6449811	0.0243828	0.6645939
250	0.3285114	0.2473197	0.2769700	0.0065031	0.1082924	0.6389664	0.5848483	0.2736852	0.6978561	0.0111983	0.3385858	0.2043791	0.1907301	0.2951134	0.1280090	0.1804910	0.6543254	0.0482351	0.3102262	0.6431287	0.1971485	0.1844011	0.6109177	0.5513456	0.5743215	0.6454191	0.3580565	0.3147675	0.0893683	0.1521659	0.3587573	0.4124365	0.6947437	0.3010826	0.2412547	0.1598066	0.3594022	0.0020514	0.6236212	0.3333902	0.7065153	0.2238425	0.3354788	0.0098576	0.4066113	0.7572458	0.0328626	0.0945816	0.0445906	0.3684303	0.1674641	0.6567552	0.1970520	0.5528346	0.6765390	0.4777580	0.0977165	0.0621148	0.0001470	0.7669543	0.0249364	0.0925537	0.1091574	0.6020867	0.3114990	0.6592488	0.0407983	0.0808574	0.0656536	0.0417801	0.5856794	0.3767866	0.2490599	0.0318584	0.4686712	0.0446108	0.6402354	0.6063267	0.2151000	0.5910958	0.6232377	0.0070832	0.6485206	0.0750448	0.5224730	0.7718566	0.0064602	0.7885818	0.6626501	0.5952231	0.2173795	0.7139822	0.0536000	0.6007803	0.0757789	0.5729080	0.7317269	0.5558646	0.0168349	0.7857212
300	0.2981405	0.2611245	0.2181564	0.0024367	0.1054460	0.7441246	0.5243518	0.2921274	0.6925025	0.0034029	0.3506978	0.1319439	0.1982994	0.2964430	0.1543802	0.2254664	0.7692996	0.0394420	0.2895263	0.5723464	0.1579628	0.2715508	0.5910029	0.4208091	0.5223642	0.7072419	0.3248181	0.3003740	0.1307304	0.1170360	0.3808330	0.3598955	0.7207142	0.3106490	0.2291542	0.1975871	0.3086147	0.0026276	0.6793024	0.2635338	0.6643857	0.2456412	0.3759315	0.0055236	0.3958762	0.5473805	0.0310086	0.1197453	0.0855728	0.3832711	0.2051520	0.7252163	0.1958831	0.4981969	0.6437115	0.6027615	0.1482118	0.0621697	0.0028321	0.6433812	0.0162048	0.0798611	0.0726240	0.5897472	0.2803407	0.6179564	0.0727290	0.0672199	0.1040182	0.0732861	0.7585887	0.2917612	0.2561844	0.0292549	0.4436772	0.1590083	0.6047655	0.6143041	0.3075960	0.5492283	0.5945456	0.0083764	0.7284647	0.0815156	0.4699800	0.7538168	0.0036594	0.6948731	0.6535660	0.7832047	0.1893276	0.6153463	0.0305166	0.6526728	0.0439742	0.6488006	0.5838132	0.5832662	0.0342770	0.7359282
350	0.3144078	0.2933775	0.2654001	0.0063884	0.0691660	0.6187341	0.6779545	0.3707355	0.6514062	0.0139668	0.3277229	0.1013837	0.1778917	0.2919979	0.1849885	0.3034407	0.6605086	0.0501065	0.3661660	0.6589308	0.1595887	0.1185839	0.5088341	0.4161635	0.6062068	0.5550952	0.2998737	0.3259786	0.0791340	0.0678350	0.3254305	0.3169518	0.6944678	0.2527678	0.2865365	0.1631357	0.3335096	0.0000339	0.6957242	0.2314156	0.5623855	0.2154846	0.4573012	0.0025333	0.4906632	0.5937746	0.0160811	0.0887741	0.0484302	0.3799857	0.1883931	0.5921794	0.3116192	0.5224156	0.8148581	0.6205262	0.1609017	0.0192564	0.0010945	0.6502465	0.0213695	0.1116894	0.1087979	0.7475423	0.2662325	0.6244761	0.0236034	0.0754778	0.0815964	0.0485062	0.6993032	0.3723031	0.1597152	0.0590934	0.3762406	0.0328468	0.6412755	0.6499610	0.2876897	0.4261785	0.7985410	0.0073051	0.5994184	0.0444937	0.6047033	0.7356731	0.0089659	0.6720689	0.5702495	0.6710074	0.1569707	0.5438509	0.0488114	0.5784716	0.0689172	0.5199963	0.5530200	0.6911294	0.0196987	0.8414583
400	0.3149445	0.2215610	0.3541147	0.0120816	0.0776653	0.6852384	0.5800907	0.2848268	0.5537333	0.0250165	0.2647372	0.1487565	0.2147781	0.2485112	0.1641825	0.1905229	0.7649628	0.1012172	0.3062424	0.5899938	0.1786323	0.1528004	0.5633549	0.5318971	0.6994822	0.5815862	0.3626660	0.2501510	0.1164080	0.1300662	0.4330528	0.3072107	0.7750593	0.2789123	0.2587706	0.1397470	0.2340300	0.0000000	0.5753201	0.1995583	0.7409226	0.1832760	0.4762903	0.0007944	0.5144609	0.6518549	0.0523446	0.1291265	0.0744211	0.3500393	0.1373226	0.6453894	0.2684479	0.4210204	0.7219434	0.6679232	0.1423168	0.0385126	0.0000530	0.6918600	0.0465020	0.0980913	0.1462070	0.6212814	0.2968067	0.4481748	0.0632326	0.0584159	0.0644688	0.0365418	0.6304035	0.3097190	0.2528594	0.0069234	0.4514611	0.0459999	0.5460760	0.6163237	0.2704925	0.5142672	0.7356320	0.0029151	0.6574022	0.0611492	0.6205257	0.6672073	0.0093346	0.7528603	0.7254432	0.6246221	0.2688133	0.7938098	0.0394909	0.5849187	0.0642413	0.4839162	0.5953115	0.5162949	0.0452877	0.6757074
