"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4122937	0.0916813	0.1395224	0.0176726	0.2659075	0.5578853	0.3534760	0.0302808	0.3758502	0.1609892	0.4758054	0.8036172	0.3181454	0.1234587	0.5409138	0.7164452	0.1016229	0.7187514	0.4228994	0.5816945	0.0600134	0.3448878	0.2048605	0.3717782	0.2887122	0.1571306	0.2975905	0.4082414	0.2850314	0.5528122	0.2993467	0.7390849	0.5143776	0.7451611	0.8081525	0.2498209	0.4751629	0.7116343	0.4614872	0.5687003	0.2045486	0.6864026	0.5733734	0.6252392	0.5109354	0.1718672	0.4302588	0.0176776	0.6671146	0.2566858	0.6381448	0.2635136	0.1201300	0.4580123	0.2702177	0.2226510	0.2540251	0.0011198	0.2693617	0.1233834	0.3242813	0.5177442	0.7469366	0.5402594	0.2151480	0.6634605	0.3447703	0.4533714	0.3739904	0.2659423	0.3697871	0.3538203	0.5228640	0.0816265	0.2002621	0.6475049	0.0542940	0.3680107	0.2497114	0.7188857	0.1985696	0.3904059	0.0120914	0.1794359	0.8553501	0.8253077	0.2571461	0.2177177	0.4146194	0.0883335	0.6212612	0.7036150	0.6479620	0.6972274	0.2778565	0.6636455	0.7039202	0.1195869	0.8271855	0.7689891
50	0.2728271	0.1062127	0.2020119	0.0406522	0.0861717	0.5499588	0.3618631	0.0260550	0.3669146	0.2203866	0.4000815	0.5992344	0.2993485	0.4092360	0.2416388	0.6058103	0.0683419	0.6141451	0.3091391	0.6445529	0.0629890	0.5317760	0.1679112	0.4949359	0.2653692	0.0891765	0.3125841	0.2379858	0.4292640	0.5215307	0.2546721	0.6577384	0.4413117	0.6135763	0.6463164	0.2689189	0.5071709	0.7359886	0.4418846	0.3988047	0.4182662	0.5719098	0.4791573	0.5393957	0.3909188	0.0958875	0.3973408	0.0317010	0.1949037	0.4620391	0.7697575	0.2242295	0.0897547	0.3453409	0.2729487	0.2635032	0.2091301	0.0100332	0.1808440	0.1351254	0.3324327	0.5382409	0.7684084	0.6023652	0.1368658	0.7684204	0.4405658	0.4999345	0.2599093	0.2336736	0.3063549	0.6628842	0.5217814	0.0192515	0.1822649	0.5893202	0.0873693	0.3527834	0.2169214	0.7187142	0.3570270	0.5490813	0.0273211	0.2152726	0.7710641	0.7015283	0.2129362	0.2284922	0.3624743	0.0499247	0.6040140	0.2360314	0.6231027	0.6486128	0.4020876	0.6318004	0.7498173	0.0279055	0.6433605	0.7155298
100	0.0932173	0.2072032	0.2002807	0.1069315	0.0333950	0.6433691	0.2863192	0.0644858	0.3156094	0.1260519	0.3830152	0.7372103	0.2355452	0.5252955	0.2391341	0.6242689	0.0079726	0.7130932	0.2221521	0.6369697	0.2383119	0.4310875	0.1201302	0.4648383	0.1728194	0.1451008	0.3131260	0.2567393	0.3071446	0.3954097	0.2882733	0.7670370	0.4561171	0.5375497	0.6122426	0.2900063	0.4412632	0.6168171	0.3812999	0.3653302	0.6852006	0.5811812	0.6482691	0.5450341	0.5158301	0.0828918	0.5685862	0.0424392	0.1314897	0.6215695	0.6368453	0.3390900	0.0541731	0.3173484	0.2979575	0.2788373	0.1461031	0.0036144	0.1624164	0.1246817	0.2924690	0.5894173	0.6782332	0.7333905	0.1980788	0.6833510	0.4201003	0.5242681	0.2045727	0.1656270	0.3871353	0.5561119	0.6422702	0.0115756	0.2154492	0.6498417	0.1271824	0.3328707	0.3056405	0.6953629	0.2663425	0.6340115	0.0133569	0.4860916	0.6403491	0.6392685	0.2112862	0.1620915	0.4111852	0.0381286	0.6851928	0.0939533	0.5560997	0.7569119	0.4856664	0.7780139	0.7224101	0.0215580	0.5906007	0.6255661
150	0.0574740	0.2181832	0.2456519	0.3720846	0.0256814	0.6936184	0.3659635	0.1540914	0.3897589	0.1966174	0.4012944	0.6610320	0.4174292	0.4566480	0.1731321	0.6705817	0.0071278	0.5449432	0.2327320	0.6670010	0.3712389	0.3570994	0.1742424	0.4868444	0.0833498	0.1262844	0.2278134	0.3158545	0.2935719	0.4768556	0.3145947	0.6643118	0.4088424	0.6226235	0.6386830	0.2052484	0.5370716	0.7344936	0.3890953	0.5079380	0.6359244	0.5378210	0.4612017	0.4980450	0.5672287	0.0965757	0.5790332	0.0710455	0.0784846	0.7342850	0.7557395	0.2575181	0.1090971	0.4305592	0.2102217	0.2733870	0.1750785	0.0075933	0.2419988	0.1242538	0.4377467	0.7544792	0.6007769	0.6809798	0.1543154	0.6716939	0.3796235	0.5956999	0.2007660	0.1108888	0.3376732	0.6077903	0.5500911	0.0209816	0.1597883	0.5204558	0.0859697	0.3314335	0.3552596	0.7785848	0.2969639	0.6375051	0.0361840	0.5463397	0.6443761	0.5869283	0.2766441	0.0570027	0.4595540	0.0443930	0.8402324	0.0645664	0.6217115	0.6912060	0.5045127	0.8551763	0.7385279	0.0078397	0.8005690	0.8036390
200	0.0473553	0.2503816	0.2294532	0.3243902	0.0308991	0.6544930	0.2959171	0.2430813	0.3975796	0.1944124	0.3723400	0.7624846	0.2934782	0.5683864	0.1552369	0.7140196	0.0017284	0.6284764	0.3670698	0.6085099	0.4112622	0.4573080	0.1139693	0.3961293	0.0715514	0.0807083	0.2318478	0.3041802	0.3046333	0.4811751	0.2509225	0.8014331	0.5508476	0.5722285	0.6746521	0.2470899	0.5245737	0.6377610	0.5262931	0.4394068	0.6708228	0.4995236	0.4239069	0.5943068	0.5170803	0.0574596	0.4910397	0.0609393	0.0837312	0.7220538	0.6299095	0.2759022	0.0909841	0.3467028	0.2784572	0.3230379	0.1434597	0.0207337	0.2458898	0.1919501	0.4250609	0.6794884	0.7625879	0.5229148	0.1607556	0.6823475	0.4088911	0.4925198	0.2592934	0.0692307	0.3454062	0.7253530	0.5677952	0.0034371	0.1772636	0.5996827	0.0690294	0.2987281	0.4212176	0.8127441	0.3541419	0.5089960	0.0388127	0.5325240	0.5728012	0.6638807	0.2933180	0.0257437	0.5539690	0.0430164	0.8227909	0.0562162	0.6760305	0.6633592	0.5724417	0.7401855	0.5976416	0.0050329	0.7816365	0.6583404
250	0.0621721	0.2634811	0.1951833	0.3493195	0.0214936	0.6965745	0.3505882	0.2704858	0.3563617	0.1563023	0.4217644	0.6097657	0.3084916	0.5183745	0.1578715	0.8128740	0.0058875	0.6191890	0.3768274	0.6822781	0.3248619	0.4436855	0.1017965	0.3999209	0.0665450	0.1163534	0.2688874	0.2510211	0.2319321	0.5688508	0.2665466	0.5982940	0.4258352	0.6488896	0.7898121	0.2222116	0.5212752	0.7446728	0.3067360	0.4131319	0.6313701	0.4951407	0.4701524	0.6113511	0.6214374	0.0849234	0.6105858	0.0684607	0.1024967	0.6366727	0.7081938	0.3294966	0.1018931	0.3920062	0.3134517	0.2717392	0.1592838	0.0072991	0.1644655	0.2001753	0.3358528	0.6459482	0.7668281	0.5404161	0.2004150	0.5883789	0.3989315	0.3767561	0.1928177	0.0713739	0.3136360	0.5594246	0.5315915	0.0015872	0.2227661	0.5727242	0.0782487	0.3722911	0.3194239	0.6934960	0.2845792	0.7157791	0.1063173	0.7163463	0.5256682	0.7461491	0.2901102	0.0452352	0.6269048	0.0309003	0.6277004	0.0717713	0.5636370	0.7265487	0.5963235	0.6515369	0.7341320	0.0035046	0.7972914	0.6872519
300	0.0242520	0.2722173	0.2177709	0.4375902	0.0138406	0.7339502	0.3899214	0.2674688	0.3859721	0.3136390	0.3467174	0.6475793	0.3045302	0.5235231	0.1798450	0.8061002	0.0068909	0.7050867	0.3345446	0.6371711	0.3178615	0.4251762	0.1794235	0.4683678	0.0775648	0.1142124	0.3311783	0.3647041	0.2526922	0.4506863	0.3254378	0.6655451	0.4251639	0.5787884	0.5917387	0.3119702	0.5368198	0.6037574	0.3644233	0.4150771	0.6798693	0.5785475	0.3616276	0.6849364	0.4992281	0.0882956	0.5374787	0.0714280	0.1371368	0.6919729	0.8220587	0.2623200	0.1053447	0.3331105	0.3371645	0.3164053	0.1428850	0.0354889	0.2261651	0.1190143	0.3245696	0.5984727	0.6177659	0.6510071	0.2348735	0.8442874	0.3602194	0.4263214	0.1678806	0.1142470	0.3173693	0.5040349	0.5669759	0.0008573	0.1764604	0.7653615	0.0971582	0.2964120	0.3113051	0.8063384	0.3042445	0.7242384	0.0706361	0.6248360	0.3877674	0.5924722	0.2871760	0.0201602	0.4856641	0.0467302	0.7882242	0.1140296	0.5359414	0.5956159	0.5193664	0.6297894	0.6378499	0.0028172	0.7645909	0.6141813
350	0.0499968	0.2384879	0.2385679	0.6443889	0.0189952	0.6984556	0.3428283	0.3424252	0.4017263	0.1540153	0.3507289	0.7708180	0.3551574	0.5694027	0.1954398	0.7065173	0.0084958	0.6126491	0.3746565	0.6539257	0.4037071	0.4019142	0.1502517	0.3745139	0.1119600	0.1181227	0.2560083	0.3133158	0.2810905	0.5224080	0.2772791	0.7662659	0.4451251	0.5630979	0.8160850	0.2531215	0.4004088	0.5751674	0.3730872	0.5300904	0.7223319	0.5467649	0.3677186	0.6427417	0.5534600	0.0614223	0.5791590	0.0384611	0.0843430	0.6135277	0.7430457	0.3518768	0.0972768	0.3157428	0.3206336	0.2935669	0.1364977	0.0125715	0.2792430	0.1305601	0.4426522	0.5973240	0.6207912	0.6763303	0.1924137	0.5699855	0.4141270	0.4868707	0.2315103	0.1379539	0.3706418	0.6548034	0.5997163	0.0022807	0.1108510	0.5870027	0.0462576	0.2676499	0.2847400	0.7137224	0.2265322	0.6785036	0.0905789	0.6389529	0.4374469	0.9219846	0.2309473	0.0350807	0.4658319	0.0200066	0.6778925	0.0640580	0.5006452	0.7602239	0.7518243	0.8160996	0.6583416	0.0197998	0.6399365	0.7601409
400	0.0450827	0.2838364	0.2667925	0.5323460	0.0208930	0.7869726	0.3700861	0.2975725	0.4213023	0.2467809	0.3812042	0.7149894	0.2711272	0.4801861	0.1599448	0.7194883	0.0132253	0.5365620	0.3104734	0.6176454	0.4118533	0.3976530	0.1937205	0.4152024	0.1351140	0.1720878	0.3381770	0.2342975	0.2845065	0.5485463	0.3457904	0.7270082	0.4096670	0.6276283	0.9167550	0.2080002	0.3696347	0.7651379	0.4893732	0.4373324	0.7269945	0.4554795	0.4966760	0.5263143	0.5183957	0.0469892	0.5924351	0.0612218	0.1970752	0.6158233	0.7171160	0.3213735	0.1132866	0.3030503	0.2874704	0.2235863	0.1250779	0.0039248	0.2483949	0.2307204	0.2969361	0.6134757	0.6323479	0.6054760	0.1776939	0.5818482	0.4281150	0.4702176	0.3382944	0.1758050	0.2824460	0.5453377	0.4407035	0.0002636	0.2347386	0.7632995	0.0337843	0.4735138	0.1746196	0.6659530	0.2166733	0.6897936	0.0972915	0.6902958	0.4155766	0.7481523	0.2835750	0.0231822	0.5693385	0.0161982	0.8076004	0.0644765	0.6046825	0.7380777	0.6006104	0.7288812	0.8573774	0.0120354	0.7340063	0.8009949
