G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.03902665017818324	-0.07121957491029399	-0.48613377489031445	-0.18456067122396547	0.02419480445338437	-0.1622385140279837	0.2317686570253957	0.5424477393542109	-0.40460251059979	0.07368145415960378	0.07254793639430625	0.2028089197155428	-0.15721692717530028	0.26725379860713394	0.11342279545195431	-0.2443113035283291	-0.2818753514529975	-0.035123456150380136	-0.06580414633633458	0.044361837158706605	0.0571685126988238	-0.18978801563287198	0.15543470530613435	0.30422542481172155	0.11407570036388459	-0.029523735795258403	0.04546540598660962	-0.4526537008795767	0.08047479765743143	-0.2904699425700231	0.10668550376720311	-0.15163370332630816	0.1294120205641125	0.32396602856672546	0.22655761748000008	-0.17032195313049006	0.11931857076236561	0.28959522252811076	0.08276770135500028	-0.17834596997021765	-0.02157701838916895	0.4095403539108657	-0.11021010837056062	-0.056207232117271085	0.11659334089004122	0.08999628869836175	0.3042929820900231	-0.020719701933264403	-0.04391039097555836	0.04075543303820761	-0.246322388417907	-0.14941224334954203	-0.0526252238195569	0.2273256922235614	0.12913643299545682	0.3223928361078087	-0.6384917489525663	0.39172091598348086	0.15669509161050965	-0.06550696348388156	0.02164823548190347	-0.2984059763181282	-0.2890933367874769	-0.29186747856132267	0.10365227108812489	-0.15525904335268254	-0.05286918670099704	-0.16279796474073138	0.11235613796686059	-0.27261918625804243	0.009153053944947049	-0.2543712184166413	-0.3426073019990657	-0.16263519690633416	-0.0718039177339413	0.1441859715146312	-0.4063586049025919	0.32323932570356123	-0.4445371067062896	-0.12628161709813207	-0.1375650698782893	-0.49964171859999307	0.04724099694872524	-0.03720601813024704	-0.07133468806245181	-0.09011845675933017	-0.15732912333953614	-0.051334308359135904	0.3594079899933571	0.14497776775060903	-0.3623180007180698	0.009171958312398346	0.25915374448814305	-0.2575499494238318	0.12637210439981464	-0.2340375479984814	0.1910359232616807	-0.26534237587221904	-0.2718494814501371	-0.24475268076528636
-0.2924890553111893	0.2236463028393618	0.11275976770685868	0.20232946949269676	0.3041786256425358	0.42323627754989335	-0.01453024388909362	-0.2939124662098972	-0.3546093490374051	0.14228281808584933	0.18385673130292904	-0.415303642344742	0.3594075787676185	0.05453622887167684	0.2243841424404869	-0.16492076076808557	0.29189686163792383	0.07732124026110189	0.058321753743154556	0.3866238138816967	0.16885634140707945	0.2440084278119242	0.04551671566214033	0.34128192338881846	-0.29229677940538645	-0.3217190040494586	-0.03985891244272615	-0.12279196098521865	-0.20523005928941185	-0.09808608640291656	0.28932323409453464	0.13648089982166847	-0.17460075005971543	0.35339892684588137	0.14114801157249005	-0.20567305148719295	0.23110390867118163	-0.061573185013389764	0.04141148980225368	-0.2354773694387952	-0.7646856700901883	0.3603419453377635	-0.3799491332371582	-0.0843602616568238	-0.051325833836197314	-0.11352483207189006	-0.04883616619969355	0.36078353292812293	0.11299293477864687	-0.11274812165929451	-0.2225298431763025	-0.5071182551880457	-0.003168957130674435	0.08414236104689268	-0.3121207804976657	0.45808463127020044	-0.5130791061610577	0.1619596007854446	0.30930781648500605	0.2695532826034591	-0.0852610545492268	0.06589502802062679	-0.09929656207502602	-0.15024622206431923	0.14414602521321895	-0.24189610926050725	0.4552313204472608	0.13062848562424667	-0.4360401394258109	-0.007618432297390097	-0.011437091174258783	-0.15616268740392447	0.1344048593834875	0.10951973769495281	0.18476150689902898	-0.05179479970183263	-0.11359499360206995	-0.47224612229280516	-0.08404599110173389	-0.12239761291780961	-0.326554747161506	0.14239593428265632	0.2553296620283089	0.3377141636873064	-0.32993983242438574	0.23081565149872738	-0.12243719030573777	0.1330619488307695	0.3817796762485247	0.18623236866045073	-0.19491627834823294	0.10031582125084497	0.07188651074028712	0.24691215688080972	-0.38874851118604575	0.13220771665235456	-0.07856410407761334	-0.14425764373541852	0.2820476549191434	-0.022921084391220106
-0.27931894965711085	0.04373598835850867	0.05466034153761818	0.6789433487604671	-0.5100965990737558	0.035124517649799056	-0.17450328611829866	-0.29141782563453317	0.13363596820414986	-0.1600912110405824	-0.13073020379855585	-0.3341488025521249	0.08113175909358467	0.11046832751959286	-0.4163280580981953	-0.14678938464886412	0.3444628666418651	-0.18115785532227466	0.274186489108218	0.33791961359088546	-0.8114836037819935	-0.1520915093857545	0.12127373309702393	0.427634859864184	0.45898246105946106	-0.29579067625034167	-0.47312116510411295	-0.32373794235919395	-0.06519210885688893	0.4646755974383709	0.31124903087626854	-0.21616622579846564	0.06207762454481124	0.16977487528518298	0.4538160098012259	-0.12493070569987608	0.3811098869035106	-0.10698345473318449	0.49213504845055756	0.21901299311658834	-0.2731110508427152	0.18890208195256855	0.031869210778529194	-0.2523918836602272	0.26356517232191	0.04074050669600213	-0.13657843013146803	0.26391810527546494	0.3427854894247918	0.17010804761623138	0.0709052974071891	-0.17881890847273288	0.3768276694780773	0.14279869041472784	-0.16649340853054304	-0.16898062114839424	0.22852428822434184	-0.08747661247211401	-0.24779369389586473	-0.2708529175023755	0.22569860602656544	0.2069928024982828	-0.23013631072599927	-0.30270307137102487	-0.0195751461395822	0.04159132295950056	0.4546314016645748	-0.14658083385257153	0.02578387990102671	-0.16529782024466547	-0.08912522056575865	-0.12468060569154413	-0.12859840384938304	-0.13743142164866207	0.11090851874840436	-0.1311402733651769	-0.2697752413942607	0.010421669224324989	0.15575644921074375	-0.14689760194459714	0.1488671686269347	0.012770040697525143	0.06599906064497255	0.027064572776358767	0.09381472675316888	0.1543659031711815	-0.3389630806589551	0.12201538726991693	-0.2834701391764404	-0.3138231381467778	0.12015583535201342	-0.42998680097055203	0.11884199147842449	-0.01983647512193986	-0.6109034174473168	0.012345960159258089	-0.2599317410812658	-0.4019423129883222	0.21198025261156614	0.0550795419589346
0.047078553877550895	-0.02259766260846518	-0.08911469592339566	0.08143814365460504	-0.09262703129932641	-0.04082422009326423	0.2804486622602149	0.30614478557674485	0.22777416292927913	0.04813009280972837	-0.14950919430377524	0.09441545539233727	-0.02078572064858917	-0.10807281927497146	0.01480110148357835	0.19213467515412125	-0.30193864698299483	0.04811209971897447	-0.19103605080695205	0.25068957328783636	-0.18690657943539588	-0.04119610938679473	0.20001265680355484	0.13757852924765093	-0.03878383098498348	-0.08842564059445784	0.02045243213104124	0.4060398277368629	0.11423783262447047	0.08901336570051577	-0.47878735886101464	0.20638919059433428	-0.518833208690755	0.08273452207928732	-0.09309477550255645	-0.2802191673275726	-0.05788515114048455	-0.05188002294680867	0.4250346595061581	-0.5582347897920035	-0.02053006435132159	-0.11783984825336295	0.07154869465219664	-0.1297484273990742	0.32931900729042174	0.07644310213902437	0.35963468407816224	0.02082395006456696	-0.20338996166966838	-0.278334980042033	-0.20160866492705296	-0.03956780367656457	-0.13104124611429013	-0.1174383810246851	0.08493809654931761	0.30172287332862563	-0.13995792591804432	0.26268465385600576	0.10165864863663243	0.22808218285296344	0.07857112148085532	0.3149679403599481	0.21356747405487755	0.0663481689585212	0.34173156063035	0.13440133287081363	-0.23578003312594334	-0.18954417087237116	-0.18840615481915807	-0.13930112862596017	0.4616268158664035	-0.2198827258766707	-0.43088176614208845	0.08345799568126364	0.1974300969718018	-0.15770683542443498	-0.41424111241059125	0.6088014808049091	0.24570433445120715	0.004918417478308329	0.21770941771192653	0.08044599627446745	0.0176391274790922	-0.3929963366120602	-0.19982916753265922	-0.21391914460236605	0.1760040139309075	-0.27943723219290034	-0.13866802266592046	-0.1334093401132278	-0.3093347061587905	-0.25566721332225545	9.007093368014621E-4	0.173041685957882	-0.590986684329823	0.1705549672644818	-0.004378601559950267	-0.09193106786617566	-0.030051165636350533	-0.07867342571871278
-0.21885878220612004	0.1377395947399902	-0.40512380654023705	-0.25359475910776025	-0.24450589774211043	0.22211783713282207	0.3078416594190017	-0.2637976140273675	0.19425091613419193	-0.2854425785078202	0.06187781049311121	0.26657481502655045	-0.12623477409517625	0.09761423692412588	-0.47556040466337324	0.21437069682281654	-0.2392783674927901	0.010938737348309607	-0.07499351166309691	0.15182377322588458	0.011409064918003304	0.11292281115928518	-0.03829992972434443	0.3830451233668127	-0.14344419698309097	-0.13898799151953126	-0.18239997215792167	-0.37213294210838815	-0.3140836117504615	0.366009269625879	0.17173648832915994	0.07054425380877115	0.16291550783363976	0.03561164994100411	-1.8693065995957467E-4	0.43498835238175393	-0.12750950552416232	-0.4735640396538461	0.027143956496206274	-0.06753753788109777	0.21283367190772567	-0.37938313394339535	0.14342396355274564	0.12554893487531263	-0.13907541131414214	-0.09205709881883796	0.3226022973975556	-0.31686888440566924	0.25758178483479305	-0.16503380262137374	0.0617370589914906	0.0011894553737772464	0.03414522402320384	-0.2949363939203993	-0.041710750323561585	-0.36370845895307374	-0.2564000078000734	0.1195911002130903	-0.25888360172133007	0.7060006800454203	-0.5181101065184065	-0.14887708848684053	0.011619300481432794	-0.21490083716047984	-0.1882352802366461	-0.33025318758971517	-0.2444545483145752	0.2945384850745541	-0.0533084734944802	-0.007960467127224332	-0.18742774098855924	-0.18715571194078048	0.3143642765146194	-0.08034224351162657	-0.08473379395096788	-0.09430098056418933	-0.1280986149250092	-0.5094243560263052	0.06975569757480957	0.19143993395823924	-0.10479553029561994	0.2206695240690719	-0.4206194101192979	0.03947521407798829	0.16368708753880523	0.020248928357773994	0.07191432235138744	0.25186387991107223	0.18046942651832565	0.5531266934151666	0.032373763979311805	0.334566432465999	0.08087695159989769	0.055851215358343004	-0.5818293258562603	0.06113702483288669	0.27242168070585143	0.04810764651414541	0.14240942133178336	0.055692040522381886
-0.3776549338536825	0.05533536607675393	0.5424998027521354	0.046733938188965325	-0.006945464325749888	-0.08360324347851943	-0.5002708281953941	0.17224213204634248	-0.381238940589277	-0.3179088962293751	0.02360318505132716	-0.15121669548930294	-0.04604130799964167	-0.282728040316537	0.23945093149368504	0.07068734437295514	0.06156139289488954	0.19162053082375935	-0.023672429622564422	-0.029144440492305232	0.3551547500690224	0.3675099780664605	-0.19345074824502087	0.019656281107762113	0.7579013807537042	0.0757678386404314	-0.06282520308010003	-0.3032402828389607	0.1483613385080967	-0.00101176067893109	0.0631155039345018	-0.018203270869530986	0.019184944582155018	-0.035071561240812496	-0.1156168332042055	-0.09723413767931476	-0.1350215472264684	0.4510389685603169	0.34481815312358943	-0.19151656945542864	0.04204325136827887	-0.27303988690459724	0.08672192666701321	0.06779754650871156	-0.005718097803957341	0.17112694355234614	0.06817209007460626	-0.021409812393662866	0.367725498337038	-0.27305900248332826	-0.15643583779031	-0.0408135459339147	-0.10062264255871103	0.4490518913266466	0.09299574775266077	0.14934416745686913	0.025930134442926706	0.05362573724329745	0.2782727850441768	-0.06034577990985208	-0.030179715696714647	0.41822265132436925	0.09141228335633723	0.273698536675805	-0.22272051122071165	0.4704171382259448	-0.2107666816225212	0.23716821064224733	0.21878596556016047	-0.21454474431635168	0.09971198865425941	0.3109717394673019	0.30169189006447616	-0.11730522863194989	-0.3172936195428069	-0.13910421502199707	0.19271456291747008	-0.33216424166385317	-0.20908425788124016	-0.020676043824991785	0.11901126955948355	-0.3918669373021632	-0.4359602955099607	-0.4092326815985004	-0.0867503162649055	0.33557476645018364	-0.06651396437003827	0.2072852658095181	0.5294511410178012	0.3084118949656643	-0.11360061644623867	0.0833370894452221	-0.2653485693302147	0.32673611307198824	-0.11865153737713224	-0.16703186162893832	-0.21363008245285972	-0.2676829355173135	-0.1180321012381524	-0.03997382626610974
-0.009849552050108913	-0.36189795522770846	0.15364201726773283	-0.41919686987752636	-0.04875227357807311	-0.13947949192243445	0.11895401845998532	0.31065719956195864	0.08389954025235809	-0.11789938151937988	-0.4480535733344657	0.1468307546764544	0.07747747048411398	0.18636938847166776	0.27928684366486634	0.23306367253606872	-0.005657930405654723	-0.13210058762080262	0.35288141258480926	-0.4070253227241279	0.0339847513935688	-0.3553668220417799	-0.32398896534148697	0.1745528492305431	-0.03365638212300798	-0.2669005602287754	0.19070389801841722	0.6429850692820838	-0.31632643585994047	0.21297354893507142	0.04424284913435089	0.27985261233440517	-0.18894763262308312	0.09690354693668014	-0.0199545456281146	-0.14943188492787252	0.10303576278623769	-0.1787196567410301	-0.012038782760598037	0.09479760732592622	-0.2640381720664269	-0.32932384594485975	-0.28696069832387083	0.06048341463321982	0.24799785853495904	0.23701312667756377	-0.05843253426693939	0.41789198732703686	0.7120702108103484	-0.08554722239165068	-0.20028222849697422	0.6797388015698259	0.11840129462091205	0.10519526787516519	0.11947868868967827	-0.43024853740179686	-0.0065978442163616285	0.1367036518400577	0.13199764156756805	0.1683290330676656	-0.2167162151343247	-0.0725048540765931	-0.28684700475552394	-0.1373609791877211	-0.20013045494673345	-0.08969005113080217	0.1338396596530455	-0.08807283138206246	-0.16249199107797396	0.008915240733720553	-0.208467531769556	-0.21250739904076918	-0.0835043648786694	0.16576385326987653	0.03107942774720462	0.09419007796498359	-0.2006072410721859	-0.11322357550757596	0.08357254545364626	0.4548968411480877	0.029803447061699302	0.15988309021051877	0.10169468312366668	-0.29394094542160665	-0.16307153398694596	0.06917278754867097	-0.10635909604211083	-0.28568140647626244	0.08224556531497627	-0.433203770976566	-0.4978298634339478	0.04796594513726793	-0.32229344496018575	-0.1552984684029496	0.3110862399835246	0.023677535727383	-0.11140536551955411	-0.14388387624600055	-0.31024656185998406	0.16190425187675855
-0.07476017689860542	0.09937193772252453	0.30029235457087744	0.47237152504320035	-0.4489013769050666	0.03719510186763971	0.1863438730337449	0.1853611447915421	0.12156543160538552	0.010371340687575087	-0.17403585710503264	-0.06501014284067855	0.4790590537098494	0.06363477729246513	0.06363477729246513	0.01735632367584859	-0.13499593711467103	0.5653958708015346	0.2307317644598452	0.2764128867296369	0.4647100040455408	0.11065141581209802	0.01780070920672965	-0.04583408862635197	-0.0018255828638071914	-0.23355008478115769	-0.030525600502047983	0.1347689902154199	0.1617312857706225	0.22555847604204385	0.028485438152548264	-0.08329660508577477	0.07832732360765014	-0.23355008478115769	0.319314939894773	0.09624914451942443	0.04399274889548438	-0.1587107848818417	0.4092858802160432	-0.14342048618121897	0.747984374263043	-0.17640910312060729	0.11423060157185745	0.20021413509889283	0.10918338519887351	-0.01199842650387334	0.2427193064110646	-0.09551050106553241	0.4958719623049634	-0.021629031818510322	0.16876611659218022	-0.14462973004873547	-0.17477156624625392	-0.08137643147012523	0.12413278542247833	0.14500373309400616	0.05988945085115291	0.20738188549263062	0.15347359733475685	-0.10063302616989117	0.04080211937984391	0.04080211937984391	-0.18301853617900002	-0.2606073695646589	-0.40233192563319814	-0.15742817517068697	0.08223004518142976	-0.1537357854036022	-0.07521889637576007	0.19969493084466314	-0.17764039547173482	0.011945006841214934	0.1128118303200668	0.2608306118394339	0.1370330917775029	-8.727711680665429E-4	0.25730450304996005	0.65723832570876	0.3132665383642867	0.108843556763695	0.29977834233446154	0.11162138372544987	0.09941081180503827	0.1274719333937199	-0.36415460880094314	0.01946975564552897	0.2943188833454608	0.20160858268360582	-0.3904710129963624	0.35090568929238053	-0.07854740699517743	0.05452524199432736	0.03178192093409272	-0.00371020954265503	-0.054239640944841884	0.28388900712498244	0.09791213767718879	-0.17237649641754582	0.10853601394354788	-0.09552333098625401
-0.09467655896158582	-0.05856231320901443	0.24034701056659474	-0.10837886386161816	0.03499449048047111	-0.11358372357415691	0.23560502224933774	0.13891044302481945	-0.18795776761750102	0.1226394251411724	0.2273979983562184	0.14001351789828573	-0.12511678223067396	0.26856299529638267	0.1081593872222538	0.06950897696911487	-0.3042178315972006	0.04473887305988221	0.4320909602993483	-0.5759688763030257	0.4264251483821319	-0.22490159837081086	-0.2512271573561326	0.18819410374942197	-0.25201854110385397	-0.23872631705840905	-0.13452096989211806	0.10363639683585485	-0.09020515626081688	0.09067134918112331	-0.19114314272499666	0.41302131908891077	-0.0875265074153086	-0.41113358214107154	0.005539920996431155	0.05880659046111631	-0.49649170753127975	0.13333233444746126	-0.30236474267141383	0.17886568249035814	-0.19138477924749808	-0.48064196059729947	0.07856780115215989	0.20348624399591111	-0.23344308782783058	-0.5186726869354864	0.3215662792827561	0.5009707256761995	-0.5324791540937469	0.20038431002973922	0.16684859697921162	-0.043298564659445093	-0.47086561596356097	0.08442039675629695	-0.23923770243631287	-0.004687332486610993	0.018618102844686055	-0.14043374591679134	-0.21213987998266567	0.06143064566651376	0.0822206962228535	0.271189247666381	-0.11890411651948171	-0.4311817773915806	0.11038416952810953	-0.4260905517195478	-0.04280694515554425	-0.25444540103480756	0.08997362625455926	0.05753139754006035	0.02392596359794991	0.0034480329894141875	-0.20638029178123105	-0.06925406686447777	0.08213365483263786	-0.031166594597599358	0.0534258099165333	0.6487986365881365	0.7493699420156107	0.17889665970650226	0.11725048360373784	0.02572544790117925	-0.051027287327298505	-0.14042374077451258	-0.05825509229548357	-0.0818833590104066	0.28763511891368193	0.5537243733191207	0.22192536726169446	0.04184965647320949	0.0905117573066745	-0.06600397476924733	0.14873747105520035	0.03782755709083172	-0.3690996816229429	-0.015364396833043328	0.0018315197649989127	-0.13512043050294062	-0.23147719394427083	-0.3946574943703444
0.08638765962163547	0.09205260256790837	0.054485647454789274	-0.23062372210811968	-0.1921538766660151	-0.41855328148960746	-0.20460408092743285	0.014129649550314038	-0.18902346604540832	-0.4555633457904601	0.15760739633956894	-0.23406777372632773	0.38412631429215316	0.10039088852698468	-0.09573641175136763	-0.39609358472653877	0.18457399788312778	-0.4483091177803104	0.004209770481383768	-0.05794833216504801	0.10289844016375012	0.022175698577246727	-0.4050307241856268	-0.03921670303926699	-0.17176113682798727	0.3407944564428444	-0.19312123962520938	0.2121399797737885	-0.06504425424978415	0.2616175660063951	-0.09088331996199472	-0.4491011560893805	-0.15535905349897547	-0.01691033268532265	-0.06165192859183605	0.11686698071084908	0.05616305265726818	0.18550075143247877	0.1933232135552768	0.32853904034789283	0.08875828018631675	0.23231138411212576	0.19261784459353604	-0.11236259817568262	0.01605015769964941	0.4394552702594348	0.12333978487118459	-0.22534087967173783	0.11150046780339912	0.24158759613043213	0.19505658489159622	-0.09487093598975976	0.2530688008425872	-0.003392261240940992	0.2408052238745136	-0.2602926707910668	0.20802841669118904	-0.022714372427818	0.3615940405490091	0.09420189929657703	0.17226098731604803	0.18867659956308339	-0.20551417084766466	-0.12616085201212085	-0.1500051244255711	0.32150766439111644	0.041671224854241774	0.42976193957013675	-0.050470840276095136	-0.20102790049211594	0.386964115375639	0.020799918589719118	0.11595797199282663	0.03669188394999226	-0.2649801306245131	-0.21990386590790337	0.041103249275362276	-0.1497813604044672	0.24474849910340069	0.15702084369167424	-0.4513519179672874	0.5248457023625469	-0.24667442154429722	0.24208318398972753	0.38348399051148974	0.2654836275831621	0.2740490492332128	-0.0802596030873487	0.07574051802778588	0.3461043302594395	-0.26363521185412286	0.017035784970811256	0.22580419377595465	-0.15383414898545472	0.346171489901139	0.42191481246659085	-0.10742661186867927	0.3324249954793948	0.12241352442816632	-0.07589889784526498
