"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3726125	0.1032648	0.0733922	0.0040097	0.2369692	0.5018745	0.2303277	0.0617970	0.3568047	0.2201745	0.3593310	0.6254585	0.3139188	0.0877389	0.5163498	0.6574878	0.1127805	0.7274774	0.4422320	0.6846858	0.0536934	0.3314544	0.1160378	0.4151107	0.2606448	0.1672420	0.3115932	0.3677778	0.2715514	0.4002387	0.3105167	0.7066723	0.4278745	0.6363864	0.6857504	0.2830096	0.4322386	0.7163116	0.2835082	0.4693583	0.2050610	0.4566516	0.3702719	0.6157125	0.6440306	0.1385052	0.2974963	0.0409618	0.7578034	0.3434088	0.5155961	0.2854364	0.0615652	0.3293726	0.2586295	0.2177644	0.1722069	0.0073622	0.2648188	0.0993189	0.2501405	0.4031739	0.5649997	0.4912930	0.2259489	0.5480515	0.3233718	0.4715000	0.3204072	0.2892140	0.3250106	0.1692324	0.5740207	0.0735985	0.1463839	0.5177210	0.0661746	0.3293380	0.3320013	0.7041977	0.1595586	0.3381631	0.0121134	0.2797217	0.6295922	0.7047403	0.2647733	0.2200774	0.3759983	0.1206515	0.5893508	0.5296404	0.5041681	0.6833115	0.2828267	0.6846337	0.7086247	0.0890806	0.6421907	0.5614176
50	0.5221873	0.1286861	0.0380579	0.0034287	0.1219049	0.5788354	0.3058903	0.2761560	0.3532108	0.1444613	0.3723476	0.5103534	0.3962268	0.1778879	0.4139568	0.6438821	0.1118221	0.6265718	0.3782467	0.5532238	0.0362597	0.3611536	0.1202179	0.3384501	0.2341420	0.1643893	0.2542325	0.1299598	0.3761608	0.5484329	0.2767264	0.6381139	0.1477956	0.5351574	0.7093805	0.2272351	0.3979624	0.6470961	0.5674416	0.4572171	0.1802504	0.4905868	0.4597518	0.6272376	0.5081523	0.0731655	0.2744619	0.0305408	0.6377776	0.1754192	0.6983018	0.2827812	0.0998857	0.3375123	0.2116874	0.2575683	0.1499762	0.0047403	0.4573373	0.1422950	0.2778688	0.5192658	0.5361886	0.6089455	0.2201373	0.5029042	0.4609881	0.4092056	0.3790693	0.1104539	0.3746456	0.4528903	0.4517696	0.0379495	0.3296744	0.5307067	0.0601032	0.3532672	0.2402009	0.6564104	0.0419979	0.6692807	0.0129038	0.1790288	0.5425158	0.6744821	0.2208121	0.3044591	0.4220301	0.0287257	0.6636156	0.5944090	0.4974530	0.6507114	0.3781230	0.3301947	0.8760356	0.0395309	0.6396229	0.5073288
100	0.5382685	0.1207057	0.0557143	0.0023254	0.1055819	0.5852828	0.2608469	0.3172381	0.3905459	0.1851132	0.3573520	0.4468298	0.2764975	0.2119938	0.4785034	0.6271599	0.0688546	0.7178594	0.4875970	0.4170846	0.0120589	0.3066391	0.1434348	0.3539060	0.2103313	0.1043507	0.2330935	0.0209325	0.3010934	0.6000752	0.2153301	0.6919371	0.1007417	0.6783678	0.5640817	0.2038647	0.4445058	0.5038154	0.5772116	0.5086455	0.2109696	0.5005224	0.5137503	0.5371774	0.4073336	0.0447749	0.3430357	0.0533385	0.6107138	0.1343673	0.6046669	0.1838618	0.0975457	0.3777403	0.1978162	0.2370991	0.1803086	0.0055048	0.3570210	0.1608124	0.3441361	0.4755596	0.6354959	0.5451092	0.1426039	0.5937966	0.5987944	0.3214605	0.2782144	0.0762118	0.2716185	0.4342611	0.5589784	0.0172212	0.4650283	0.4579100	0.0731388	0.3020125	0.2701662	0.5760156	0.0389269	0.6245838	0.0130488	0.1255963	0.6983713	0.6943734	0.2603408	0.3781568	0.4607443	0.0066657	0.5715988	0.6638294	0.4084003	0.5727417	0.6483234	0.2603506	0.5982143	0.0411208	0.7667628	0.4509682
150	0.3919130	0.0712708	0.1282112	0.0117528	0.0915673	0.5849407	0.2462591	0.3990967	0.3377512	0.1003410	0.2771563	0.5519799	0.2717241	0.0959191	0.5723356	0.7208778	0.0859887	0.5747278	0.3681680	0.4073061	0.1303824	0.3057287	0.0566870	0.3554593	0.3354915	0.1064235	0.3038205	0.0066799	0.2958775	0.7221324	0.1328814	0.2803232	0.0912070	0.6926066	0.6481185	0.1675379	0.4534828	0.6627665	0.5234876	0.3673809	0.2890388	0.6143707	0.4231957	0.6422385	0.3959001	0.0191828	0.3954126	0.0244940	0.5329854	0.1253123	0.5943411	0.2700659	0.0916162	0.3966054	0.2845814	0.2077419	0.1113550	0.0105163	0.5260211	0.2787915	0.3207426	0.5973786	0.5559902	0.4426502	0.1734702	0.6640893	0.3658433	0.3415859	0.3086431	0.0836489	0.1646756	0.3629457	0.5665139	0.0410704	0.3778207	0.5370348	0.0777688	0.3126932	0.2480235	0.6679055	0.0396648	0.6530133	0.0128979	0.1526434	0.7055131	0.5733970	0.2277154	0.3821932	0.3793954	0.0058338	0.6500579	0.6054332	0.5075211	0.6208017	0.7325185	0.1608887	0.6231802	0.0738306	0.5982108	0.4491577
200	0.4730741	0.0962218	0.1705937	0.0470098	0.0931231	0.5442678	0.3374140	0.4372986	0.3307689	0.1157824	0.3151520	0.5194906	0.2560750	0.0985419	0.5427046	0.7426354	0.0672604	0.6742988	0.2803317	0.4866149	0.1354977	0.3029242	0.0298107	0.3805870	0.2793184	0.1761450	0.2817508	0.0026107	0.1007080	0.6000243	0.0587530	0.1096072	0.1039009	0.6159754	0.5486061	0.1094421	0.4856648	0.6648204	0.5527832	0.4231772	0.2774638	0.5244821	0.4528500	0.5371378	0.5268764	0.0314457	0.2842533	0.0233233	0.6145345	0.1227907	0.7149117	0.2754069	0.1251462	0.2458361	0.3125085	0.2048867	0.1343216	0.0324537	0.3935582	0.1332681	0.2571568	0.4890445	0.6134547	0.4680781	0.2026262	0.6011698	0.5074158	0.3204057	0.2070281	0.1039801	0.1446217	0.5163897	0.7645846	0.0129099	0.3941912	0.5098598	0.0773124	0.2469159	0.3358464	0.5983181	0.0494452	0.6292430	0.0090046	0.1884852	0.5274460	0.6190204	0.2791613	0.3781405	0.3758258	0.0206989	0.7867461	0.5480474	0.4569971	0.6649234	0.7286486	0.1830839	0.5892633	0.0370217	0.7115195	0.3491792
250	0.3690989	0.1160652	0.0596196	0.0875370	0.1130550	0.4624647	0.3364709	0.4883565	0.2317784	0.0617739	0.2728245	0.5723783	0.2853239	0.1183354	0.5306727	0.6677954	0.0763877	0.6956127	0.2841358	0.3692280	0.1207829	0.2502972	0.0283360	0.3371186	0.3194827	0.1723138	0.2212736	0.0017815	0.0678034	0.4421780	0.0349259	0.0540437	0.0588556	0.6569156	0.6345105	0.1743212	0.5199656	0.6347215	0.4360251	0.4152187	0.2289976	0.4566859	0.5028400	0.6513085	0.4460171	0.0156080	0.3137744	0.0321361	0.5969626	0.1831196	0.6103088	0.2661617	0.1087490	0.2254690	0.3189698	0.2380958	0.1553634	0.0973224	0.4292438	0.1520278	0.2541798	0.5809989	0.7087229	0.3303232	0.1595663	0.6105625	0.4417588	0.3641754	0.1740497	0.0687392	0.0989195	0.4168425	0.5953931	0.0247915	0.3335530	0.5818099	0.0686432	0.3719325	0.3083399	0.5509562	0.0430217	0.6905376	0.0133847	0.2330580	0.5403484	0.6415375	0.2398807	0.3505824	0.3409219	0.0176375	0.6472664	0.6211233	0.5931309	0.6038863	0.6200710	0.2039153	0.5990323	0.0921896	0.7714296	0.3597123
300	0.4997509	0.1113381	0.0325991	0.1041127	0.0849081	0.3224797	0.2897681	0.3947355	0.2949886	0.0828316	0.2361538	0.5867849	0.3036299	0.1155363	0.5135948	0.7228454	0.0961702	0.6898005	0.4153699	0.4543382	0.1411308	0.3157789	0.0636672	0.3819638	0.3280650	0.1794524	0.2121578	0.0008506	0.0794471	0.4491230	0.0347179	0.0134525	0.0447490	0.6252716	0.6091505	0.1107901	0.4741979	0.6145073	0.5325177	0.3863103	0.1890924	0.4547858	0.5368681	0.5805055	0.4785533	0.0340749	0.3123322	0.0589612	0.8070539	0.1442932	0.6486314	0.3075954	0.0457389	0.2911207	0.3008736	0.2382011	0.1576020	0.1182268	0.4790379	0.1283110	0.2619985	0.6405792	0.6892437	0.3627246	0.1891816	0.6241022	0.5238533	0.3300869	0.0756580	0.0819011	0.1249516	0.3779099	0.5980450	0.0223084	0.4168532	0.4769806	0.0542278	0.3479841	0.3031291	0.6486776	0.0588282	0.6548772	0.0118813	0.1668986	0.5735952	0.5408389	0.2987870	0.3317561	0.2302109	0.0226723	0.6281914	0.7241386	0.4526777	0.6813011	0.5464510	0.1357541	0.5637781	0.1114359	0.5002637	0.4496090
350	0.4004692	0.0740876	0.1028471	0.0453390	0.0988285	0.2426381	0.3140246	0.4582104	0.3068112	0.0597798	0.2283406	0.4636899	0.4136115	0.1398752	0.5804759	0.6618806	0.1092686	0.4667600	0.4159739	0.4331968	0.2138982	0.3407024	0.0349621	0.4290811	0.3094739	0.1163549	0.3092943	0.0004868	0.0721660	0.5158397	0.0631037	0.0402396	0.0773061	0.6742387	0.6358410	0.1000693	0.4274362	0.6560932	0.5974579	0.4530250	0.2679438	0.5668360	0.5453208	0.5136027	0.3909608	0.0377926	0.3023416	0.0809475	0.6781147	0.1552046	0.5927576	0.2703522	0.1132534	0.2457179	0.2804057	0.1840177	0.2050147	0.1989392	0.4354802	0.2021198	0.3409887	0.7146099	0.6731669	0.2416361	0.3190583	0.6689836	0.4434182	0.3359303	0.0264847	0.0494010	0.1372478	0.3471398	0.5044264	0.0370730	0.4451715	0.5283740	0.0676274	0.3678110	0.3466116	0.5973322	0.0507481	0.6952588	0.0181081	0.1747570	0.6415933	0.6475637	0.2675137	0.3496179	0.2171831	0.0045188	0.4928744	0.5948530	0.4465062	0.6337923	0.6905209	0.1251110	0.6593015	0.0437850	0.6397090	0.3785987
400	0.3941656	0.1048487	0.0934304	0.0813270	0.0638179	0.3499904	0.2901745	0.4067948	0.3532625	0.0638884	0.1946875	0.5496619	0.3580525	0.1340449	0.4712553	0.5660655	0.1329155	0.7310894	0.5379629	0.4556944	0.1123734	0.2868341	0.0464335	0.3396240	0.2393622	0.1452781	0.3430439	0.0082638	0.0356153	0.4225919	0.0473866	0.0246723	0.0602287	0.7137613	0.7656780	0.1255698	0.5074727	0.5950266	0.5499318	0.4966980	0.2446610	0.5420647	0.5635275	0.6252770	0.4984733	0.0224785	0.2738852	0.0446416	0.6637676	0.1148079	0.6461441	0.2857956	0.0752850	0.3011836	0.3076139	0.2830942	0.1893726	0.1029668	0.4448028	0.1814659	0.2870139	0.6609154	0.5125432	0.1612616	0.2961546	0.6733426	0.4114413	0.2652801	0.0335624	0.0401471	0.0985907	0.4373056	0.5311809	0.0273640	0.4780337	0.4655691	0.0892882	0.3275872	0.2481175	0.6844966	0.0393538	0.6746355	0.0044133	0.2040383	0.5834318	0.5685202	0.2275774	0.3890553	0.2321500	0.0246494	0.5936946	0.5831537	0.4143624	0.6184139	0.6451219	0.1944117	0.6030243	0.0768087	0.6409325	0.3900807
