"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.1170774	0.2913885	0.4896063	0.2346117	0.7195725	0.0751161	0.6870745	0.4258516	0.0130533	0.4442839	0.0068639	0.3947063	0.0333806	0.0153047	0.0199000	0.0778980	0.3236470	0.4679377	0.0705093	0.0046471	0.0662336	0.2332001	0.0921687	0.1006264	0.1875446	0.7190956	0.4754355	0.3269529	0.2127277	0.5578751	0.1507826	0.0073263	0.1656840	0.1032451	0.7559765	0.6678853	0.7338733	0.0994934	0.0704427	0.7145202	0.0562965	0.6295359	0.6193378	0.6168031	0.6926414	0.7969662	0.5533135	0.5505699	0.3994908	0.1509601	0.6735400	0.7228210	0.3335445	0.2400177	0.4471481	0.2600237	0.3186959	0.2093836	0.1217131	0.2568737	0.0323273	0.2511049	0.6489577	0.4750939	0.6008894	0.3004851	0.4668996	0.4252090	0.5308170	0.0168724	0.1886688	0.0277710	0.0311313	0.1303065	0.4660470	0.6824190	0.0342224	0.0762375	0.2412047	0.0244968	0.4379987	0.0898757	0.7647316	0.1302932	0.7587622	0.1554723	0.1366502	0.1305656	0.0177082	0.6432748	0.6736964	0.4777108	0.6700649	0.4877828	0.4238224	0.5708799	0.4173003	0.6399660	0.5473712	0.6650550
50	0.0941526	0.2475649	0.5323329	0.4451413	0.4607385	0.0351780	0.6568989	0.5449641	0.0123454	0.6134724	0.0215788	0.3103269	0.0139057	0.0317497	0.0060597	0.0612891	0.4907527	0.4512698	0.0442421	0.0006080	0.0443713	0.1333969	0.4195537	0.1578512	0.1635397	0.8229674	0.5286512	0.3597500	0.1576313	0.4705588	0.2509480	0.0282687	0.2331182	0.0839814	0.8133280	0.6167202	0.6857576	0.1221836	0.3378343	0.6497076	0.0452647	0.3063346	0.5821644	0.6081029	0.6889367	0.7092480	0.5990096	0.5603652	0.4158931	0.1358460	0.3115576	0.7007093	0.5149487	0.1927143	0.7105639	0.3654770	0.2454401	0.3018115	0.1090649	0.2799499	0.0204255	0.3311609	0.6184372	0.4739743	0.4643961	0.4106441	0.2790316	0.5474917	0.4584504	0.0140336	0.2021278	0.0383047	0.0096419	0.0457110	0.3611867	0.5935208	0.1064468	0.0728479	0.1807483	0.0033515	0.4162782	0.0808639	0.6180435	0.1471976	0.5456928	0.1630864	0.1978002	0.0470495	0.4095432	0.7761119	0.4839372	0.4379562	0.7510243	0.6075657	0.4558559	0.6418354	0.1814822	0.7067298	0.5780200	0.6914309
100	0.0799139	0.2307400	0.5019928	0.3075728	0.3178642	0.0714099	0.6780422	0.4621202	0.0321642	0.5119417	0.0229126	0.4514878	0.0300954	0.0353739	0.0436419	0.1877865	0.6157472	0.4934320	0.0722991	0.0030823	0.0596947	0.1261977	0.3408943	0.1153456	0.1136277	0.8014111	0.4066595	0.4346255	0.1635582	0.5035527	0.2309104	0.0243488	0.1885039	0.1018104	0.5928595	0.7210529	0.6973185	0.0825757	0.3295741	0.6285399	0.0473819	0.3161810	0.6595902	0.7120047	0.6174216	0.7778634	0.6697591	0.6069923	0.4205522	0.1932721	0.2701278	0.6669695	0.5235647	0.2005417	0.6092988	0.4372629	0.1535092	0.2719807	0.0980341	0.1875069	0.0076887	0.3579386	0.7538537	0.4689024	0.4713804	0.3820135	0.4103718	0.4848682	0.5810037	0.0045205	0.0904311	0.0255567	0.0096516	0.0231052	0.3401245	0.4698643	0.0714427	0.0858704	0.1467017	0.0020089	0.5099565	0.1311287	0.5892253	0.2021195	0.5285274	0.1614091	0.1648300	0.0495994	0.3876471	0.6021089	0.4249650	0.3546725	0.6206982	0.4386648	0.5483058	0.5906222	0.1415761	0.5704037	0.5259579	0.6715269
150	0.0550560	0.1177323	0.4638094	0.2373079	0.3034232	0.0546558	0.6661532	0.3402582	0.0093387	0.4287566	0.0553452	0.4047547	0.0150744	0.0155087	0.0626083	0.2112224	0.5683070	0.4996245	0.0556050	0.0186138	0.0641419	0.1709765	0.2552288	0.1968819	0.1119140	0.6294666	0.4595479	0.4270868	0.1427091	0.4531565	0.3003775	0.0137548	0.2184313	0.1241500	0.5718086	0.6252378	0.7270123	0.1051606	0.4820017	0.6332494	0.0383320	0.2325472	0.5773720	0.6709561	0.5445979	0.7257346	0.6638542	0.6226991	0.3966839	0.1526448	0.2001381	0.6815655	0.4628649	0.1906174	0.5944722	0.5202463	0.2281837	0.2692170	0.0531144	0.2420732	0.0096795	0.3023562	0.6334287	0.5202400	0.5215161	0.3754090	0.3305633	0.4801492	0.5260553	0.0125390	0.1313209	0.0228299	0.0126569	0.0077449	0.3221377	0.4899725	0.0739803	0.0832776	0.1740337	0.0073022	0.3703152	0.1887034	0.6401104	0.1983677	0.7101338	0.1531727	0.1171219	0.0585764	0.5626694	0.5591035	0.3573026	0.3197583	0.5361130	0.4264432	0.4378691	0.6190458	0.1588342	0.6847345	0.5944695	0.4922060
200	0.0614333	0.1173821	0.4544825	0.2885112	0.3392526	0.0662828	0.6467718	0.3570158	0.0068843	0.4665976	0.0879627	0.4406056	0.0699767	0.0447190	0.0504923	0.2335698	0.5721278	0.5960887	0.0661863	0.0101837	0.0541773	0.1505310	0.3062586	0.1769543	0.1819590	0.6448155	0.5645298	0.3651565	0.1852907	0.4944480	0.2693042	0.0107883	0.2224325	0.1169573	0.7175668	0.6006217	0.8167516	0.1113686	0.3552468	0.7037438	0.0432444	0.2228296	0.7584474	0.7905403	0.6148062	0.6765568	0.6752857	0.6420571	0.4449491	0.1838022	0.0866237	0.6329832	0.4817036	0.1614748	0.5495823	0.4359650	0.2449321	0.2461233	0.0672480	0.2122123	0.0146144	0.3394918	0.6321691	0.4811223	0.4973126	0.3926540	0.4151711	0.4802344	0.5001557	0.0189499	0.1471904	0.0195021	0.0421085	0.0042067	0.2622982	0.4161364	0.0641305	0.0980581	0.1301216	0.0007545	0.3236232	0.1762218	0.5887258	0.1789132	0.5752515	0.2524647	0.1650173	0.0653175	0.4332771	0.6796291	0.3977170	0.3792185	0.5576954	0.4527699	0.4590913	0.6591874	0.1845989	0.5961868	0.5946445	0.6685811
250	0.0918621	0.0848330	0.5639138	0.2669364	0.2337497	0.1290688	0.7409113	0.3675245	0.0181219	0.4125212	0.2390271	0.4599024	0.0389090	0.0359141	0.1392891	0.2871393	0.6726159	0.5886759	0.0729283	0.0128865	0.0431050	0.1682097	0.4038978	0.2404741	0.1016847	0.5802254	0.4693351	0.4364618	0.1165022	0.5410206	0.2526939	0.0062023	0.1958987	0.1651893	0.6905941	0.6818397	0.7126168	0.0810494	0.4311962	0.6000906	0.0397524	0.1314094	0.6885764	0.8350216	0.8461328	0.7115091	0.5651246	0.5362549	0.4271589	0.1907342	0.1130733	0.6701958	0.5050371	0.1657961	0.5961288	0.3183650	0.2071795	0.3001941	0.0720307	0.2797710	0.0463174	0.2807076	0.6255993	0.4999085	0.5194268	0.1751164	0.3870482	0.4612567	0.4563062	0.0137116	0.1884472	0.0208823	0.0073811	0.0152780	0.3567604	0.3110813	0.0779388	0.0942931	0.2069893	0.0021837	0.3183567	0.1521409	0.6603176	0.2034049	0.5844148	0.1780727	0.1842260	0.0839721	0.5091961	0.6437346	0.3474540	0.3375604	0.6391256	0.4354528	0.4619184	0.6554461	0.1288489	0.6794308	0.5024080	0.5708655
300	0.0535207	0.0544048	0.5578692	0.2762375	0.2830994	0.1077133	0.6977882	0.3604519	0.0052002	0.3812023	0.1769909	0.7088930	0.0953776	0.0599781	0.2165561	0.3510273	0.6794728	0.5689369	0.0651949	0.0485433	0.0574070	0.1381564	0.3607522	0.1975889	0.1022754	0.6315215	0.4375802	0.4003713	0.1819791	0.4695530	0.3385404	0.0229458	0.2425662	0.0806597	0.7482905	0.5740089	0.7367782	0.0753103	0.4522588	0.6196337	0.0550586	0.1625207	0.7113831	0.7700215	0.6860137	0.6986453	0.7530854	0.5712887	0.4840774	0.1812995	0.1229631	0.6385116	0.5610150	0.1962339	0.6565789	0.4538801	0.2085742	0.2400774	0.0874252	0.2622769	0.0303337	0.2542115	0.5391876	0.5120072	0.5103375	0.2724468	0.4053107	0.5445611	0.5013477	0.0177030	0.2336249	0.0109562	0.0005615	0.0059009	0.2459246	0.5010343	0.0864619	0.1075906	0.1350456	0.0007734	0.3409482	0.1868211	0.5289010	0.2228359	0.6253055	0.1649123	0.1707367	0.0680627	0.5263512	0.7492002	0.3563666	0.3558999	0.6791885	0.3809265	0.4893308	0.6191756	0.2425432	0.6229435	0.5690176	0.6839319
350	0.0302945	0.0489018	0.4232619	0.1871409	0.2394346	0.1144865	0.5630809	0.3362597	0.0042899	0.3907847	0.1533921	0.4514885	0.0453061	0.0828444	0.1796960	0.3231313	0.6265940	0.6226059	0.0537845	0.0367554	0.0520639	0.1658769	0.3860546	0.2169119	0.1606510	0.7183548	0.4977719	0.3716327	0.1574123	0.5010070	0.3192374	0.0231152	0.2245415	0.0842501	0.7404473	0.6019715	0.6378671	0.0529195	0.4330290	0.7188518	0.0273952	0.1618696	0.6346344	0.6970193	0.6225548	0.6085019	0.7070759	0.4603233	0.3757784	0.2092417	0.1039701	0.8001509	0.4899298	0.1840579	0.6071536	0.3829756	0.3035019	0.2377901	0.0827742	0.3075171	0.0082337	0.2885244	0.6701221	0.5144773	0.6733059	0.2141718	0.3589146	0.4489607	0.4392576	0.0183113	0.1275760	0.0436296	0.0135025	0.0103734	0.2695774	0.3331303	0.0993051	0.0766520	0.1969590	0.0005062	0.4394191	0.1356875	0.7096681	0.1678518	0.5176355	0.1907384	0.1831302	0.0542172	0.5197433	0.6055512	0.4121975	0.3607923	0.6450851	0.4236757	0.5603567	0.6089672	0.1404579	0.6857187	0.5786807	0.6566068
400	0.0412129	0.0572717	0.5326243	0.2495083	0.2766325	0.1049750	0.8193778	0.3621428	0.0027210	0.4499340	0.2200361	0.5159076	0.0417362	0.1006802	0.2633238	0.4086382	0.6831727	0.6294767	0.0487222	0.0309192	0.0403403	0.1273148	0.3178178	0.1979683	0.2014157	0.8289544	0.5331076	0.4896733	0.1812044	0.5536517	0.3300980	0.0186996	0.1723878	0.0886736	0.7468736	0.6828610	0.7064281	0.0981015	0.4389849	0.6049943	0.0552124	0.1766252	0.7031025	0.7118318	0.7520551	0.7063322	0.5468677	0.6370156	0.4404473	0.2186522	0.1115233	0.6404070	0.3630751	0.2347298	0.5199317	0.3809951	0.3946121	0.2950571	0.1208526	0.2478740	0.0309924	0.2912370	0.6915171	0.5773007	0.6962593	0.2656295	0.2641035	0.4507633	0.5516950	0.0384291	0.1856829	0.0280080	0.0102728	0.0047013	0.3252256	0.3908815	0.0504751	0.1089991	0.1324854	0.0010557	0.2722729	0.1930893	0.6516355	0.2153760	0.5913205	0.1900868	0.1065881	0.1032373	0.5428998	0.7041160	0.3425484	0.3714547	0.5458215	0.3708433	0.4652749	0.6881369	0.1877451	0.6322333	0.5607339	0.5883765
