"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.1283617	0.3915805	0.6178645	0.2662610	0.7723933	0.0103730	0.5714893	0.4006467	0.0779333	0.4378093	0.0169904	0.2743282	0.0001027	0.2045743	0.0405697	0.1673024	0.4765862	0.4325379	0.0388490	0.0009339	0.0335195	0.2446138	0.3206117	0.2876439	0.1935338	0.6445527	0.4364309	0.5084530	0.0253009	0.5989753	0.1993994	0.0141411	0.2033720	0.0858340	0.7486747	0.5137952	0.6469435	0.0328293	0.0857500	0.7215885	0.0042578	0.7650417	0.5573778	0.5745026	0.6277513	0.3882955	0.6720255	0.6426483	0.4377525	0.2007713	0.6701172	0.6394868	0.1169372	0.5003831	0.7001827	0.5495299	0.5941750	0.6369816	0.0929016	0.4184700	0.2165421	0.3658671	0.6408009	0.2215420	0.2215751	0.6057093	0.3601860	0.4781879	0.6698316	0.0202182	0.1847836	0.0202606	0.0169869	0.0760665	0.2278039	0.7754297	0.0691590	0.0681767	0.1504017	0.0004582	0.4090709	0.0878565	0.5829681	0.0763568	0.4521262	0.0020782	0.1546342	0.1266894	0.2100487	0.7259214	0.7372970	0.5520138	0.6120413	0.2137848	0.3182877	0.6025873	0.1391432	0.7247681	0.6478546	0.5995707
50	0.1019114	0.2824548	0.5566728	0.3853383	0.8155602	0.0136721	0.7157877	0.4057681	0.1030024	0.4576792	0.0164141	0.1088532	0.0035429	0.2393031	0.0033554	0.1527424	0.2869133	0.5029154	0.0320673	0.0012260	0.1574010	0.2771960	0.3869790	0.2638718	0.1568344	0.7358321	0.6562800	0.2574302	0.0306938	0.4724110	0.2276194	0.0190389	0.1833961	0.0777027	0.6739881	0.3580458	0.6213853	0.0547413	0.3439820	0.7085588	0.0005674	0.6231446	0.5542942	0.4935891	0.7567117	0.5372758	0.7077385	0.6145776	0.3625986	0.1576228	0.8172365	0.5281200	0.1973032	0.1112065	0.7478634	0.4025968	0.5846809	0.1666361	0.1030501	0.2605778	0.3027559	0.3024620	0.5872615	0.3433705	0.2540395	0.5116005	0.3395019	0.4950830	0.5955054	0.0289522	0.1994747	0.0689637	0.0145109	0.0821156	0.3430487	0.7669961	0.1316833	0.0934256	0.1668566	0.0020394	0.4552268	0.0508424	0.5603479	0.0366036	0.5229201	0.0000469	0.1740770	0.4380311	0.1910729	0.6568028	0.5980265	0.5140517	0.5474643	0.3552237	0.3626640	0.5926939	0.1627672	0.4959456	0.6360129	0.6349764
100	0.0556162	0.3336514	0.4655809	0.3196831	0.6103805	0.0123115	0.6095046	0.4464153	0.0866120	0.3680536	0.0274187	0.1495538	0.0024821	0.1784948	0.0113266	0.1766237	0.3704241	0.3761394	0.0428342	0.0025242	0.1753174	0.2295408	0.4889169	0.2545820	0.1820556	0.6930603	0.6268603	0.1921327	0.0400570	0.4666397	0.2500887	0.0351256	0.2295826	0.0661226	0.5238529	0.5167028	0.6249658	0.0491647	0.4270375	0.5695120	0.0005844	0.6318120	0.5877579	0.5567339	0.7505775	0.4845580	0.6277556	0.5537615	0.3980389	0.1758684	0.6343763	0.6413716	0.1363633	0.0358902	0.7722140	0.5004350	0.5712963	0.1686928	0.0729819	0.2033660	0.2198617	0.2833610	0.6765752	0.3295487	0.2393600	0.5016251	0.5053384	0.4302937	0.7232383	0.0192833	0.1550723	0.0477081	0.0303714	0.0833602	0.2095197	0.6732051	0.1426341	0.0698611	0.1323648	0.0004536	0.4149921	0.2258334	0.4750396	0.0671195	0.5291249	0.0007605	0.1436727	0.5163045	0.1662088	0.6136905	0.5373783	0.6077614	0.4396897	0.2342967	0.3159606	0.6172155	0.1129720	0.4815200	0.6189091	0.6445869
150	0.0452096	0.2263423	0.5035163	0.3360436	0.7489469	0.0088912	0.6548834	0.3035343	0.0485559	0.4941974	0.0202198	0.0810145	0.0000366	0.1814533	0.0063489	0.1702527	0.3661326	0.3985576	0.0920074	0.0023463	0.1637460	0.2950914	0.4934556	0.2993202	0.1152741	0.6154558	0.6395954	0.1535290	0.0488435	0.4052969	0.2631144	0.0105974	0.2166754	0.0868156	0.6433913	0.5660391	0.6736702	0.0510174	0.4560472	0.6684952	0.0023981	0.6267260	0.6030535	0.5381492	0.6777566	0.4685934	0.6262976	0.4965193	0.3534487	0.1716022	0.6809949	0.6061060	0.1365758	0.0664703	0.6113978	0.4021716	0.4545421	0.0910493	0.0740110	0.1636015	0.2868895	0.2657430	0.7705868	0.4597708	0.2972786	0.6796766	0.4978618	0.4888122	0.6568182	0.0226821	0.2051657	0.0832949	0.0135677	0.0849451	0.3097882	0.8109444	0.1265758	0.0617030	0.1149697	0.0003216	0.1357067	0.3043831	0.5982164	0.0423452	0.5413211	0.0001907	0.1143927	0.4275438	0.2391287	0.6112562	0.6842620	0.5573361	0.5407518	0.2247891	0.3784167	0.6886059	0.0782294	0.4491466	0.5216504	0.6057509
200	0.0189818	0.1560751	0.5717296	0.2969039	0.7789532	0.0146587	0.7180482	0.3516020	0.1641225	0.4665178	0.0469945	0.1060954	0.0023277	0.2402826	0.0054729	0.1566319	0.3442093	0.4272985	0.0763426	0.0000000	0.1473180	0.2513734	0.5108918	0.3984762	0.1224146	0.7232793	0.5834718	0.1438281	0.0509941	0.3269381	0.2304190	0.0260352	0.2057566	0.0942520	0.7141441	0.5377703	0.7134820	0.0297423	0.3865203	0.6733908	0.0012601	0.6339890	0.6132446	0.6154486	0.6597518	0.5415790	0.6413566	0.5085997	0.4400101	0.1980727	0.6392926	0.6819317	0.1029690	0.0448693	0.7673000	0.4620168	0.5416345	0.1733163	0.0542653	0.2097421	0.3266355	0.3600686	0.7399815	0.3821606	0.2106986	0.4868392	0.4348548	0.5063201	0.7028762	0.0367467	0.1413414	0.0719306	0.0172188	0.0418686	0.2505881	0.6688042	0.1675746	0.0679525	0.1956436	0.0019170	0.1042722	0.3953911	0.6274427	0.0561456	0.5604313	0.0000145	0.1229724	0.5526751	0.2385587	0.6383464	0.5968809	0.5953258	0.6900563	0.3976695	0.4846073	0.6779190	0.0792631	0.5716666	0.5652700	0.6846618
250	0.0292862	0.3228078	0.5318242	0.2275552	0.7676664	0.0253559	0.6713261	0.4827232	0.0828602	0.3739892	0.0257831	0.1143604	0.0006088	0.1889105	0.0076599	0.2335794	0.3742869	0.5004247	0.0504045	0.0018461	0.2162651	0.2635682	0.5616409	0.3779805	0.1594767	0.6192544	0.7367620	0.0792890	0.0423125	0.3884750	0.2924144	0.0183922	0.1957864	0.1748452	0.7021752	0.4221356	0.6316744	0.0354763	0.4681764	0.5783329	0.0010867	0.8583659	0.5001789	0.5587299	0.6561249	0.5345872	0.5932951	0.4467260	0.3695934	0.1768221	0.5846283	0.6408157	0.1117988	0.0476190	0.6381987	0.4171835	0.6060512	0.1809864	0.0686870	0.1391260	0.2983180	0.3463832	0.5780144	0.3424841	0.2276519	0.6359896	0.4505158	0.5298845	0.6497989	0.0340886	0.1399131	0.0656817	0.0132443	0.0981982	0.2478398	0.7223445	0.1211860	0.0691169	0.1266440	0.0017445	0.0712612	0.3385495	0.4555850	0.0575154	0.5824397	0.0004896	0.1939868	0.6242965	0.2376312	0.5757341	0.5847676	0.4661535	0.6406008	0.3728880	0.4066676	0.6271680	0.0806398	0.5584120	0.5929555	0.6275285
300	0.0181185	0.2261010	0.4840011	0.3013773	0.6291398	0.0136120	0.7392209	0.3420296	0.0462879	0.3076968	0.0161004	0.1228601	0.0001833	0.1638891	0.0115289	0.1915696	0.3451478	0.4962770	0.0669633	0.0003615	0.1751558	0.2746781	0.5757135	0.4708134	0.1524112	0.7637483	0.5245610	0.1230805	0.0356765	0.4305393	0.2072764	0.0340289	0.1524759	0.0761754	0.5583206	0.5113459	0.6829113	0.0505047	0.4473213	0.5928954	0.0000000	0.7117393	0.5721107	0.4876439	0.5441952	0.4378700	0.6396930	0.4203657	0.4565106	0.1722109	0.5456541	0.7983592	0.1361774	0.0380858	0.7050106	0.4826572	0.4073351	0.1514892	0.1056180	0.1195136	0.2851488	0.4073193	0.6401706	0.3638897	0.2877167	0.6926608	0.4489598	0.5757006	0.5541752	0.0256773	0.1708550	0.0855207	0.0287077	0.0595307	0.2050829	0.5917418	0.1900238	0.1022105	0.1792811	0.0000000	0.1107159	0.4745146	0.5203511	0.0572558	0.5842580	0.0000578	0.1152970	0.5464465	0.2154227	0.6944950	0.5179724	0.5556735	0.5319629	0.3469421	0.4290742	0.8059680	0.0633172	0.5267627	0.6021324	0.7379464
350	0.0315337	0.1923697	0.5778637	0.2885543	0.7700482	0.0165905	0.7026682	0.3398401	0.0387789	0.4166062	0.0218094	0.1059884	0.0013107	0.2510536	0.0076691	0.1139396	0.3625496	0.3830066	0.0538125	0.0042365	0.2099123	0.2820975	0.6327213	0.3493762	0.1604719	0.6290849	0.5548176	0.1843452	0.0147846	0.3027871	0.2214345	0.0174781	0.2180618	0.0792388	0.6080852	0.5125242	0.6343420	0.0414612	0.3996566	0.5912905	0.0017892	0.6845248	0.6711066	0.4883166	0.6390358	0.4868315	0.6842849	0.4898385	0.3848367	0.1700722	0.5923281	0.6382508	0.1617745	0.0564436	0.6935762	0.5256565	0.5029370	0.1416739	0.0892455	0.1264289	0.2708784	0.4012372	0.6768974	0.3437512	0.2639932	0.5500282	0.5282438	0.5337772	0.7632334	0.0130535	0.1658728	0.0760394	0.0050509	0.0547732	0.3267039	0.7391459	0.1593112	0.0908613	0.1421263	0.0000000	0.0460998	0.3631600	0.4274186	0.0471370	0.5693055	0.0002421	0.0969510	0.5448914	0.1805274	0.6321093	0.6591341	0.5216125	0.6227960	0.3822245	0.2939551	0.6391373	0.1044342	0.4569667	0.5764219	0.7901073
400	0.0285738	0.1988813	0.6209665	0.2153492	0.6919189	0.0050185	0.6328983	0.3516206	0.1144581	0.3397208	0.0137540	0.1622359	0.0031509	0.2361874	0.0240045	0.1766167	0.2927226	0.4485369	0.0548233	0.0016619	0.2343402	0.3189954	0.5799563	0.4301206	0.1450780	0.6350518	0.6604395	0.1474759	0.0250572	0.3151066	0.1467698	0.0261422	0.1451414	0.0489756	0.7240929	0.5123131	0.6323271	0.0343202	0.4012138	0.4937170	0.0060246	0.6523481	0.5833417	0.5180144	0.6349476	0.5175550	0.5603736	0.3601818	0.3860625	0.1633730	0.5273316	0.7505565	0.1538279	0.0541859	0.6655242	0.4269676	0.4656961	0.1577317	0.0495063	0.1105458	0.2738125	0.2718588	0.7176859	0.4011633	0.2478805	0.6341480	0.5206534	0.4706211	0.5501313	0.0107213	0.1595712	0.0890974	0.0054251	0.0801739	0.2996897	0.7405095	0.1504055	0.0724156	0.1303160	0.0004215	0.0414452	0.4570655	0.5558911	0.0914006	0.5552499	0.0003141	0.1081913	0.4207697	0.3062712	0.6399270	0.6773099	0.4927051	0.5841805	0.4358432	0.4043391	0.7521648	0.1261686	0.4358771	0.5006551	0.6515164
