"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4880262	0.1456281	0.0810265	0.0202580	0.2016693	0.3937901	0.3275692	0.0292672	0.4110860	0.1816475	0.4222590	0.6769734	0.3225813	0.1266022	0.4247041	0.7326912	0.1101583	0.6176892	0.4222079	0.6502731	0.0710676	0.3290670	0.1653360	0.3691033	0.3286678	0.1734804	0.2958138	0.2670026	0.3603698	0.4293785	0.2944949	0.7149209	0.4397494	0.4939776	0.6454919	0.2630346	0.3993666	0.6433593	0.3022194	0.4237667	0.3213146	0.5231803	0.3724730	0.5910668	0.6028354	0.1433658	0.3031932	0.0280255	0.6321940	0.3159514	0.6877489	0.3251399	0.1070807	0.3335877	0.2854276	0.2561266	0.3391373	0.0050315	0.1788746	0.1023110	0.3640532	0.5213168	0.7863355	0.5241810	0.1917954	0.5609388	0.3953152	0.5252480	0.3178040	0.3678743	0.2829727	0.3050282	0.5539525	0.0777481	0.1099844	0.6060139	0.0865155	0.3721827	0.2962611	0.7072865	0.1383141	0.3576737	0.0475492	0.2003363	0.7229168	0.6314132	0.2283306	0.2359529	0.5202234	0.0557429	0.7054849	0.6874177	0.6315677	0.6941949	0.3223883	0.7459098	0.6107299	0.0853802	0.6164609	0.6016455
50	0.4303352	0.1027483	0.0403449	0.0749111	0.0955754	0.5296654	0.3897204	0.0258166	0.5293798	0.0717671	0.4151686	0.6640630	0.3982928	0.0982405	0.5273863	0.6176221	0.0835591	0.6158688	0.4729283	0.6901074	0.1190864	0.3934372	0.2084431	0.3007873	0.2612901	0.1146037	0.2718182	0.2320059	0.3405648	0.4950407	0.4278642	0.5886926	0.4585653	0.6257104	0.6593935	0.1031284	0.6116257	0.7216803	0.4178563	0.5513684	0.2096840	0.5287447	0.4759588	0.4810561	0.4797783	0.0491648	0.2647055	0.0433001	0.6699715	0.2636032	0.8089370	0.2168206	0.0600613	0.3003457	0.0657692	0.2412863	0.0820980	0.0004293	0.1702318	0.2676325	0.2903203	0.6263055	0.4413963	0.5388830	0.1843044	0.6099753	0.3445834	0.4054122	0.3849701	0.1984952	0.3010847	0.3703555	0.4683465	0.0251481	0.1526022	0.5203499	0.0504871	0.3490506	0.4061890	0.6160013	0.2604773	0.4455892	0.0326221	0.2626438	0.7036608	0.6294066	0.1475700	0.2091945	0.4586743	0.0304159	0.6320258	0.6400374	0.6200048	0.6323811	0.3866119	0.6569844	0.6903413	0.0772502	0.7263130	0.7109662
100	0.5155911	0.1161014	0.0219176	0.1393961	0.0942581	0.5142423	0.3390427	0.0481699	0.5692233	0.0410791	0.4632559	0.5778128	0.3227334	0.1079432	0.5626107	0.7025103	0.0950593	0.4744593	0.4616809	0.7484235	0.2395344	0.4479202	0.1703112	0.4316336	0.2487656	0.1219037	0.3390543	0.2239393	0.3479276	0.4550445	0.3643609	0.6123994	0.3888121	0.6490319	0.6277327	0.1223829	0.6959421	0.7810957	0.4859009	0.4841288	0.1962129	0.5224287	0.4614565	0.5575588	0.4082760	0.0441543	0.3992670	0.0470539	0.7703895	0.2900787	0.6639085	0.2106071	0.0644778	0.3617528	0.0524770	0.2536499	0.0512968	0.0069598	0.2787946	0.2446305	0.3210223	0.6328353	0.3439003	0.7269631	0.1907078	0.5285855	0.3239743	0.5090920	0.5571767	0.3216739	0.4161488	0.5216173	0.4676046	0.0132647	0.1785085	0.7600274	0.0443926	0.3625701	0.2339350	0.6986420	0.1761205	0.3622031	0.0069553	0.1590670	0.6379517	0.6026072	0.1003163	0.2810562	0.4015360	0.0143327	0.6271256	0.7329017	0.6473715	0.6759907	0.4292997	0.7240350	0.6523972	0.0632627	0.6276453	0.6502297
150	0.5907387	0.1353097	0.0345456	0.1724193	0.0248752	0.6196222	0.2962096	0.0335066	0.5627126	0.0069125	0.3894708	0.6754895	0.2907546	0.0946400	0.6323390	0.6292233	0.1288682	0.5146403	0.5044897	0.6573531	0.4579207	0.3648044	0.1427546	0.3807649	0.2802563	0.1574421	0.2624658	0.2724249	0.4585542	0.3690862	0.4907662	0.6100602	0.3902167	0.6507891	0.6576637	0.0949519	0.7624620	0.7102748	0.4528479	0.3606196	0.2487283	0.4880338	0.5509462	0.5667202	0.5275180	0.0511878	0.3399561	0.0391910	0.6434671	0.3592015	0.6944188	0.2677432	0.0553436	0.3810966	0.0231622	0.2135355	0.0225189	0.0000345	0.2288230	0.1913185	0.2947657	0.5506161	0.3099981	0.5788143	0.1991682	0.7006017	0.3691119	0.6246800	0.5786639	0.3433067	0.3705054	0.4701155	0.4145129	0.0093656	0.2093092	0.6555592	0.0375929	0.3300739	0.2764945	0.7086574	0.1550697	0.3336616	0.0097518	0.0677460	0.6424611	0.6875138	0.0535354	0.2245115	0.6181869	0.0108334	0.7244345	0.7586016	0.5712644	0.6573716	0.3333229	0.7255248	0.6303767	0.1520663	0.6426885	0.6498603
200	0.5750071	0.0995650	0.0448275	0.1409983	0.0421274	0.5993060	0.3595275	0.0440041	0.5571585	0.0008073	0.4289004	0.6675528	0.2444651	0.1424886	0.6473193	0.5328035	0.0838494	0.6624144	0.3428212	0.6635609	0.6000499	0.3615402	0.2170768	0.3430677	0.4142077	0.1175865	0.2270536	0.2875555	0.4876181	0.5184122	0.3978596	0.8174659	0.4439621	0.6034701	0.7807826	0.0456804	0.6585974	0.6895089	0.5712097	0.4238347	0.2881417	0.5328062	0.3939557	0.6081994	0.4936003	0.0215841	0.3452910	0.0412161	0.6443910	0.3385670	0.6619697	0.3150202	0.0559723	0.4056009	0.0093338	0.1851934	0.0127151	0.0019089	0.2161700	0.2675004	0.2983647	0.5913387	0.3695627	0.5682500	0.1666322	0.5907186	0.3814065	0.5146864	0.5305135	0.2726824	0.3985279	0.5329858	0.4334781	0.0042200	0.1780386	0.7941123	0.0486906	0.3376810	0.2248660	0.6852768	0.1597806	0.4215435	0.0074036	0.0511436	0.8121172	0.7183853	0.0702220	0.2462912	0.5487120	0.0126281	0.6766092	0.7027440	0.6297467	0.6233405	0.4299369	0.7262867	0.7166241	0.0944558	0.7535783	0.6855334
250	0.6030417	0.0794798	0.0839782	0.1264145	0.0382905	0.4880728	0.4189979	0.0289445	0.6505547	0.0020373	0.4472944	0.6755685	0.2944125	0.1070312	0.5286954	0.7465002	0.0682513	0.6125785	0.3400937	0.6685415	0.5963273	0.4359308	0.2246540	0.3439430	0.2968155	0.0970595	0.2594523	0.2912760	0.5448287	0.5027213	0.4300793	0.6566927	0.4099672	0.5951980	0.7260929	0.1218723	0.6520135	0.6823605	0.4969072	0.3393750	0.2308094	0.6244870	0.4278633	0.6249310	0.5387781	0.0465248	0.3972214	0.0343541	0.7375976	0.3573272	0.6876188	0.2022327	0.0909501	0.3581373	0.0011422	0.2904279	0.0496366	0.0007944	0.2419961	0.2653729	0.4475041	0.6348279	0.3936372	0.5714757	0.1582909	0.6760033	0.4069780	0.6071600	0.6947650	0.2942458	0.3574764	0.4061934	0.4978102	0.0068863	0.1750441	0.6220486	0.0280846	0.3312358	0.1440422	0.7666315	0.1630633	0.3920152	0.0014811	0.0612300	0.6904753	0.6423531	0.0931600	0.2240233	0.6178944	0.0018709	0.6171982	0.5755914	0.6508951	0.6059554	0.4856280	0.6774350	0.5861474	0.0872128	0.6633591	0.8728176
300	0.3241414	0.1293016	0.1856571	0.1106033	0.0339883	0.4447047	0.3252916	0.0694216	0.4860681	0.0008324	0.3806249	0.8345029	0.3119704	0.1552869	0.5394014	0.6635507	0.0957260	0.6425039	0.3665952	0.6576790	0.6532294	0.4131085	0.2300366	0.2810633	0.3080821	0.1369073	0.2828391	0.2870974	0.3053542	0.4104860	0.3791280	0.6600926	0.3605455	0.6019525	0.5917768	0.0987813	0.5879959	0.7633908	0.5120123	0.3344954	0.2500479	0.5869082	0.4324511	0.4677771	0.5646744	0.0379762	0.4489814	0.0152300	0.6968522	0.4151658	0.6772394	0.2635777	0.1122899	0.3095991	0.0116687	0.2372714	0.0478524	0.0006240	0.1627462	0.2227367	0.3421794	0.4894442	0.6090508	0.6834417	0.2216488	0.5791533	0.3937464	0.5764418	0.5249377	0.3043830	0.3552656	0.4961784	0.5291410	0.0037522	0.2292059	0.5952503	0.0411079	0.4021712	0.1785143	0.7456260	0.1859887	0.2756868	0.0064621	0.2902854	0.6028152	0.6597272	0.0252514	0.2956064	0.4403263	0.0068402	0.6057422	0.6202535	0.6654793	0.6866628	0.5046026	0.7786296	0.7155846	0.1460779	0.7594562	0.7422179
350	0.2035940	0.0791441	0.1882964	0.1980304	0.0601994	0.4866562	0.3602992	0.0649627	0.5281976	0.0006876	0.5411504	0.6870991	0.2501514	0.1092958	0.5233916	0.6688707	0.1108134	0.5012807	0.3845508	0.6194148	0.6756441	0.4366076	0.2001808	0.4145322	0.2516581	0.1545822	0.2272265	0.2749037	0.3022526	0.5064284	0.3376662	0.6139222	0.4042772	0.5623410	0.6353731	0.0422694	0.6034264	0.6468088	0.4815877	0.3524913	0.2910428	0.4264688	0.5473582	0.5863931	0.4719276	0.0378540	0.4465490	0.0387857	0.6239822	0.2808188	0.7314571	0.3232014	0.1618962	0.4216969	0.0028939	0.1709862	0.0433898	0.0074874	0.1616559	0.2508534	0.3598010	0.6131184	0.4128515	0.7444126	0.1497698	0.6376110	0.3613365	0.4678710	0.5465664	0.3154649	0.3554365	0.4572930	0.5297210	0.0040629	0.1901745	0.6368811	0.0706932	0.3448431	0.2289537	0.6649954	0.2007467	0.3413289	0.0176652	0.4393623	0.5807285	0.6016907	0.0307781	0.2671467	0.5478405	0.0041993	0.6970495	0.6427915	0.6602991	0.7427852	0.5340497	0.6052730	0.6455532	0.1053930	0.5463939	0.8863646
400	0.2311644	0.1320988	0.0781475	0.2838364	0.0819102	0.5505065	0.3305121	0.0781799	0.5608014	0.0026128	0.4875077	0.6201831	0.2513206	0.0912477	0.5451765	0.7147833	0.1147951	0.6186764	0.3877194	0.6408765	0.5862750	0.3888927	0.2037556	0.4050385	0.3397470	0.1486743	0.2203191	0.2484925	0.2621667	0.5800813	0.2925837	0.6343534	0.4290099	0.6067916	0.6987551	0.0500502	0.5618767	0.6618931	0.4965252	0.3546689	0.2311478	0.4874979	0.5480778	0.5464333	0.5650624	0.0725474	0.5181792	0.0261143	0.6541040	0.3762577	0.7686854	0.2501641	0.1307884	0.3809199	0.0086959	0.1744115	0.0169338	0.0107464	0.2094246	0.2240484	0.3713288	0.6673227	0.3550793	0.5575498	0.2022291	0.6286306	0.3601843	0.4818992	0.5324593	0.4666290	0.3847093	0.5196355	0.3767260	0.0000359	0.3125764	0.6784323	0.0612903	0.3521766	0.2096618	0.6767385	0.1671682	0.3709567	0.0041952	0.5064770	0.6843830	0.6221047	0.0525480	0.2808770	0.4125175	0.0021005	0.7303748	0.6034784	0.7199037	0.5389641	0.4968247	0.6168220	0.6230636	0.1589933	0.6885709	0.5982675
