"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3705481	0.0170765	0.7252155	0.2408872	0.1371726	0.5128137	0.1467585	0.2246533	0.3806352	0.5201421	0.4817552	0.6451125	0.3829223	0.3645579	0.3013842	0.0303539	0.5046024	0.6482587	0.5870437	0.2796902	0.6330538	0.6234329	0.5722829	0.4479224	0.3683881	0.3402250	0.2987771	0.6461408	0.6843635	0.3459397	0.2968726	0.0614664	0.1263363	0.0183361	0.0018990	0.5463677	0.0855008	0.0260610	0.5565838	0.3522879	0.7510837	0.7362667	0.2539471	0.0597876	0.4142695	0.4879232	0.7544622	0.0746135	0.2223584	0.3637240	0.5283940	0.4916329	0.6919379	0.5633963	0.0231220	0.5341711	0.6792813	0.6863766	0.3035534	0.1260864	0.0604538	0.2549601	0.7887242	0.1023213	0.7351929	0.4948008	0.5532078	0.6580164	0.7471150	0.6070329	0.0904038	0.1454790	0.6941079	0.7231934	0.1317660	0.7710734	0.5818011	0.0144123	0.6425031	0.1956524	0.5480089	0.0002569	0.5163904	0.5939604	0.0078472	0.1514644	0.3381901	0.4036460	0.5323916	0.0081857	0.5401734	0.6377426	0.0614751	0.0312525	0.0094377	0.5897678	0.6670941	0.1189035	0.6179058	0.2066032
50	0.2545800	0.0127493	0.6558074	0.2180191	0.1035255	0.4563680	0.0273340	0.2095788	0.3167256	0.5714880	0.5661081	0.5133261	0.4234805	0.2694032	0.4087689	0.0969391	0.5708535	0.2404277	0.3489572	0.3090029	0.4856673	0.6159279	0.5985195	0.3019935	0.2866720	0.3442148	0.3247181	0.6111202	0.3914049	0.3724236	0.2593581	0.0248634	0.1155733	0.2408821	0.0018537	0.4108154	0.3233016	0.0213279	0.5640426	0.3991041	0.6448221	0.6746243	0.3097160	0.0494937	0.4583686	0.5243872	0.6578750	0.0285966	0.3108683	0.2843269	0.6087938	0.5083815	0.3760728	0.5511577	0.0408301	0.4748485	0.6198826	0.4918513	0.3932553	0.1446049	0.0661135	0.2373982	0.7715939	0.0323643	0.7442976	0.4471104	0.6375289	0.5162004	0.6668627	0.5513034	0.0428997	0.1502299	0.5770837	0.6430430	0.3244579	0.6572972	0.5646828	0.0311643	0.7266360	0.2199552	0.6331229	0.0028255	0.3854252	0.6147819	0.0117251	0.1869877	0.2634164	0.0768603	0.3962792	0.2504630	0.4744856	0.7300899	0.0567021	0.4771512	0.0148965	0.5913478	0.6996553	0.0569536	0.5680418	0.2484500
100	0.3829575	0.0188604	0.5397399	0.3196898	0.1854472	0.4082029	0.0070559	0.2619806	0.3118194	0.5946100	0.5009523	0.4399030	0.3234008	0.2209996	0.2466553	0.1899657	0.4308493	0.1376667	0.2287424	0.2290964	0.6309005	0.5884054	0.6535630	0.3060893	0.3033883	0.3466100	0.4622731	0.6510878	0.4384672	0.4648666	0.3730134	0.0603503	0.1307091	0.3251254	0.0036898	0.3617412	0.3696026	0.0465693	0.5778375	0.4884192	0.7355766	0.6542048	0.3615094	0.0326312	0.4418047	0.5902162	0.6400164	0.0395049	0.2336153	0.1714234	0.5262692	0.3658489	0.4525377	0.5130221	0.0903955	0.3028389	0.7117045	0.7213199	0.2915097	0.1171846	0.0953905	0.1888908	0.6387402	0.0020638	0.7037156	0.4714720	0.6921220	0.5626619	0.6752561	0.6480586	0.0573782	0.1239825	0.7158478	0.6462478	0.3239357	0.5814757	0.5812510	0.0112641	0.7968971	0.2427350	0.5907263	0.0025089	0.4597114	0.5426687	0.0229056	0.1497179	0.2795437	0.0579297	0.6306413	0.3892222	0.2726146	0.5432387	0.0136822	0.5449803	0.0147985	0.5939371	0.5724123	0.1631880	0.5096226	0.2720429
150	0.4973068	0.0139063	0.7314257	0.3029230	0.1220995	0.4240203	0.0021820	0.1975899	0.3214093	0.5574759	0.6316135	0.4738824	0.3515966	0.2026095	0.3495997	0.2209985	0.3944425	0.0571740	0.2406507	0.2871088	0.5048688	0.7490231	0.6922360	0.3515152	0.3037256	0.4213523	0.4857676	0.6211028	0.3693900	0.5295157	0.2679034	0.0501239	0.1517598	0.4490368	0.0099968	0.2425384	0.4753955	0.0477388	0.6908628	0.4080949	0.6267633	0.6042474	0.2682460	0.0479920	0.3991514	0.5579193	0.6563625	0.0666718	0.2751084	0.2277276	0.4949783	0.4450405	0.4554544	0.5360386	0.1669349	0.3019090	0.5968072	0.5547513	0.5220505	0.1572204	0.0516314	0.2102683	0.7278196	0.0163390	0.7049994	0.3648565	0.7621101	0.5194890	0.5610972	0.6184463	0.0261452	0.1234808	0.6511684	0.6680355	0.3329890	0.6906672	0.5738653	0.0082849	0.6748940	0.1895485	0.6734798	0.0004867	0.4966044	0.6706673	0.0070628	0.1831917	0.3311555	0.0379733	0.5029714	0.3320793	0.2426870	0.6016637	0.0329243	0.4868259	0.0143396	0.7145189	0.6378707	0.0815675	0.5056607	0.3193609
200	0.5603955	0.0099043	0.5593805	0.4591515	0.1354347	0.3083869	0.0002178	0.1762750	0.3093351	0.5418418	0.5734231	0.5310493	0.3259125	0.2631433	0.3087356	0.2494938	0.5740627	0.0752100	0.2298582	0.2501563	0.4996865	0.5194292	0.6224625	0.1851455	0.2377927	0.4629670	0.5141464	0.5740182	0.3894171	0.5944643	0.1258833	0.0758293	0.2235255	0.4727781	0.0093508	0.2231643	0.4596472	0.0442266	0.6895063	0.3858937	0.6574091	0.6463277	0.2985822	0.0230285	0.4087009	0.5556239	0.6778940	0.0229165	0.2847714	0.2188010	0.5503724	0.3528040	0.4074252	0.4533353	0.2870363	0.2604238	0.5796643	0.5941436	0.3048857	0.1181328	0.0636465	0.2161013	0.6719368	0.0151969	0.6807604	0.5326909	0.5642468	0.5502396	0.6148291	0.6689263	0.0452990	0.0806850	0.7284713	0.5275488	0.2747769	0.6594466	0.5452960	0.0219362	0.5754435	0.2264940	0.6050935	0.0002192	0.3635400	0.4760156	0.0009925	0.2947981	0.3516778	0.0430087	0.4076856	0.3308343	0.1348503	0.7335133	0.0364228	0.6549812	0.0049252	0.6684516	0.6173318	0.0675392	0.5521717	0.3635054
250	0.6859650	0.0061456	0.7030513	0.4107548	0.1204491	0.3479072	0.0000050	0.1131198	0.3682076	0.4819884	0.4745643	0.4554575	0.3279014	0.1937701	0.4448204	0.3077235	0.6024455	0.0524030	0.2077089	0.2403663	0.4985958	0.6792162	0.6365283	0.2008484	0.2920971	0.4004766	0.4648288	0.5626783	0.4409229	0.4710458	0.1572672	0.1003306	0.3135978	0.3722401	0.0045235	0.0877146	0.5222167	0.0583550	0.7523258	0.4299324	0.5841491	0.7199530	0.2347862	0.0339319	0.4088686	0.6188951	0.6765834	0.0369923	0.3252388	0.1971852	0.4623809	0.3361596	0.3938334	0.4743489	0.4062691	0.2285382	0.4809846	0.4781747	0.4085200	0.1253793	0.0523859	0.3393182	0.5736972	0.0067016	0.6361387	0.5083225	0.5598376	0.5523206	0.6404738	0.6117796	0.0192742	0.1102518	0.6527351	0.5883200	0.2602658	0.5764464	0.6131823	0.0272413	0.6159083	0.2945395	0.6257781	0.0000000	0.4441576	0.5887698	0.0091317	0.2042469	0.3587703	0.0835686	0.4660154	0.4059271	0.1944416	0.6705581	0.0489517	0.6036222	0.0073049	0.5961578	0.6028703	0.0558489	0.5001773	0.3499972
300	0.5248859	0.0057830	0.5723541	0.3966533	0.1220180	0.3034242	0.0000594	0.0729448	0.2809623	0.4344067	0.5704834	0.4819991	0.2988728	0.1807783	0.2632621	0.3152014	0.6920529	0.0551773	0.3411070	0.3141410	0.4947769	0.6073189	0.5899949	0.3456409	0.2324933	0.3526012	0.4682023	0.6548215	0.3436515	0.4622224	0.1027579	0.0455587	0.2395924	0.4643198	0.0009903	0.1147531	0.4565041	0.0533021	0.5161982	0.3563511	0.7944050	0.5688083	0.2568655	0.0184980	0.4783176	0.4654234	0.5682206	0.0301217	0.3069618	0.1719435	0.5457866	0.3430788	0.4263318	0.3911482	0.4480442	0.1724279	0.6539124	0.4896689	0.3057333	0.1261540	0.0527545	0.2835552	0.7520357	0.0108569	0.6942197	0.4155451	0.7253006	0.5869662	0.6378362	0.6277821	0.0303204	0.1904594	0.7752107	0.6132286	0.3030120	0.6854392	0.5535773	0.0159511	0.6577414	0.2203048	0.6958756	0.0000000	0.4359940	0.6134574	0.0128175	0.1761232	0.4160324	0.0365697	0.4465268	0.3678829	0.0972505	0.5401843	0.0630258	0.5086222	0.0397327	0.6326881	0.6549010	0.0204468	0.4900216	0.3435021
350	0.7099783	0.0074307	0.5926327	0.3671908	0.0768987	0.2330206	0.0000754	0.1230284	0.3930359	0.3843626	0.4794004	0.4570634	0.3486987	0.2120565	0.3294943	0.2986146	0.6482747	0.1569916	0.2409635	0.1843879	0.5410289	0.5278665	0.7194310	0.2870834	0.1776320	0.3865433	0.4733334	0.6590420	0.2675685	0.5191645	0.1592563	0.0936922	0.2996523	0.5100796	0.0058197	0.1073711	0.5247777	0.0222010	0.5180555	0.4469863	0.6462717	0.7869050	0.2938369	0.0452312	0.4620523	0.5671485	0.7319560	0.0409094	0.2420464	0.1907420	0.5968525	0.4172745	0.3500679	0.5219969	0.4702081	0.0901557	0.6028095	0.4435229	0.4123710	0.1603918	0.0294422	0.2468695	0.6827975	0.0040889	0.5957122	0.5157790	0.6043155	0.5090851	0.5795734	0.6476454	0.0541638	0.1325989	0.7700993	0.6438550	0.2270831	0.6831049	0.6532584	0.0206658	0.6180408	0.1885181	0.6917883	0.0008117	0.4249435	0.5964906	0.0248057	0.1931170	0.3565240	0.0530288	0.3325596	0.3867719	0.1456258	0.6896673	0.0539169	0.5240816	0.0054213	0.6024795	0.6786673	0.0176104	0.5554600	0.3701618
400	0.6035205	0.0140212	0.5841187	0.4286328	0.0495672	0.2434586	0.0004342	0.0727219	0.3370878	0.5294584	0.4758496	0.3772785	0.3335335	0.1738736	0.2926331	0.2924594	0.4849486	0.0519867	0.1910289	0.2486684	0.5801864	0.6483051	0.5747848	0.2438456	0.2109947	0.3968640	0.4638261	0.6404318	0.3730433	0.6683682	0.1697860	0.0552824	0.3018026	0.4114746	0.0036652	0.0501483	0.4530193	0.0247670	0.6586385	0.3251823	0.6488433	0.7585456	0.2995097	0.0371529	0.4393397	0.6364132	0.6657646	0.0370580	0.3041769	0.1952682	0.5765084	0.3940028	0.3733289	0.5548590	0.3394627	0.1485583	0.5149483	0.5605127	0.3886353	0.1303825	0.0600570	0.2636387	0.5924066	0.0157572	0.7166418	0.4666984	0.6806379	0.5616587	0.6347202	0.7724300	0.0195519	0.1549678	0.6679730	0.6502268	0.2463121	0.6052243	0.6845013	0.0172462	0.5764054	0.2769632	0.6293159	0.0002670	0.5291089	0.5371959	0.0062155	0.1837850	0.3488747	0.0353540	0.2790687	0.4814816	0.1320477	0.6727454	0.0149810	0.5958458	0.0070798	0.6668154	0.5277351	0.0246369	0.4866887	0.3735795
