"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3545967	0.1271892	0.0690998	0.0090325	0.1872761	0.5447691	0.2306792	0.0336941	0.4051759	0.1216900	0.5119644	0.7398440	0.2813659	0.1042915	0.5821650	0.7306984	0.1276783	0.7264234	0.2976332	0.6495609	0.1177596	0.3444371	0.1405003	0.4400750	0.2535726	0.1719501	0.2706633	0.2763115	0.2553056	0.5625300	0.2423438	0.6439187	0.4888524	0.6664859	0.8864311	0.3288394	0.5101650	0.6795694	0.3998373	0.5006138	0.2039640	0.6115684	0.4861758	0.5275870	0.6533642	0.1710249	0.3861437	0.0310619	0.7985970	0.4173133	0.6903953	0.3828480	0.1105577	0.3107147	0.4312596	0.2831334	0.3416021	0.0308020	0.3266254	0.1237461	0.4277218	0.5095582	0.8409172	0.6298384	0.2147622	0.6856936	0.4774735	0.4348998	0.2487762	0.3605108	0.3301972	0.2698562	0.4943728	0.0522657	0.1784776	0.5377853	0.0636719	0.3853508	0.3152138	0.6884304	0.2033777	0.3438906	0.0214646	0.1762655	0.5611030	0.7461264	0.2607819	0.3073066	0.4436738	0.0907226	0.6918635	0.7377532	0.6873526	0.7314379	0.3863748	0.6697847	0.7817142	0.0867380	0.6842534	0.6160179
50	0.1153215	0.1393445	0.0641010	0.0167246	0.2226854	0.7512148	0.3521274	0.0141260	0.1631063	0.2801004	0.1795949	0.1844726	0.3691849	0.4779411	0.4575208	0.8426099	0.1293904	0.7524497	0.7249007	0.6652890	0.0761577	0.6058759	0.2001620	0.4609554	0.2916615	0.1566961	0.2384783	0.2801386	0.3753126	0.5536790	0.3006792	0.6557267	0.4485176	0.6178486	0.4257973	0.2181926	0.4328239	0.4924729	0.4493746	0.3692818	0.1806238	0.5943950	0.5017189	0.5480452	0.5432423	0.0828744	0.2883905	0.0015015	0.7520905	0.1619544	0.6619165	0.4111671	0.2511440	0.5051460	0.2274557	0.1067456	0.4667842	0.0097428	0.3775449	0.0795788	0.3319286	0.5033247	0.7379709	0.5483546	0.0791661	0.7114719	0.3724344	0.5154235	0.2332833	0.3783183	0.3804380	0.2033218	0.5277306	0.1755597	0.2172641	0.6185403	0.0878586	0.1165671	0.1215243	0.8180713	0.2197900	0.2514387	0.0035900	0.2614086	0.6682844	0.7741080	0.3138072	0.2420177	0.5061388	0.0293409	0.6074472	0.6090594	0.5292210	0.5964626	0.4814981	0.7343578	0.3611381	0.1445833	0.6571959	0.7640700
100	0.0397073	0.3416886	0.0133557	0.2955935	0.4645857	0.5860243	0.2349152	0.0815175	0.1476663	0.1512520	0.2221215	0.0783070	0.4492787	0.6760119	0.4506112	0.8224917	0.0899304	0.6105481	0.5967230	0.5972411	0.2117885	0.7328393	0.1750530	0.4379794	0.3997011	0.2120476	0.3375729	0.2701240	0.4470940	0.5752349	0.4250034	0.6058538	0.4472390	0.4846501	0.2621572	0.1683618	0.2312710	0.5790573	0.3099578	0.4893535	0.1959170	0.4738930	0.4735554	0.5531122	0.6685781	0.0885776	0.3570079	0.0087142	0.6182444	0.0668258	0.6630428	0.4543142	0.1662781	0.4192215	0.2486154	0.0285730	0.3553941	0.0057961	0.3790859	0.0707110	0.5157659	0.5962387	0.6286973	0.4999854	0.0170144	0.7647900	0.5047789	0.5728025	0.2817374	0.3506172	0.2440964	0.2817290	0.5224287	0.2001224	0.1957509	0.5891565	0.0929523	0.0342669	0.0590915	0.7609763	0.1431810	0.0803229	0.0045607	0.2690140	0.6894050	0.7692521	0.1962987	0.2895899	0.5001040	0.0199902	0.6052188	0.8735431	0.4748509	0.6321394	0.4127851	0.6833223	0.1840903	0.2091869	0.6176771	0.7216841
150	0.0353397	0.4258281	0.0031975	0.2346140	0.3221375	0.6471498	0.1516386	0.0566859	0.1313838	0.1891777	0.1655571	0.0302854	0.4751223	0.6515919	0.3492791	0.6832545	0.0911368	0.4274409	0.6164617	0.5841811	0.1344090	0.5613988	0.2432020	0.4435995	0.4432716	0.2061605	0.3823939	0.2865328	0.6249500	0.4597573	0.2915024	0.6070350	0.3900512	0.5819613	0.2145427	0.1793260	0.1010435	0.4778244	0.3063316	0.3827312	0.1888907	0.5837546	0.3107415	0.4941543	0.4537330	0.1344126	0.4133520	0.0083695	0.8306425	0.0412016	0.8164958	0.3103714	0.1596602	0.5878141	0.2118470	0.0157486	0.4328863	0.0069311	0.3840767	0.0516652	0.3827491	0.6388682	0.5800275	0.5810181	0.0029451	0.6375076	0.5231806	0.6767428	0.3305636	0.5068094	0.3376421	0.2498210	0.4898870	0.1941826	0.1835646	0.4700349	0.1128482	0.0039297	0.0498677	0.7084169	0.2130446	0.0246513	0.0493276	0.1175963	0.7989812	0.5738922	0.0792265	0.3216675	0.4144503	0.0467027	0.8101006	0.6586226	0.6926325	0.6965298	0.4152297	0.6871050	0.1276184	0.3577621	0.5767000	0.8144336
200	0.0450098	0.4859497	0.0006361	0.3452174	0.3089289	0.6254499	0.1426526	0.0811636	0.0641628	0.2802019	0.1995619	0.0171539	0.5476398	0.6276212	0.3377777	0.7723563	0.1002063	0.6026144	0.8293157	0.5779961	0.0570566	0.4886921	0.2454818	0.5210016	0.4363909	0.1415746	0.3085850	0.3119294	0.5968820	0.5291391	0.2844978	0.6084979	0.5227891	0.6354867	0.2810768	0.0914408	0.1751418	0.5408856	0.2230803	0.4017656	0.1935494	0.5235975	0.3011324	0.3896008	0.5167746	0.1624403	0.3606126	0.0052795	0.8189843	0.0184611	0.5903953	0.3366610	0.1300843	0.4728904	0.2067300	0.0148585	0.4437927	0.0185965	0.4952352	0.0493949	0.4845822	0.5352586	0.7448716	0.6320153	0.0060790	0.8424133	0.6283028	0.7839108	0.3418452	0.6507789	0.2725959	0.3090779	0.3580405	0.1362871	0.2608097	0.3528970	0.0803888	0.0013755	0.0248247	0.6553328	0.1555920	0.0104737	0.0098788	0.1270236	0.8170318	0.7308267	0.0741339	0.2493327	0.5321271	0.0254868	0.6016568	0.6231371	0.6031219	0.7699719	0.3480984	0.7385910	0.1407425	0.4390468	0.9664172	0.7342098
250	0.0297587	0.6881970	0.0006334	0.3032627	0.2731059	0.5930253	0.0844532	0.0830198	0.1261744	0.1711289	0.1724455	0.0113495	0.4300364	0.6055385	0.4092435	0.7090446	0.1283241	0.4633733	0.6589732	0.5705882	0.0385337	0.5581586	0.1780923	0.5560455	0.3519826	0.1886397	0.2825975	0.2346550	0.5645530	0.4191610	0.3079810	0.7808453	0.4777794	0.5905776	0.2385588	0.1637889	0.0968528	0.4382705	0.2017401	0.3903270	0.2223268	0.5049510	0.3483039	0.3330221	0.4726935	0.2257172	0.3866426	0.0086524	0.6358530	0.0096125	0.6333151	0.2587592	0.1503272	0.6011840	0.1999963	0.0142753	0.5462994	0.0170816	0.3828554	0.0115511	0.3260842	0.6400371	0.5404606	0.6995945	0.0022638	0.7092508	0.4384150	0.6058545	0.3895094	0.6828644	0.3058516	0.2438273	0.4159794	0.0865908	0.2361992	0.3490935	0.1585995	0.0011398	0.0533837	0.7147814	0.2428621	0.0069920	0.0073994	0.0975774	0.7136488	0.7677077	0.0447623	0.3047273	0.6127464	0.0300987	0.6335707	0.6480695	0.5460014	0.5713994	0.5365708	0.6827230	0.1684010	0.5430047	0.6870555	0.7507474
300	0.0475858	0.5360716	0.0004766	0.4339840	0.3384152	0.7069053	0.0397491	0.0854570	0.1136570	0.1720480	0.1264676	0.0322237	0.4471038	0.5674706	0.4374048	0.6864196	0.1388379	0.4735398	0.6277671	0.6377570	0.0395155	0.5718502	0.1272311	0.5024230	0.4106823	0.1900875	0.3180079	0.2771747	0.6914428	0.4528189	0.3414677	0.6790743	0.4350127	0.6835545	0.2764017	0.1728696	0.1202791	0.3984937	0.2661799	0.3899135	0.1687766	0.3871515	0.3178671	0.4458597	0.4514627	0.1565742	0.4291427	0.0085488	0.7522047	0.0075671	0.7213230	0.3380717	0.1886070	0.6373797	0.2279148	0.0034058	0.4880034	0.0052624	0.4332901	0.0138432	0.4594055	0.6090131	0.6588904	0.6920572	0.0016240	0.7384854	0.5623611	0.7313406	0.3894764	0.5702203	0.3525339	0.2821665	0.4680940	0.0391046	0.2012730	0.4210397	0.1693098	0.0003249	0.0497707	0.7297324	0.1840795	0.0067167	0.0089478	0.0927559	0.6643429	0.5982834	0.0237693	0.3116276	0.4832172	0.0214427	0.7497079	0.6352764	0.5896486	0.4475810	0.4790594	0.6671500	0.1026849	0.5483193	0.6591695	0.7112643
350	0.0573721	0.6040906	0.0010258	0.2755705	0.4240414	0.8579578	0.0346974	0.1262530	0.0977337	0.1487664	0.1892822	0.0108946	0.5056381	0.5785519	0.4111345	0.6083063	0.1260703	0.4468158	0.7266327	0.6707715	0.0385512	0.5734752	0.2877432	0.4604928	0.4448957	0.1924271	0.3936981	0.3147267	0.6910661	0.5070163	0.2754675	0.6282079	0.4237310	0.5835562	0.2532817	0.1409886	0.1506348	0.3566614	0.2994879	0.3630860	0.1954749	0.4894862	0.2802670	0.2977383	0.5843956	0.1851854	0.2971980	0.0132215	0.8862378	0.0256258	0.8573418	0.4449782	0.1583074	0.6476287	0.2196350	0.0274502	0.3432386	0.0098589	0.4811385	0.0301493	0.3041987	0.5869565	0.6754477	0.7377383	0.0010124	0.7011710	0.5358187	0.6526767	0.4286851	0.7174952	0.2593897	0.1980702	0.4612405	0.0338960	0.3312533	0.2584534	0.2638024	0.0008663	0.0426820	0.7807412	0.1644840	0.0188249	0.0084445	0.0626396	0.6958110	0.7643816	0.0485705	0.2898394	0.4411467	0.0198244	0.7095388	0.7400214	0.6378576	0.5980959	0.4274903	0.6003479	0.1001544	0.4865462	0.5116484	0.6803005
400	0.0478338	0.6450573	0.0002287	0.3810764	0.3810708	0.5488308	0.0224533	0.0801833	0.0916306	0.2367171	0.1544514	0.0374464	0.6791379	0.6010067	0.4309145	0.6332245	0.1162564	0.4017218	0.7510913	0.6008331	0.0247762	0.4869128	0.2029995	0.4984493	0.4275033	0.2150696	0.3126883	0.3056928	0.8118995	0.5233658	0.2793137	0.7536868	0.4483063	0.5610027	0.2934037	0.1565362	0.1092268	0.4813368	0.2505353	0.3256801	0.1826334	0.5913000	0.2979235	0.4055809	0.5911202	0.1531632	0.2996865	0.0044532	0.6367817	0.0047141	0.6707665	0.5438475	0.1886366	0.5877692	0.1677461	0.0243225	0.3472114	0.0106966	0.4689422	0.0176634	0.4200524	0.5502018	0.7593721	0.7337539	0.0000000	0.7559993	0.4654728	0.6318793	0.2715011	0.6887726	0.3201785	0.4451996	0.5029657	0.0500407	0.2353390	0.3199287	0.2850652	0.0000104	0.0628929	0.7643567	0.2202511	0.0169403	0.0054918	0.0980354	0.5957040	0.6630665	0.0636051	0.3155925	0.3858494	0.0373559	0.6571811	0.6685242	0.5532302	0.6005105	0.4192277	0.7928093	0.1360697	0.5035462	0.6712497	0.7628767
