"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.1333127	0.2952659	0.5562129	0.3089758	0.6109105	0.0258684	0.7146298	0.3303925	0.0176114	0.4903502	0.0140009	0.3756391	0.0436703	0.0198435	0.0210458	0.1006427	0.4061418	0.4374214	0.0619526	0.0017228	0.0364699	0.1278139	0.1136367	0.1315627	0.1403633	0.6997347	0.5245162	0.3022390	0.2187501	0.4677346	0.2016151	0.0161301	0.2549104	0.0836283	0.6441725	0.5723362	0.5239456	0.1047618	0.0557413	0.6234171	0.0310097	0.5480193	0.6179530	0.4774579	0.5129608	0.6170974	0.4820208	0.5687814	0.4967646	0.1420349	0.5718132	0.6630146	0.3871153	0.2517494	0.4788242	0.3132379	0.2502314	0.2681410	0.0518508	0.2237747	0.0262274	0.3966870	0.6188536	0.4024297	0.4653532	0.2656931	0.3450967	0.5809186	0.4431806	0.0168330	0.2270206	0.0274133	0.0215841	0.0601906	0.4318388	0.7764013	0.0489678	0.0774146	0.1233825	0.0122487	0.3967761	0.1328695	0.7521243	0.2055496	0.5394493	0.2259809	0.0988851	0.0905365	0.0308998	0.7466009	0.7496352	0.4122324	0.7744835	0.3558703	0.4871008	0.6838320	0.2217158	0.5814252	0.5308576	0.6562120
50	0.1711719	0.2857596	0.4332675	0.3262557	0.8034151	0.0560731	0.7008515	0.5235121	0.0316201	0.4371702	0.0145333	0.3395545	0.0512604	0.0195872	0.0126764	0.0552355	0.3723683	0.3791885	0.0342746	0.0016564	0.0214622	0.1503550	0.0931046	0.0838688	0.0944112	0.5444486	0.4319791	0.1757032	0.0640421	0.5195212	0.3796754	0.0099126	0.1511673	0.1557736	0.6576576	0.7116713	0.5507716	0.1205543	0.0706788	0.4879437	0.4903946	0.5757742	0.6372825	0.5595256	0.6392089	0.3514950	0.5816370	0.6325898	0.2925364	0.1766544	0.6302021	0.6326379	0.3051581	0.2062595	0.5861780	0.6182748	0.0334628	0.2526508	0.1003313	0.1277449	0.0033544	0.2600976	0.6973119	0.5842904	0.6099576	0.1989527	0.3139796	0.3625299	0.5158448	0.0204121	0.0357765	0.0258897	0.0374675	0.0783455	0.3612334	0.6048613	0.0267994	0.0849760	0.1877352	0.0069251	0.4390279	0.0564655	0.5921706	0.1597134	0.6034806	0.1694218	0.1564534	0.1423063	0.0315676	0.6085346	0.6862593	0.4276274	0.6301722	0.4334320	0.4238533	0.5633755	0.1853774	0.2642576	0.5249337	0.4086830
100	0.1753558	0.3466397	0.5463135	0.2922592	0.6736816	0.0518263	0.6446397	0.4998093	0.0648026	0.5051415	0.0046362	0.3815860	0.0429998	0.0261814	0.0066240	0.0596054	0.3213871	0.5200380	0.0496058	0.0000145	0.0363876	0.2508686	0.0673077	0.1725740	0.1944088	0.5693620	0.4216268	0.0819918	0.0488316	0.4550820	0.4443732	0.0220046	0.1133864	0.0747436	0.5431807	0.5361645	0.7500688	0.0897399	0.0848560	0.3660511	0.4761552	0.5463721	0.5911221	0.5058575	0.6909842	0.2122565	0.6707326	0.4830163	0.2883941	0.1924891	0.5229835	0.5065688	0.1879310	0.1953682	0.7643211	0.6024716	0.0208626	0.2744225	0.1021776	0.1144954	0.0005121	0.3253770	0.5205491	0.5223161	0.5877738	0.1365196	0.3485865	0.4060756	0.3938323	0.0286743	0.0051096	0.0076177	0.0174062	0.0810895	0.4180478	0.6443205	0.0217618	0.0719668	0.1954602	0.0274689	0.4542378	0.0503253	0.6702938	0.1659432	0.4768895	0.1528123	0.1341884	0.0824581	0.0340890	0.6928577	0.6651813	0.4589275	0.6535771	0.4063711	0.4560872	0.6695416	0.2408613	0.2267919	0.4095181	0.3734293
150	0.2867242	0.2540741	0.5090915	0.3459877	0.6501946	0.0443169	0.6538355	0.3312168	0.0277724	0.4131885	0.0131384	0.3307920	0.0313686	0.0458777	0.0052442	0.0926642	0.4024088	0.4682468	0.0577919	0.0040879	0.0650552	0.3351792	0.0624740	0.1676243	0.1117006	0.5899617	0.5648725	0.0655868	0.0626728	0.5134289	0.5198815	0.0308731	0.0666195	0.1033440	0.6319955	0.6183827	0.5771481	0.0838449	0.0645629	0.4922697	0.5537420	0.6490367	0.5723747	0.6080293	0.5502534	0.2486703	0.5013564	0.4041727	0.3102921	0.1635598	0.4647460	0.6368876	0.1216109	0.1470770	0.6872095	0.6279233	0.0762893	0.3297270	0.1011676	0.1047588	0.0000999	0.2557150	0.6614392	0.6055362	0.6188217	0.0663849	0.3927871	0.4395085	0.5064671	0.0032120	0.0103405	0.0128787	0.0310262	0.0616003	0.3630882	0.5670388	0.0063701	0.0707508	0.1232460	0.0248107	0.4163302	0.0583547	0.5844695	0.2570390	0.6333635	0.2096756	0.1678279	0.0748042	0.0359339	0.7177130	0.6366445	0.4259226	0.7645203	0.4475769	0.4921428	0.5993048	0.2331053	0.2444106	0.3771189	0.3292159
200	0.1367429	0.2349470	0.4978622	0.4385002	0.6552795	0.0408210	0.6093104	0.4309610	0.0248925	0.4439051	0.0098941	0.3549358	0.0441203	0.0105286	0.0067713	0.0628630	0.4498295	0.4808704	0.0574939	0.0035639	0.0384056	0.3106853	0.1121760	0.1363908	0.1522944	0.6956199	0.4800311	0.0549620	0.0461795	0.5261410	0.5990644	0.0170753	0.0700798	0.0830176	0.7159018	0.6442780	0.5615301	0.1006750	0.1089501	0.3889495	0.6010156	0.6753408	0.5397278	0.4087143	0.6715567	0.1681330	0.4709430	0.3763485	0.2587038	0.2033681	0.5232761	0.6366063	0.0778270	0.0922056	0.6413328	0.6052818	0.0583237	0.3771433	0.1578797	0.1252265	0.0003618	0.2549069	0.5536054	0.6181369	0.5290376	0.0727406	0.3205226	0.4370470	0.4766044	0.0096799	0.0128401	0.0066209	0.0223338	0.0513922	0.4794737	0.5470757	0.0035422	0.0745022	0.1710035	0.0234277	0.3183219	0.0869039	0.5024301	0.1727133	0.4876389	0.2032744	0.1394404	0.0714899	0.0273283	0.6404704	0.6663101	0.4842644	0.5790803	0.4920817	0.4525826	0.5440055	0.2668058	0.2052906	0.2391777	0.3182948
250	0.1739516	0.2759548	0.5864788	0.3280865	0.6725311	0.0846554	0.5992858	0.4284244	0.0425163	0.4787309	0.0015637	0.3826571	0.0397233	0.0321422	0.0016174	0.0584619	0.3063616	0.4531122	0.0812924	0.0038312	0.0534356	0.3290942	0.0844169	0.1528520	0.1671649	0.6513899	0.5482810	0.0535091	0.0267654	0.4302516	0.6050627	0.0159678	0.0604071	0.1280988	0.6529624	0.5616987	0.5053861	0.0823556	0.0412483	0.4358393	0.5575871	0.7228885	0.6785199	0.5103161	0.6108186	0.2205452	0.5081532	0.3887597	0.1953652	0.2007496	0.4698162	0.4627441	0.0338559	0.1213107	0.6477837	0.6302947	0.0466254	0.3665897	0.0689501	0.0539635	0.0000000	0.2543547	0.5857569	0.5233287	0.6092945	0.1018671	0.2688681	0.3858292	0.3862584	0.0123366	0.0147155	0.0105101	0.0158568	0.0615359	0.3250398	0.4835244	0.0292684	0.0720778	0.1312266	0.0117700	0.3585052	0.0591205	0.6239174	0.2013269	0.4798602	0.2297062	0.1248875	0.0746344	0.0501074	0.5067428	0.5909100	0.6015338	0.6995322	0.4902174	0.3979870	0.5018666	0.1980685	0.2334793	0.2499168	0.2988869
300	0.1149055	0.2013144	0.4939159	0.3052405	0.6110725	0.0813204	0.5080118	0.4040782	0.0502179	0.4733637	0.0071282	0.3407465	0.0503410	0.0094004	0.0011937	0.0698488	0.4543854	0.4613951	0.0832398	0.0001263	0.0298226	0.3789829	0.1529002	0.1404971	0.0994679	0.6233864	0.5530545	0.0347944	0.0218294	0.4069957	0.3914044	0.0251852	0.0800113	0.0969874	0.5118787	0.7057032	0.5242567	0.1299443	0.1012587	0.4517815	0.5992277	0.6656380	0.5791945	0.5014556	0.5861170	0.2853481	0.4524161	0.4102048	0.2683838	0.2412825	0.6081869	0.3877421	0.0252208	0.1251495	0.5416583	0.6853576	0.0380218	0.3438589	0.1040672	0.0523015	0.0001897	0.3283782	0.7195557	0.5212858	0.7038963	0.0741769	0.4407156	0.4833159	0.3665474	0.0110809	0.0044791	0.0199497	0.0235949	0.0763652	0.2948712	0.6953845	0.0178822	0.0975569	0.2016466	0.0376595	0.2882059	0.0513582	0.4763873	0.2026375	0.4931922	0.1933201	0.0845139	0.0530356	0.0624288	0.6233485	0.7107227	0.4185894	0.5632440	0.4121906	0.5475256	0.5064470	0.2671635	0.2321876	0.3489498	0.3447383
350	0.1237147	0.1590679	0.5451404	0.3417850	0.7115992	0.0442680	0.6881690	0.3396276	0.0219780	0.4045979	0.0312960	0.5088812	0.0305788	0.0241326	0.0045822	0.0514383	0.3556249	0.4423485	0.0870334	0.0030517	0.0432029	0.3156009	0.1161586	0.1825380	0.1437978	0.7412594	0.4650828	0.0510713	0.0292876	0.5748069	0.6763495	0.0213792	0.0533379	0.0705856	0.5839736	0.7547671	0.5185291	0.0958870	0.0765232	0.4211862	0.6208613	0.5478465	0.5166280	0.4902740	0.5871680	0.2919237	0.5243009	0.4164156	0.2280385	0.2002461	0.5406031	0.4746527	0.0638824	0.1250052	0.6025726	0.7245439	0.0380174	0.3932448	0.1406566	0.0727556	0.0003804	0.3047130	0.7169612	0.6719043	0.6945263	0.0549228	0.3838907	0.4852101	0.3955140	0.0313219	0.0004908	0.0111225	0.0137268	0.0339375	0.3291982	0.6373971	0.0332535	0.1084045	0.1460861	0.0179441	0.3624417	0.0488811	0.5441705	0.1706383	0.4959831	0.1836288	0.1435498	0.0502692	0.0229276	0.7629708	0.7003472	0.4916883	0.5885822	0.3919822	0.5483481	0.5369428	0.2040500	0.1827379	0.3203639	0.3284104
400	0.1393439	0.3000825	0.4578378	0.3253597	0.5704203	0.0227018	0.6381613	0.3951794	0.0163062	0.4606590	0.0160976	0.3776334	0.0389077	0.0086826	0.0128696	0.0335654	0.3225265	0.3525072	0.1275515	0.0000000	0.0289617	0.3269810	0.0971294	0.2306064	0.1711643	0.6779519	0.4683523	0.0661265	0.0159944	0.4818673	0.5791704	0.0132053	0.0886244	0.1458593	0.5652644	0.7290791	0.6181258	0.0693548	0.0739591	0.3969302	0.6199790	0.5889519	0.6755210	0.5110115	0.6957893	0.3381884	0.5129583	0.4112760	0.2534224	0.2163777	0.5986082	0.4771765	0.0620607	0.1425908	0.5783950	0.5413603	0.0485732	0.3581397	0.1220865	0.0457988	0.0005440	0.2593486	0.6746077	0.6050785	0.6180738	0.0992016	0.3658993	0.4637415	0.4401828	0.0134274	0.0029670	0.0100376	0.0171402	0.0375977	0.2807913	0.6322095	0.0076628	0.1025065	0.2375470	0.0171904	0.2806930	0.0550327	0.6356758	0.1317083	0.5247759	0.1886770	0.1744757	0.0638251	0.0780189	0.5426619	0.6877133	0.4472949	0.7048942	0.4693609	0.5394801	0.7026642	0.2150553	0.2984128	0.2918239	0.2891990
