G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
-0.4319203432599766	0.010640671076512712	0.10565387709647253	-0.0031743121955497256	0.052585045910645556	0.3727270219444534	0.1635348092643994	-0.03039613635368957	-0.3198146687742557	0.1953350686060324	0.006448973723319701	-0.023419245196713238	0.1528834368589627	0.34456198345226263	-0.08538655811700685	-0.09939861550818878	0.7855528011126263	-0.3458446951175176	0.04788220182539298	-0.13501889334496062	-0.30973074764882375	-0.49446931613041295	0.13812584180904047	0.2908533477704598	0.11827715410564996	-0.052434102570007614	-0.6096346796198212	-0.18078169980030906	0.006746600581762028	0.1426847761335454	0.11647262884146883	0.034682598593726174	-0.0021019076179594346	-0.41476719580563765	0.06875289144813232	0.08921399645743143	0.18919174933058866	5.75553918502998E-5	-0.011711844475151072	-0.5225290208030202	-0.10767012803852538	0.26215772444995483	0.5563675774907001	0.11885791688801427	-0.02531270478010172	0.2172765968564863	0.003063344957966026	0.06699532227186818	0.16044800794577688	-0.07828646684318571
-0.30078050821552677	0.1485720163240372	0.2691650841945755	-0.0801183103817241	0.17697218174909243	-0.41396436738012743	-0.35112954412070535	-0.16050354304645592	-0.2774907765271169	0.07618286704989376	-0.011232095564514257	-0.18432817983591168	-0.05024040831831755	0.20294110017759256	-0.03641613936188088	0.003555003258333548	-0.052830104349726126	-0.03541331772584323	0.0034546125556166878	-0.10695863472457752	-0.4264636190139929	-0.11792859363779062	0.08653893938037668	0.22680324987023123	-0.10973771690098948	-0.10356348102825423	0.01717755070847986	-0.3875914851943089	0.0670537640055945	-0.061825945473854525	-0.2720448255954257	-0.043230248369473506	0.09467986449975208	-0.033372452301186455	0.3721069149225971	0.36184632030365643	0.15723848595001996	0.13424577825098602	-0.10414732167941858	-0.5989051853839895	-0.05110084005166311	-0.4583412711663469	0.05633629355111964	-0.3441372034974165	0.1692081728526605	0.06602898342944671	0.24213929930238864	0.40515602606736906	0.007021865459497442	-0.3640273293438992
-0.1522320688828437	-0.14515966056607715	0.32293045903695305	-0.09251853721097199	0.009730752831607157	0.4264448150799582	-0.11335605000725422	-0.278168501232119	-0.17965181557686358	0.4653233526473106	-0.14812899818766254	0.37276085080139515	0.32055799227238446	-0.897177561265322	-0.3275788910797573	-0.24362105463966896	-0.08803586591619114	-0.18057199978881408	0.03567592609644559	0.15173494717958866	-0.008926082908808074	0.08760007409000536	-0.16283147262764297	-0.08013925275269274	0.10102674995983735	-0.08238659146306486	0.147091176358068	-0.04998749960567965	-0.14077710986502726	-0.29755675185108005	-0.26683611013198266	-0.4230468331162322	-0.523963908521752	0.2520243428512096	-0.07101131423912725	0.028593918407834464	-0.09327309168991206	0.24269384477735712	-0.3853482775669477	-0.20194893098679137	-0.5301735751455707	-0.12214998082136862	0.4486187948906718	0.2811484338636855	-0.19949182919904543	-0.319894888717534	-0.03034451551769425	0.024116542323802902	0.06848485538053559	-0.17985979283588377
0.31981385112729266	0.19315464556309522	-0.03820228882107521	0.2139572244052348	0.007774635816945152	0.19629435944639986	-0.00697855223974788	-0.21719841231702736	-0.006622702237251337	0.15193438523168462	0.21535577322918298	-0.13285964332048564	0.20304499809444465	0.08502174835091461	-0.4057123295512012	0.3083353451210379	0.03295814071336843	0.11620131195619995	-0.23154344845921984	0.6005565257572699	-0.09769437033111798	0.18838905907402986	0.1700094207405271	-0.21118853276595365	0.09207925946399392	0.09827521817514599	-0.03605707782053339	-0.32537941274266974	0.06975884519876546	0.12129793822675598	0.17282183571647944	0.04796922652263332	-0.370047477031729	0.5896128136503926	0.3889373037503629	0.37452586973097896	0.0386665907457608	-0.573595620031274	-0.15115205317326041	0.09263262676116152	-0.312631149434436	0.13106347630011483	0.23104082173126037	-0.2565773096851056	0.12074581219105819	-0.5175476889205821	-0.09529765805997344	-0.10226139578977968	0.12372888586685654	0.2545795817307076
0.46256544379126713	0.2610858167017077	-0.35418399759622005	-0.2727664027162587	-0.013807295229597281	-0.20380483811283967	0.19979130560627373	0.23019531756180003	-0.08168548357766214	0.19183191875127778	-0.2904647404052985	0.016984609715709528	-0.1183706672428225	-0.24415407647507364	0.08129605700323782	-0.481366624758814	0.16941714906771238	-0.08263881161308659	0.06182210114042833	0.04958035918128496	-0.0892124989202835	-0.08088096816909757	-0.34952135478634216	0.5254592504408242	-0.23878338435018412	-0.1712617458160204	0.0806534618106206	0.040133982257423415	0.11140038633787377	-0.2746019383098719	-0.2513073224841106	-0.04251203691575321	-0.544652461944195	0.2964336789217499	-0.037872133246470575	0.3317325614443756	-0.016931189656703673	0.19331809728552138	0.08559378574626918	-0.028538738226021293	0.3346107728719256	0.18036544382609979	0.046078846375103066	0.1403144333258298	0.14882844514316398	-0.5599457718364266	-0.2654092147227756	0.0392155633224582	0.45265272878976043	-0.44025600069749643
-0.21555388743862583	-0.24688302537592158	-0.003473638247409869	0.3247803984559873	0.3623065373378372	0.3083382048505691	0.04475482097491094	0.3064540841277483	0.053103590246101624	-0.1730395225462535	0.27167032017325443	0.04299244298295571	0.08150315165304747	-0.305061908709628	-0.1839891520355627	0.33249558493915693	0.2935330392972709	0.01825066269442927	-0.18976806629462376	0.08817084823227035	-0.08151099237709573	0.45559486145863787	-0.33959829797204094	0.0627054273112069	0.2540975848030117	-0.013960307689072473	0.15619865251515674	-0.1452171237730004	0.32677932552487193	0.0014922561601589295	-0.20601735880707384	0.06007543727487522	0.08840981894591729	-0.3154932302508362	0.025318545098460717	-0.22061888595195955	0.4483905431517839	0.21864474908373294	0.0726830896087172	-0.20828232705514135	0.22824486805681915	0.276762171145398	0.38865915534393636	0.2845614958795004	-0.1107061697968347	-0.11440897130639961	0.005471779555346172	0.12616148110661216	-0.06869345456191549	-0.19766790162348272
-0.072128935395348	-0.19497556229688132	-0.5621365515998215	-0.257505447152204	0.16126721921020024	0.040817897539591246	0.09342600794914005	0.2708632911515373	0.08126869556231599	0.530339472822012	0.0010531333747226849	0.4778718185059959	-0.12608369550953033	-0.5469825163871486	-0.12137344338987324	-0.20908997071959876	-0.2865086727179792	-0.008069180683687144	0.05742405270608331	-0.14460877635519476	-0.3362670257947433	-0.09354995643478108	0.17183863088310003	-0.3310997174004909	0.06037952662572459	0.24517527822769303	0.02630211102482226	0.04298687403774559	-0.13803450177570684	0.5671017232654663	-0.12971424191722042	0.26187836940604753	-0.030604639212250737	-0.28567641599184807	-0.3087498706282912	0.2959420597821017	0.2685122631349052	0.3526979890248084	-0.3419253397746524	-0.011167140272258427	0.0272105161145762	-0.33202332443306815	0.3483365273424768	0.28493064247190614	-0.4993717637177959	-0.01095595883465378	0.15116163194339993	-0.12440050640010965	-0.05854069870765607	0.11093236192743057
0.333016067501343	-0.7532096955638354	0.3568318568950703	0.001744390349074883	0.43960237368040056	-0.19844549143254303	0.1931736178518084	0.22390008103299225	0.5139589079770241	0.10415523955936229	0.15553481116124096	0.3315514822880763	0.20943774604497442	0.0032777671658173785	-0.26437192362908835	-0.17912075777231196	0.2084849774803222	-0.3253938732950617	0.07714032170794512	0.08388482292489575	-0.2832581722846937	0.2913548053040171	0.32912053153909915	-0.24722978335728396	-0.40845080356700325	-0.47947873711402533	-0.067312851725144	-0.01994959900555269	-0.028701337508330312	0.08927993269002242	-0.19136316672802817	-0.7056829001693677	0.24705826160589245	-0.35771241301673423	-0.27146302228560815	0.13145220173001745	-0.1882382286353589	0.016779573250293237	0.17383179873679303	0.43836603897546494	-0.19205765360515176	0.0899421998733634	-0.027030754867291337	0.035621148031456405	0.30535257642671176	0.040525687019147674	-0.18017150338959018	0.13467964243006394	0.16761775697623593	0.14024319297740548
-0.03003854936149258	-0.27125365793861933	0.308240400956194	0.23981272192220646	-0.3216707023562437	-0.01591958753389303	-0.10096061919670704	0.15437348168107878	0.2775704892939739	0.006219296708270172	-0.15507228576891025	-0.07559980602611345	-0.14122825189363555	0.07490269137547506	0.09937810676873043	-0.016402901776062753	0.3643749502213399	0.16463452008291934	-0.443108478406537	0.05172899431441552	-0.7830847710467292	-0.37285634376943216	0.3142825721013623	-0.2011368643079536	0.07855869061128447	-0.07004511964713067	-0.11454407078016082	0.261673234184339	-0.06909769485174258	-0.12370127730540478	-0.07406728132055654	-0.12195395498078203	0.12608286306893876	-0.3908531023283049	0.05417245375400971	-0.03010136176623449	-0.11224810936092776	0.42271511661854594	-0.209091294382688	0.03484311916766104	-0.3792551351263421	-0.2386919844116204	0.048917264291162145	-0.05718473278806964	0.19597804220035273	-0.13784550852960467	0.22982954459679766	-0.022390567805319953	0.056923589332169386	-0.10323566992028586
-0.010934621876566315	0.11452379074677722	0.1245579173336205	-0.06028200199585214	-0.3055033440455875	0.12661105665976613	0.12002335751075223	0.3348016921856663	-0.23607486218429008	0.10331697140879162	0.2258177754324284	0.13819375710820217	-0.516367495339727	-0.2153592162514819	0.3212224326009051	-0.08623675552563435	0.2204567676105943	0.31256697716003273	-0.25814278792772194	-0.2364941096184869	-0.3659065733779769	0.09344835554227673	0.18407766687193927	0.047274283141538885	0.24430826362794383	-0.10302910803044489	0.0800302965588163	0.15969422851796292	-0.005472371343351726	0.18478107055921159	-0.34306399629735257	0.06972155583092836	0.24176651317692505	0.0850998848109408	-0.27557231350770334	0.19175946420022338	-0.06574327399121674	-0.25006372854099196	0.12474470926303513	-0.24463700871180893	-0.1784440636592165	0.20029293156115116	-0.25773804582999477	0.03918957190903812	-0.38121635884329386	-0.3873345093203305	-0.1266010121956781	0.04326636824775364	-0.2782551626862816	0.14769628655815886
