G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
0.0	0.5724164387113716	0.923014966697914	-0.7600771747529507	-0.6591600405517966	0.01386964315609204	0.0	0.0	0.0	-0.15896195196546614	-0.8803426639642566	0.05852548621550191	-0.9047951034735888	0.0	0.0	0.3519877057404084	0.0	0.5913621603623306	0.0	0.0	-0.10480743716470897	0.0	0.0	-0.5133709562942386	0.0	0.0	-0.03880642494186759	0.0	0.1611236404343396	0.9735374752894136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9896345010492951	0.0	0.0	0.16747513579455225	0.0	0.0	-0.05565999890677631	-0.1400967538356781	0.0
-0.5624602923635393	0.0	0.0	0.0	0.0	0.912481763810526	-0.7370003771502525	0.0	0.0	0.0	-0.10127410083077848	0.0	0.0	0.0	0.0	0.1491294318691654	0.0	0.0	0.0	0.0	0.0	0.8736017944132705	0.0	0.0	0.0	-0.8241796055808663	-0.5896975975483656	0.0	0.0	0.45708054671959014	0.0	0.0	-0.3488396815955639	0.3607690746974631	0.0	-0.5134184791240841	-0.03028727523072479	0.0	0.0	0.3678872451415116	0.23800021872242105	0.0	0.7761081803362675	0.0	0.6399693098223678	-0.10277444054372609	0.3573092983251933	-0.48591510695405304	0.0	0.0
0.0	0.0	0.7024553871448315	0.0	0.0	0.0	-0.16143646510317922	-0.9179423132445663	0.22261901030830356	0.0	0.0	0.0	0.0	0.0	0.03033573660270949	0.0	-0.18909777188673615	0.0	0.0	0.0	0.0	0.0	0.0	-0.7490453398786485	0.4436823777086626	0.0	0.0	0.0	0.8611918793241381	0.0	0.0	0.0	-0.4988302453421056	0.08924065419328053	0.0	-0.33075580978766084	0.4501289255914945	0.08910724247678269	0.0	0.3711055835006589	0.0	0.0	0.8291385142836578	0.0	0.0	-0.5483929372858256	0.0	-0.9287999351508915	-0.8101316569373012	-0.6184267969802022
0.0	0.0	0.8106796615026123	0.0	-0.37239624187350273	0.0	0.0	0.0	-0.02052932797417728	0.0	-0.026758114341646433	0.0	0.0	0.0	0.0	0.0	0.0	0.017095243290094094	0.0	-0.9304721562657505	0.0	0.0	-0.5478566866368055	0.0	0.0	0.0	-0.5924503421410918	0.0	0.0	0.5912590319752785	-0.003306625440383189	0.0	0.0	-0.39415816072519283	0.0	0.0	0.0	0.25111069420225074	0.0	0.0	0.0	-0.3953098028432578	0.0	0.0	0.0	0.0	0.908164924444494	-0.9731000694446266	0.0	-0.09463651687838137
-0.33975844644010067	0.0	0.4291329625263042	0.0	-0.46754433517344296	0.0	-0.5986965985503048	-0.5484797363169491	-0.4324401959911802	0.0	0.0	0.0	0.0	0.0	0.0	0.36616037221372255	-0.24171559466049075	0.33264755873198565	0.0	-0.699725850019604	0.0	0.40184040873588805	-0.7932307398878038	-0.6059003735426813	0.6863550834986906	0.0	0.0	0.0	0.9699617769284993	0.0	0.0	0.11484976661387591	-0.13245528633706272	0.0	0.0	0.0	0.1654955920295525	0.14435977844393896	0.0	0.0	0.0	0.0	0.0	0.0	0.35263234542933314	0.0	0.95153348889747	-0.745214368449524	0.0	-0.3790403758175671
0.0	0.0	0.0	-0.8821552463341504	0.0	0.0	-0.354241757420823	-0.5526317241601646	0.0	0.0	0.0	0.0	-0.6738977343775332	0.12592488930615303	0.0	0.7609897157524539	-0.6309229112230241	0.0	0.0	0.0	0.0	0.0	-0.1498000284191221	0.0	0.0	0.0	0.0	0.0	0.0	0.23283097119965582	0.7943921500987915	0.0	0.0	-0.10808748630020182	0.0	0.0	0.0	0.5202011224521612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9545352053510521	-0.7232418511994183	0.0	-0.7206420155707747
-0.806166491471231	0.0	0.0	-0.7020656147506088	0.0	0.0	-0.42119017406366765	0.0	0.0	-0.4350441254209727	0.0	0.19009705616116512	-0.13665186031721532	0.1675909932987642	0.0	0.10870486166075002	-0.36235748464241624	0.0888846760727739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1956512990873307	0.0	0.0	0.0	0.0	0.0	-0.8333471319638193	-0.4437744693751947	0.0	0.0	0.044737086957107805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1438903934626749	-0.548946111695841	0.6099788599795226	0.0	0.0	0.0
-0.17104399320669472	-0.038805426340985716	0.18216374090082707	0.0	-0.06822872534394264	0.0	0.0	-0.7837857853155583	0.0	0.0	-0.6951425867155194	-0.2355169457667322	-0.3192492639645934	0.0	0.0	0.0	0.0	0.0	-0.02241550897082291	0.0	-0.9309881131630391	0.0694565751431305	-0.9922301082406193	0.0	0.0	-0.5020142418798059	0.0	-0.2108540153130889	0.0	0.9317348901644441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14531259262003005	0.0	0.25963360124154133	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	-0.7859201044775546	0.0	-0.5152731006965041	-0.17420213343575597	0.0	0.0	-0.42072321963496506	0.0	0.0	-0.03813382533324244	0.9601332348791667	0.5134791375019414	0.0	0.0	0.0	0.0	-0.4279811065644026	0.24948563443774172	-0.640459613641724	0.0	0.0	-0.8335871873423457	0.0	0.0	0.0	0.8702239922244194	0.0	-0.44807195161473246	-0.22345056128688157	-0.4950043283789919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.39794998918659985	0.0	0.0	0.8782122133138499	0.0	0.0	0.0	0.0	0.0
0.0	0.39979065418199855	0.0	0.0	-0.0342323265504092	0.7018202521751182	0.0	-0.20122131751850247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5752281355671585	0.0	0.0	-0.16614381410181522	0.0	0.0	0.0	-0.034847529139369726	0.0	0.0	0.4572998273182753	0.0	0.0	0.0	-0.018322515014143392	0.0	-0.6140366385225207	0.0	0.009418741863808516	0.0	0.0	0.0	-0.7396372898947448	0.0	0.0	0.8773299653853199	-0.19064067932777107	0.6213198413288716	0.0	0.0	0.0
