"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6598415	0.0643762	0.5749376	0.5664547	0.2376326	0.4241673	0.4836344	0.0932528	0.5601472	0.1884342	0.5189640	0.6500522	0.6219132	0.3432369	0.6892167	0.2450410	0.3257085	0.3082913	0.2785966	0.6598516	0.3131826	0.0251415	0.7782407	0.3572420	0.0246840	0.0300976	0.1794641	0.7218862	0.5844051	0.6594196	0.3822787	0.6148895	0.1656306	0.6292583	0.5226665	0.3665658	0.4443927	0.4873867	0.5152821	0.4354931	0.0295172	0.2599548	0.2028627	0.6417099	0.8127452	0.0033436	0.1454351	0.4810784	0.5563065	0.5586406	0.1733369	0.6949338	0.0893805	0.4994494	0.6225813	0.1196681	0.5479592	0.5567360	0.6264639	0.5514587	0.5482500	0.6104494	0.3669943	0.3536595	0.2479966	0.4685862	0.2658014	0.2084145	0.6234154	0.2865460	0.1429911	0.2183806	0.2130286	0.3712686	0.3663281	0.2077024	0.0082719	0.4271333	0.4768108	0.2042595	0.3647075	0.2372206	0.4410005	0.1652900	0.2801813	0.6549328	0.2277894	0.5763323	0.3746224	0.8363551	0.3437045	0.4370410	0.5243936	0.6779786	0.6338777	0.7093426	0.2661548	0.7287280	0.6736951	0.5966364
50	0.6635420	0.0990086	0.4336680	0.5233093	0.2812395	0.4048913	0.6122346	0.0454396	0.6718939	0.2599986	0.6134652	0.5766429	0.2113952	0.0743254	0.3518192	0.1994275	0.3509842	0.6528450	0.1465088	0.7091552	0.1649176	0.1028672	0.4328420	0.5798701	0.0395809	0.0587174	0.1063978	0.6109089	0.4439479	0.6687450	0.5289132	0.2974666	0.0969304	0.2753919	0.5957090	0.3518062	0.5288490	0.3906610	0.4978820	0.2311549	0.0179265	0.1913757	0.2231416	0.6943101	0.7689713	0.0095767	0.0506705	0.3954262	0.1797829	0.5057949	0.2803313	0.2080762	0.0844731	0.4376653	0.6061124	0.1237729	0.4318170	0.4405834	0.6834479	0.5159182	0.5644229	0.7711401	0.3248409	0.2265411	0.5584016	0.5466267	0.3836013	0.1141911	0.6685615	0.1714925	0.1417044	0.1848066	0.1565868	0.3729628	0.3370898	0.1870509	0.0018037	0.3518245	0.5428644	0.1555090	0.5259958	0.2003020	0.4506096	0.4928426	0.2933805	0.5321971	0.0929823	0.6290323	0.4094006	0.5326159	0.3407605	0.3713941	0.4959891	0.5849946	0.7892123	0.1659966	0.4035646	0.6954924	0.6467980	0.6679274
100	0.7643099	0.0849215	0.4759850	0.6638650	0.3086895	0.5267342	0.4741816	0.0744980	0.6985177	0.2339944	0.5803373	0.6640272	0.1533077	0.0123122	0.2439906	0.2357528	0.4709568	0.6303801	0.1331359	0.8270415	0.1595440	0.1428961	0.3724315	0.5270696	0.0282603	0.1419622	0.0674832	0.5690818	0.4908054	0.8064751	0.6000562	0.1450655	0.1526461	0.1947984	0.2782033	0.1090993	0.3842336	0.3630060	0.5943285	0.3573297	0.0096522	0.1671379	0.2315554	0.6272501	0.6992895	0.0096608	0.0743325	0.5173025	0.1139602	0.5464593	0.4205611	0.0776114	0.0083522	0.4041561	0.6702981	0.1443681	0.4346305	0.5293665	0.6051250	0.6681995	0.6202679	0.7348134	0.1957329	0.2499864	0.5296971	0.5396400	0.2390314	0.1007611	0.6391067	0.2239658	0.1986854	0.2440964	0.1729652	0.4365067	0.3848953	0.1531866	0.0028749	0.4205111	0.5862897	0.1512179	0.5596760	0.2613556	0.4796479	0.5882612	0.3130899	0.6121563	0.0304405	0.5419347	0.4597849	0.5358097	0.3638595	0.3621510	0.4284524	0.6182948	0.7020542	0.1011220	0.2925089	0.6677874	0.7439347	0.7542537
150	0.6759892	0.0397260	0.4611847	0.5317259	0.2321776	0.3718352	0.5020405	0.0464474	0.5608329	0.2331868	0.4923822	0.4543768	0.1157429	0.0194241	0.2308656	0.1934549	0.4483891	0.6033184	0.1577197	0.6035452	0.1411253	0.1600008	0.3402999	0.4840416	0.0310481	0.1874254	0.1147537	0.6844817	0.5892243	0.4921455	0.5250207	0.1678094	0.2847411	0.1032333	0.2039849	0.0789018	0.3734209	0.3169524	0.4269813	0.2511590	0.0181490	0.1601388	0.2316014	0.6219860	0.6895606	0.0038520	0.0654714	0.3653562	0.0803923	0.6291763	0.4336540	0.0364339	0.0080309	0.6277083	0.7287816	0.1540365	0.4169185	0.4749151	0.5935190	0.5975421	0.4621761	0.7639481	0.1382285	0.2675334	0.6473390	0.6257333	0.3740195	0.0939186	0.7341958	0.2035995	0.1639458	0.2454707	0.1965962	0.4980265	0.4530216	0.1681341	0.0018342	0.4468068	0.5094218	0.1733080	0.7242638	0.3101657	0.5292136	0.5734748	0.2767041	0.4885506	0.0587891	0.5118893	0.5748943	0.5996594	0.4853899	0.2912369	0.2506623	0.6492042	0.5480965	0.1343975	0.3290049	0.6337358	0.6830481	0.7455399
200	0.7942581	0.0330996	0.4729096	0.4683873	0.2563863	0.4258408	0.5463483	0.0554311	0.5109283	0.2222703	0.4809539	0.6205934	0.1952423	0.0113967	0.2144721	0.1873485	0.3465486	0.5867412	0.1304831	0.6363400	0.1939398	0.0907877	0.3798911	0.5407773	0.0239534	0.3278229	0.1515463	0.6962631	0.5037419	0.6699914	0.5947023	0.1629024	0.2105004	0.0753580	0.0998768	0.0996348	0.3038280	0.2239653	0.5064525	0.3077447	0.0133416	0.1798964	0.2377364	0.6643511	0.7160228	0.0022990	0.0217987	0.5166399	0.0580224	0.4770861	0.4246555	0.0418180	0.0083918	0.5107365	0.6508277	0.0842557	0.4592399	0.5466493	0.5283031	0.4678603	0.5842352	0.6989490	0.0814873	0.2519253	0.5479563	0.5029059	0.2638311	0.0553890	0.6496061	0.2332887	0.1827118	0.1716909	0.1595655	0.4415769	0.5268050	0.1473233	0.0059254	0.5428655	0.5511067	0.1902774	0.5761646	0.1837155	0.4277275	0.6231779	0.3659565	0.5816379	0.0558241	0.4199528	0.4724317	0.5576808	0.3841992	0.3670018	0.1514348	0.7359977	0.7034573	0.1474291	0.3164198	0.6167876	0.6572804	0.6624055
250	0.7040155	0.0330848	0.4125782	0.4489357	0.2805004	0.4473809	0.5755457	0.0502881	0.6807261	0.1598514	0.5083937	0.5296035	0.1523599	0.0090669	0.2687725	0.1632228	0.3272805	0.6418818	0.1069442	0.7120559	0.1200225	0.1196601	0.3183320	0.4573022	0.0583612	0.4405349	0.1952468	0.5566555	0.4669829	0.6554281	0.5621558	0.1535810	0.2484654	0.1071740	0.0852922	0.0651082	0.3108794	0.2213768	0.3871991	0.2977978	0.0254607	0.1127825	0.2255814	0.6563993	0.7815010	0.0007656	0.0310905	0.4318727	0.0525442	0.5445770	0.4755231	0.0302796	0.0094231	0.6117596	0.5332768	0.1241721	0.3830394	0.4885078	0.7069063	0.4940948	0.5875940	0.5727445	0.0754109	0.2063961	0.5760987	0.5830576	0.3611405	0.0535339	0.6128576	0.1893570	0.1867494	0.1785680	0.1328219	0.3862817	0.3591923	0.1640102	0.0056209	0.5078921	0.5046799	0.1842094	0.7920712	0.3069132	0.5256862	0.5234966	0.2665129	0.5504832	0.0283098	0.4771602	0.5561004	0.5549744	0.3426344	0.3633238	0.0794829	0.7062920	0.7754052	0.1682631	0.3403297	0.6360180	0.6508568	0.6681413
300	0.5914551	0.0465330	0.4411905	0.4338330	0.2603153	0.3634852	0.5749153	0.0576084	0.6273310	0.1905461	0.5346129	0.6291750	0.1511014	0.0097576	0.2017443	0.1227241	0.3700399	0.6481704	0.1412578	0.5831065	0.0855309	0.1520278	0.2910749	0.4167845	0.0267746	0.3880284	0.2362274	0.5787701	0.4574570	0.6303077	0.5691450	0.1288832	0.2700657	0.0358256	0.0608812	0.0704395	0.2450558	0.1507232	0.4454462	0.4160231	0.0288849	0.1447586	0.2890291	0.6446917	0.7399439	0.0001883	0.0213708	0.4206747	0.0700919	0.5692718	0.4547711	0.0191773	0.0347233	0.4472163	0.6156407	0.1088279	0.3644774	0.4408423	0.6460935	0.5684034	0.5470631	0.6189071	0.0490902	0.2908526	0.6259209	0.5299898	0.4048676	0.0560746	0.7193943	0.2160816	0.1057545	0.1502739	0.1528139	0.4987105	0.3471907	0.1451248	0.0005508	0.3738757	0.5813773	0.1659057	0.6438111	0.2307856	0.5168564	0.4827593	0.2380566	0.4849332	0.0331938	0.4952891	0.6107002	0.5741511	0.4024814	0.3727794	0.0383583	0.6342947	0.6552552	0.1202005	0.3263670	0.6964525	0.7887637	0.7131131
350	0.6552339	0.0499315	0.4436001	0.2998036	0.1775359	0.4327421	0.4347913	0.0350887	0.6801631	0.2128961	0.5513295	0.8059325	0.1972217	0.0200684	0.2366984	0.1911468	0.2622208	0.6060067	0.1993029	0.6665072	0.0931060	0.1595900	0.3883995	0.4272937	0.0434724	0.4304974	0.4177298	0.4645452	0.4424901	0.6341855	0.5565082	0.1957216	0.2889995	0.0290946	0.0657040	0.0900224	0.3427854	0.1713993	0.4412315	0.2660738	0.0142053	0.1188446	0.3539961	0.6899704	0.5612344	0.0002982	0.0209405	0.4536295	0.0965315	0.6220089	0.4193452	0.0172535	0.0070342	0.3947759	0.5269366	0.1686739	0.4850464	0.4607463	0.6709675	0.4975904	0.5402540	0.5488288	0.0455915	0.2162421	0.7067050	0.6805178	0.3313554	0.1332801	0.6363405	0.2043085	0.1573057	0.1171044	0.1082712	0.3521137	0.4200186	0.0855627	0.0012828	0.5023029	0.4844770	0.1830266	0.6450393	0.2452587	0.4959249	0.7204071	0.2872703	0.5563951	0.0579772	0.5663463	0.4379802	0.6038758	0.4448724	0.3617277	0.0103491	0.7494920	0.7883267	0.1120169	0.3037475	0.6628668	0.7679930	0.6199668
400	0.7371880	0.0769887	0.3134157	0.2297722	0.2710334	0.3768575	0.4603721	0.0539546	0.5174366	0.1742493	0.4815217	0.6647755	0.1730768	0.0032691	0.2648952	0.2160716	0.2522139	0.6344161	0.1801768	0.7158001	0.0730363	0.1694336	0.3148464	0.3952358	0.0368874	0.4381979	0.3485565	0.5674317	0.4759044	0.7381985	0.5739307	0.1684689	0.3569865	0.0425667	0.0207908	0.0938363	0.1898995	0.1632091	0.4213420	0.2958307	0.0579848	0.1062317	0.3090196	0.5783276	0.6347213	0.0005930	0.0300682	0.4234888	0.0603196	0.5003460	0.4315182	0.0338789	0.0032445	0.4364740	0.5874149	0.1083371	0.3911872	0.5263435	0.6472146	0.4713321	0.6428777	0.6221100	0.0337745	0.1404491	0.6157539	0.5641368	0.3224460	0.0340678	0.6647393	0.2928420	0.1720694	0.1601449	0.1514746	0.3906066	0.4560610	0.1365656	0.0053516	0.3976536	0.4483982	0.2519542	0.6455384	0.2818671	0.5156203	0.5810328	0.2497252	0.5903578	0.0670136	0.5155614	0.5118969	0.5382867	0.4496673	0.3620110	0.0153524	0.7583075	0.6360569	0.1054659	0.2626314	0.6640786	0.6309175	0.7718396
