"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.7173345	0.1166661	0.4614001	0.3918107	0.3230176	0.3584874	0.5581519	0.0512796	0.6645553	0.2190590	0.6073434	0.6371014	0.5325173	0.4507629	0.6217036	0.1997975	0.2800863	0.4604963	0.3086853	0.7224335	0.2674771	0.0521366	0.6743226	0.3694669	0.0211994	0.0253297	0.1548853	0.7367003	0.5753489	0.7117194	0.3767185	0.7084386	0.0856495	0.6555122	0.5080272	0.3351403	0.4354984	0.4868965	0.5306849	0.3257866	0.0097542	0.2975900	0.2748684	0.5938873	0.6159212	0.0134172	0.1083690	0.5396617	0.4044804	0.6594212	0.1939701	0.6992875	0.1272466	0.3973569	0.5947164	0.1159804	0.3188927	0.5366224	0.6024349	0.5044182	0.5304185	0.6563578	0.3569020	0.3306831	0.2336050	0.5300714	0.3072912	0.1528458	0.7393880	0.2108728	0.0934759	0.1402041	0.1625161	0.3555845	0.3472188	0.1157736	0.0016948	0.4022274	0.5915266	0.2042892	0.3260374	0.2262986	0.6694803	0.0965555	0.3387255	0.6101434	0.2593537	0.5109431	0.4291325	0.5447940	0.4711019	0.3456971	0.4877197	0.6213102	0.6629451	0.8078522	0.3365994	0.6773754	0.6958385	0.6901735
50	0.6511362	0.0835291	0.1030426	0.3976930	0.2917177	0.5306449	0.4058785	0.0665237	0.6054519	0.2342545	0.5912451	0.0451357	0.5425833	0.1649179	0.6920207	0.1551504	0.3589836	0.4449579	0.2540602	0.7777034	0.0671575	0.2600285	0.4748917	0.3793104	0.0345896	0.0102304	0.0917693	0.5674278	0.6074580	0.4640265	0.4164476	0.6651895	0.0927238	0.6387297	0.4146511	0.3133810	0.3851922	0.4804798	0.1767820	0.0881030	0.0251654	0.2189311	0.5652957	0.7204120	0.5800442	0.1739280	0.1995966	0.2346769	0.3975166	0.5185729	0.4051769	0.5981340	0.0939786	0.4389866	0.5451961	0.1178669	0.4088609	0.4723421	0.7285522	0.6376327	0.6042119	0.6165285	0.3079899	0.3080016	0.2017516	0.5779822	0.2361877	0.1264101	0.7532100	0.1393170	0.1537813	0.0909778	0.0869488	0.3146987	0.3229426	0.1274197	0.3416796	0.6205610	0.4948240	0.1959647	0.2221792	0.2926016	0.6996594	0.4962506	0.2706896	0.3991592	0.1194766	0.4656515	0.5363712	0.6157606	0.3280456	0.3605487	0.6515198	0.3717339	0.5437788	0.6268103	0.4569661	0.6088812	0.6507138	0.6926107
100	0.6143634	0.1062151	0.0829829	0.3590572	0.3118062	0.4292655	0.4483185	0.0397134	0.6065966	0.2266806	0.6065371	0.0967506	0.5693313	0.1995155	0.6614970	0.1579092	0.3039461	0.3161062	0.2081982	0.8044312	0.0257928	0.3540554	0.2730222	0.2575406	0.0168419	0.0022929	0.1082762	0.4427992	0.7498312	0.4016499	0.5541300	0.6735186	0.1026727	0.7756362	0.5234196	0.3554634	0.4374867	0.4126073	0.2133120	0.0282890	0.0335143	0.2000101	0.5022923	0.6128615	0.6506107	0.2994931	0.1830482	0.1265720	0.4214708	0.5309382	0.3722187	0.5540954	0.1762878	0.5356758	0.6268513	0.1191576	0.4784359	0.5082554	0.6808582	0.6089415	0.7871256	0.7142131	0.2458197	0.3070263	0.2038083	0.6287938	0.1716528	0.0613970	0.7200864	0.0860280	0.1893501	0.0740320	0.0478856	0.3612183	0.3034174	0.0862881	0.3442722	0.7286775	0.5193741	0.1490532	0.2471416	0.2768173	0.6287906	0.6207111	0.2369901	0.2858766	0.0666116	0.4667711	0.4130723	0.6922761	0.4814692	0.3372431	0.5381840	0.2903340	0.6780382	0.7000805	0.5736288	0.5895317	0.6711732	0.6842300
150	0.6530877	0.1073154	0.1082119	0.5979483	0.2440711	0.4069090	0.3313996	0.0650008	0.7858267	0.1963864	0.6192935	0.0293899	0.5565544	0.1242389	0.8034975	0.1691301	0.3774472	0.2685228	0.1689190	0.6831677	0.0114443	0.2950534	0.2653360	0.2400133	0.0313480	0.0055510	0.1506409	0.3446712	0.6532921	0.3850470	0.5866273	0.6643531	0.0758465	0.6880017	0.5484808	0.3275619	0.5450965	0.5340836	0.1997182	0.0085963	0.0139934	0.2756253	0.4681861	0.6363260	0.7552966	0.2342893	0.2137700	0.1205996	0.4462524	0.5647794	0.4333967	0.5227754	0.1872994	0.5447268	0.5052932	0.1431610	0.5271262	0.4358295	0.6540211	0.5811290	0.5352893	0.6778064	0.3453309	0.2358924	0.2818088	0.4918913	0.1293136	0.0232487	0.7646602	0.1632326	0.1341441	0.0885174	0.0688405	0.2764872	0.4010724	0.1070290	0.3289304	0.6839098	0.5276825	0.1771126	0.2523225	0.2441635	0.7292459	0.5127988	0.2358760	0.3910129	0.0932518	0.4779544	0.3441149	0.5051580	0.3117789	0.4603884	0.6642014	0.2116495	0.4541879	0.7040954	0.5851899	0.5063468	0.6609252	0.6544160
200	0.7205247	0.1661941	0.1020204	0.4709251	0.2720979	0.4553979	0.4329579	0.0570218	0.7526844	0.1787009	0.7014966	0.0468325	0.4562384	0.1602990	0.7364646	0.1860428	0.3682686	0.3412548	0.2277705	0.6966791	0.0159209	0.3395653	0.3178567	0.2106243	0.0346294	0.0024280	0.1092798	0.4301852	0.6417581	0.3063503	0.6449249	0.6147523	0.1224644	0.6498414	0.5957547	0.3751026	0.5995473	0.5058978	0.1849307	0.0027941	0.0283325	0.2026657	0.4391573	0.6801420	0.6913603	0.3144791	0.2761196	0.1525634	0.4176458	0.4577463	0.5658383	0.6096561	0.1984628	0.5972176	0.6382884	0.1034564	0.6452452	0.5050279	0.6695477	0.5963464	0.5482700	0.7162986	0.3795778	0.3013037	0.1975052	0.6963439	0.0906315	0.0247251	0.5790345	0.1171160	0.1943442	0.0696517	0.0507180	0.3194921	0.4233159	0.1099556	0.3760174	0.6537366	0.4944045	0.2113850	0.3391961	0.3333188	0.6433006	0.6132653	0.2334982	0.1826949	0.0970780	0.5668479	0.4394573	0.6832523	0.3840053	0.3466352	0.6479573	0.1944148	0.4477019	0.7473014	0.5933062	0.4812148	0.6917634	0.7979643
250	0.6392922	0.0541245	0.0895077	0.3437410	0.2764501	0.4120481	0.4466202	0.0403116	0.5427838	0.2170002	0.5595141	0.0705197	0.5918161	0.0953190	0.7214693	0.1014092	0.2739845	0.2982378	0.2825709	0.7947316	0.0120382	0.2466642	0.2638307	0.2627042	0.0156282	0.0045502	0.1252104	0.4041668	0.5713717	0.4384600	0.5448839	0.5850109	0.0674586	0.5705795	0.6023420	0.3478964	0.5755191	0.4780048	0.1854844	0.0009633	0.0173109	0.1992283	0.5406070	0.6720693	0.6179066	0.3061733	0.2368642	0.1324043	0.4191822	0.5339862	0.5060146	0.6881304	0.1611808	0.5682575	0.5938863	0.1350287	0.5753420	0.4878074	0.5710511	0.8380674	0.6897889	0.6543270	0.3857892	0.2702794	0.2471525	0.6224324	0.1240218	0.0073624	0.6152123	0.1617058	0.1809066	0.0416230	0.0729558	0.2980454	0.3874278	0.0824766	0.3914106	0.7036048	0.5151414	0.1798407	0.3012712	0.3118104	0.6055799	0.4766572	0.3197020	0.3462184	0.0879032	0.5598883	0.4542396	0.6245202	0.3898274	0.3509508	0.7009914	0.2183203	0.4571945	0.6418173	0.5860559	0.5777509	0.8667621	0.6191366
300	0.6603962	0.0745634	0.1155357	0.3512641	0.2590086	0.4723594	0.3774711	0.0535864	0.6010769	0.1615341	0.4746224	0.0463372	0.5026744	0.1173423	0.5616428	0.2153517	0.3655016	0.4072681	0.1793951	0.6900661	0.0255018	0.2881856	0.2541839	0.1859323	0.0218319	0.0057983	0.1547274	0.3530711	0.6429017	0.3795564	0.5625712	0.6992228	0.0938348	0.5928876	0.5402394	0.3556299	0.6619487	0.4936622	0.1925271	0.0000709	0.0269795	0.2397617	0.6129546	0.5538045	0.5516418	0.3414836	0.2555148	0.1542534	0.4680843	0.4635767	0.4573498	0.6429315	0.1682718	0.4772101	0.6625577	0.1710064	0.5352465	0.4337019	0.8273800	0.6473457	0.6204689	0.6457971	0.3666321	0.3610618	0.2369601	0.5671274	0.0705345	0.0114397	0.6507256	0.1646984	0.1864168	0.0983651	0.1051117	0.2758661	0.3467992	0.0867974	0.3781669	0.6663494	0.5124905	0.1139845	0.3273633	0.3160696	0.6947567	0.6273390	0.2664519	0.2489003	0.0653590	0.5871721	0.5389413	0.6565693	0.3317365	0.4403170	0.6887332	0.2304559	0.4080390	0.5703224	0.4708549	0.4874415	0.7491150	0.6657208
350	0.6915071	0.0947906	0.0889477	0.4151661	0.3095172	0.3809519	0.3125967	0.0769721	0.7285603	0.2018078	0.5242035	0.0326827	0.5440133	0.0761671	0.6107704	0.1405079	0.3439383	0.2865232	0.2564923	0.7402283	0.0151808	0.2436539	0.2944868	0.1981457	0.0224457	0.0057243	0.1022344	0.3444363	0.7763411	0.2610092	0.5391261	0.5997325	0.1019784	0.7592128	0.5737333	0.2648693	0.7012755	0.4988039	0.2446478	0.0000000	0.0125042	0.1929002	0.5858940	0.6074851	0.7088597	0.4032715	0.2518613	0.1414034	0.4147730	0.4250925	0.4954350	0.6044304	0.2224320	0.5925844	0.6364502	0.1551370	0.5401980	0.6334643	0.6738030	0.7319743	0.5082752	0.7245865	0.2570316	0.2823326	0.2756731	0.5439220	0.0523734	0.0028866	0.7314985	0.1350757	0.1482485	0.0524443	0.0217215	0.1895754	0.4166673	0.0499071	0.3794575	0.7783022	0.5656127	0.1225529	0.3018722	0.2901973	0.6791310	0.6081722	0.2707007	0.2746472	0.0647614	0.5159499	0.4712257	0.6225532	0.4575256	0.4048660	0.6189526	0.1837932	0.5490909	0.6676558	0.6058026	0.4471044	0.5513561	0.5747187
400	0.7288633	0.0618651	0.0878759	0.5019541	0.2887959	0.4423586	0.3907366	0.0490515	0.5558981	0.2307950	0.4326283	0.0441253	0.5347614	0.0707499	0.6127608	0.2112991	0.4682285	0.3358162	0.2019154	0.6124495	0.0070552	0.3542566	0.2336783	0.2489400	0.0140414	0.0018343	0.0646063	0.3398072	0.6532745	0.3917049	0.5540268	0.6878517	0.0978646	0.6549125	0.5801081	0.3411153	0.6172439	0.4988523	0.2674743	0.0001079	0.0182275	0.2213800	0.4603419	0.5875969	0.7469266	0.4258886	0.2888162	0.1591277	0.5638212	0.4391762	0.5708773	0.6388842	0.2733742	0.5985449	0.5391937	0.0923213	0.4741599	0.5762445	0.7154241	0.6509391	0.5885655	0.7612841	0.2546874	0.2805323	0.2932443	0.6640753	0.0614842	0.0006131	0.6014002	0.1301088	0.1397881	0.0537533	0.0551116	0.2676775	0.4348163	0.0545172	0.3113716	0.6462040	0.5864797	0.1308149	0.3626042	0.2705577	0.7081012	0.5504885	0.2685298	0.2477760	0.0582870	0.5389397	0.4833719	0.6866782	0.4109054	0.4032884	0.7589607	0.2289582	0.4594388	0.6891083	0.5348054	0.5271508	0.7947297	0.6728360
