G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0	-0.9649807037785649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.9961600813549012	0.0	0.0	0.0	0.0	0.0	-0.7258590080309659	0.0	0.0	0.0
0.0	0.0	0.0	-0.2928902821149677	0.0	0.0	0.0	0.0	-0.08798963041044772	-0.7147092064842582
0.0	-0.29338746005669236	0.0	0.0	0.0	0.0	0.0	-0.42385211680084467	0.0	0.0
0.0	-0.2859078978653997	-0.04351172437460497	-0.39208522718399763	0.0	0.0	-0.4781198513228446	-0.4771882325876504	0.0	0.0
-0.16642151097767055	0.0	0.0	0.0	0.0	0.0	-0.7333786184899509	0.0	0.0	0.0
-0.4447062429971993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12985189957544208	0.0
-0.925305743701756	-0.2594831178430468	0.0	0.0	0.0	0.6128521496020091	0.0	0.0	-0.992557724704966	0.0
0.0	-0.2744447214063257	0.0	-0.030478389002382755	0.15173142817293256	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.7888592125382274	-0.8610305686015636	0.0	-0.45654082368128
