G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2603885534003706	0.0	0.0	0.0	-0.9712360121775419	0.0	0.2548235431029228	-0.8864681541454047	-0.29025425011358474	0.0
-0.1891947402368902	0.0	0.0	0.0	0.0	0.0	-0.29685529091444335	0.0	0.0	0.0
0.0	-0.8353313282132149	-0.14929120410512658	0.0	0.0	0.2847629267595637	0.0	-0.0802219994366169	0.005170931629172815	-0.17148922849446535
0.0	0.0	0.0	-0.7634510442148894	-0.3627335971686989	0.3062659407839108	0.0	0.0	-0.24557541025868868	0.0
0.0	-0.64096674695611	0.0	-0.5836304028052837	0.0	0.0	0.0	0.0	0.0	0.0
-0.42581961534280766	0.0	0.0	0.0	0.0	0.45526781318373266	0.3619811106188921	-0.4877763937693089	0.0	-0.3470818283967674
0.0	0.0	0.0	0.0	-0.01283612521365285	0.0	-0.25958112956073603	0.0	0.0	-0.1475690349470824
0.0	0.0	0.0	0.0	0.0	0.5581921489316899	0.0	0.0	0.0	-0.9123100240249187
-0.08788946897086192	0.0	-0.4554554769331542	-0.16198764787986875	0.0	-0.07168627750464496	0.0	-0.6275325897149742	-0.2751697690139643	0.0
0.0	0.0	0.0	-0.7174692878033966	0.0	0.592164515877508	0.0	0.0	0.0	-0.2476060746703297
