G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0	0.7262241165157282	0.0	0.0	-0.7045718126464635	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.5513170149570863	0.673806509771899	0.0	0.0
-0.11164515442214906	-0.031742070801196134	0.7593248794360644	0.0	-0.35133027471601963	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.2840154493945291	0.0	0.0	0.0	0.0	0.0	-0.02315988182090223
-0.37505625933408737	-0.05619002645799283	0.2966228640212304	0.0	0.0	0.0	-0.38542440998578176	0.0	0.0	0.0
-0.11673134448938072	0.7745859674181663	0.0	0.0	-0.01162959705106914	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-0.6499075798783451	0.0	0.0	0.0	-0.9877224760130048
-0.3123616634402424	0.0	0.0	0.0	0.0	0.0	0.0	0.06607195136654445	0.0	0.0
-0.25334251509048045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8068516582716256
0.0	0.0	0.0	-0.018702345968166945	0.0	0.0	0.0	0.0	0.0	0.0
